Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,66.2495,2.97596e+06,5.69506,0.078254,999936,64.2684,634955,16.4878,279522,0.362463,2.61449,0.527087,0.000942211,5.99633e-05,12.1743,200462
0.2,68.1851,3.9235e+06,14.9473,0.22601,999661,337.248,699617,143.569,300158,1.89561,28.5694,5.80327,0.00974371,0.00127784,20.7214,202724
0.3,65.7117,4.11217e+06,23.9951,0.353662,999133,859.068,712424,516.964,314528,4.71776,115.585,23.6618,0.037537,0.00777917,29.2428,207015
0.4,59.6868,4.12732e+06,31.2307,0.413283,998385,1594.08,713396,1201.5,324463,8.42174,302.561,62.4473,0.0938003,0.0275961,36.1688,212421
0.5,51.6558,4.12728e+06,36.66,0.41141,997468,2489.44,713349,2188.59,331253,12.5189,620.168,129.104,0.183813,0.0722099,41.4446,217849
0.6,42.9984,4.12895e+06,40.626,0.371386,996426,3499.13,713431,3435.73,335814,16.6314,1089.2,228.78,0.309016,0.155577,45.3545,222582
0.7,34.6785,4.12779e+06,43.4776,0.314276,995295,4587.29,713329,4890.74,338798,20.5117,1721.9,365.026,0.468125,0.293197,48.2067,226305
0.8,27.244,4.12882e+06,45.4995,0.254155,994101,5727.02,713381,6503.56,340667,24.0192,2523.89,540.133,0.658215,0.501329,50.2598,228972
0.9,20.9322,4.12622e+06,46.9115,0.19858,992862,6898.54,713213,8232.33,341755,27.091,3495.99,755.448,0.87552,0.796422,51.7194,230682
1,15.7734,4.12757e+06,47.8752,0.151095,991594,8087.37,713276,10042.5,342294,29.7143,4635.65,1011.64,1.11599,1.19472,52.738,231591
1.1,11.6816,4.12717e+06,48.5161,0.112441,990306,9283.05,713248,11907.6,342452,31.9088,5938.07,1308.91,1.37564,1.71197,53.4377,231866
1.2,8.51619,4.12694e+06,48.92,0.0821121,989006,10478.1,713232,13807.8,342348,33.7109,7397,1647.1,1.65077,2.36327,53.9019,231660
1.3,6.11782,4.12723e+06,49.1504,0.058956,987699,11667,713246,15728,342063,35.1652,9005.3,2025.87,1.93807,3.16291,54.1937,231103
1.4,4.33349,4.12733e+06,49.2554,0.0416724,986390,12846,713252,17657.1,341657,36.3181,10755.3,2444.7,2.23462,4.12439,54.3607,230300
1.5,3.02817,4.12732e+06,49.2704,0.0290164,985081,14012.2,713250,19587.1,341170,37.2144,12639.2,2902.97,2.53796,5.26029,54.4385,229334
1.6,2.08828,4.12728e+06,49.2212,0.0199243,983774,15163.9,713249,21512,340632,37.8952,14649.1,3400.01,2.84598,6.58235,54.4528,228269
1.7,1.42131,4.12727e+06,49.1262,0.0134923,982471,16299.6,713249,23427.8,340063,38.3974,16777.2,3935.13,3.15694,8.10144,54.4221,227150
1.8,0.954464,4.1273e+06,48.999,0.00903795,981173,17418.7,713251,25331.6,339475,38.7531,19015.9,4507.58,3.46944,9.82758,54.3603,226010
1.9,0.632544,4.12733e+06,48.8499,0.00594158,979880,18520.5,713254,27221.7,338878,38.9897,21357.8,5116.65,3.7823,11.77,54.2775,224874
2,0.413588,4.12733e+06,48.6858,0.00385891,978593,19604.9,713255,29096.6,338279,39.1303,23795.7,5761.58,4.0946,13.9371,54.1806,223756
2.1,0.266237,4.12733e+06,48.5117,0.00246433,977312,20671.7,713256,30955.5,337683,39.1939,26322.9,6441.66,4.4056,16.3365,54.0747,222667
2.2,0.168817,4.12732e+06,48.3311,0.00156262,976037,21720.9,713257,32798,337092,39.1963,28932.7,7156.16,4.7147,18.9751,53.9632,221614
2.3,0.106123,4.12732e+06,48.1463,0.000974665,974769,22752.5,713259,34623.7,336509,39.1503,31618.9,7904.39,5.02146,21.8593,53.8484,220601
2.4,0.066035,4.12732e+06,47.9593,0.000602669,973508,23766.7,713260,36432.4,335934,39.0663,34375.4,8685.64,5.32551,24.9947,53.7321,219630
2.5,0.0405311,4.12732e+06,47.7711,0.000376497,972253,24763.6,713262,38224.3,335369,38.953,37196.5,9499.24,5.62658,28.3861,53.6153,218701
2.6,0.0244323,4.12732e+06,47.5824,0.000185567,971005,25743.5,713263,39999.2,334815,38.817,40076.7,10344.5,5.92446,32.0379,53.4988,217813
2.7,0.014479,4.12732e+06,47.3937,6.68355e-05,969763,26706.5,713264,41757.4,334270,38.6637,43010.7,11220.8,6.21901,35.954,53.3828,216966
2.8,0.00847194,4.12732e+06,47.2052,4.83026e-05,968528,27652.7,713266,43498.8,333736,38.4972,45993.7,12127.5,6.51011,40.1377,53.2676,216158
2.9,0.00489813,4.12732e+06,47.0171,-0.000767791,967299,28582.5,713267,45223.7,333213,38.321,49020.7,13063.9,6.7977,44.5917,53.1533,215389
3,0.00278853,4.12732e+06,46.8297,-0.00317873,966077,29496.1,713268,46932.1,332700,38.1376,52087.4,14029.4,7.08172,49.3183,53.0401,214658
3.1,0.00155722,4.12732e+06,46.6429,-0.00703071,964861,30393.5,713270,48624.3,332198,37.9491,55189.3,15023.5,7.36214,54.3192,52.928,213963
3.2,0.000852178,4.12732e+06,46.4568,-0.0103218,963652,31275.2,713271,50300.3,331705,37.7571,58322.4,16045.5,7.63896,59.596,52.8169,213300
3.3,0.000457421,4.12732e+06,46.2714,-0.0094161,962449,32141.1,713272,51960.3,331223,37.5629,61482.7,17094.8,7.91217,65.1496,52.7066,212665
3.4,0.000243231,4.12732e+06,46.0867,-0.00191322,961252,32991.7,713274,53604.4,330750,37.3673,64666.6,18170.9,8.18179,70.9806,52.5971,212054
3.5,0.000129537,4.12732e+06,45.9027,-0.00063088,960062,33827,713275,55232.7,330287,37.1712,67870.4,19273.3,8.44782,77.0892,52.4886,211477
3.6,6.80256e-05,4.12732e+06,45.7195,-0.000693569,958878,34647.2,713276,56845.5,329834,36.9752,71090.9,20401.3,8.71031,83.4754,52.3811,210930
3.7,3.53952e-05,4.12732e+06,45.537,-0.000484812,957700,35452.6,713278,58442.7,329390,36.7796,74324.9,21554.4,8.96926,90.1386,52.2744,210409
3.8,1.82973e-05,4.12732e+06,45.3552,-0.000421872,956528,36243.4,713279,60024.7,328956,36.5848,77569.2,22732.1,9.22471,97.0781,52.1685,209912
3.9,8.98007e-06,4.12732e+06,45.1741,-0.000416631,955362,37019.7,713280,61591.4,328530,36.3911,80820.5,23933.8,9.4767,104.293,52.0634,209439
4,3.63913e-06,4.12732e+06,44.9938,-0.000413746,954203,37781.9,713282,63143.1,328113,36.1986,84075.9,25158.9,9.72528,111.78,51.9589,208989
4.1,-6.28078e-07,4.12732e+06,44.8142,-0.000410644,953049,38530.2,713283,64679.9,327704,36.0077,87330.3,26406.5,9.9705,119.538,51.8551,208558
4.2,-2.40692e-06,4.12732e+06,44.6353,-0.000409309,951902,39264.4,713284,66201.8,327304,35.8181,90586.3,27677,10.2123,127.567,51.752,208149
