Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.4269,896712,1.38179,0.171609,999996,4.14115,531839,59.1715,254890,0.113891,0.188696,0.0380847,0.000364979,4.94404e-06,1.07739,143198
0.2,74.0541,785953,1.71852,0.209615,999988,12.0949,565917,208.458,258323,0.308147,1.19536,0.24366,0.00218975,6.55662e-05,1.3428,172599
0.3,81.1867,692953,1.6654,0.192113,999979,20.3354,594514,385.206,260737,0.475247,3.23256,0.665952,0.00560661,0.000277364,1.37434,201970
0.4,88.9874,619852,1.51209,0.169937,999971,27.7373,616997,555.675,262439,0.590664,6.22581,1.29708,0.0102259,0.000739526,1.33811,227832
0.5,97.5519,563016,1.3607,0.152536,999963,34.1292,634488,711.008,263646,0.659926,10.0236,2.11289,0.0156051,0.00153819,1.29589,250456
0.6,106.952,518575,1.23626,0.140828,999957,39.6322,648175,851.897,264508,0.695309,14.476,3.08848,0.0213912,0.00274356,1.26467,270760
0.7,117.256,483536,1.13885,0.132766,999951,44.4134,658975,981.192,265130,0.707906,19.4557,4.20248,0.0273378,0.00441146,1.2461,289480
0.8,128.535,455713,1.06312,0.128385,999945,48.6178,667557,1101.6,265587,0.705983,24.8595,5.43755,0.0332841,0.00658588,1.23817,307172
0.9,140.866,433508,1.00397,0.126103,999940,52.3583,674412,1215.27,265929,0.695298,30.604,6.77971,0.039131,0.00930121,1.23869,324237
1,154.334,415735,0.95751,0.125686,999935,55.7216,679903,1323.83,266194,0.679729,36.6223,8.21763,0.0448217,0.012584,1.24588,340943
1.1,169.03,401486,0.920853,0.12659,999930,58.7748,684309,1428.57,266408,0.661853,42.8598,9.74212,0.0503275,0.0164547,1.25851,357513
1.2,185.052,390041,0.891807,0.128629,999925,61.5719,687851,1530.51,266588,0.643437,49.2707,11.3454,0.0556362,0.0209289,1.27563,374120
1.3,202.505,380845,0.868707,0.131676,999921,64.1546,690699,1630.43,266747,0.625539,55.8181,13.0212,0.0607493,0.0260179,1.29654,390905
1.4,221.5,373460,0.85039,0.135428,999916,66.5564,692988,1728.99,266896,0.608786,62.4714,14.7642,0.0656757,0.0317295,1.32076,407974
1.5,242.159,367536,0.835734,0.140078,999912,68.8035,694825,1826.69,267039,0.593501,69.2051,16.5699,0.0704284,0.0380685,1.34787,425438
