Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.9297,769273,0.807223,0.00402519,999999,0.640298,424258,1.32951,219049,0.0526542,0.0243184,0.00490767,0.000161716,6.29776e-07,3.50915,130265
0.2,75.3881,594788,1.45536,0.0086817,999998,2.38389,366978,4.91706,197407,0.167635,0.168292,0.0342814,0.00108882,8.90377e-06,4.0983,131204
0.3,83.435,477826,1.97587,0.0130908,999995,4.99822,328580,10.205,182277,0.304474,0.498943,0.102619,0.00312098,4.03859e-05,4.58995,132819
0.4,92.133,405043,2.40479,0.0175184,999992,8.3064,304685,16.8577,171703,0.443573,1.05402,0.218913,0.00634438,0.00011555,5.01514,135091
0.5,101.544,362298,2.77347,0.021963,999988,12.1857,290651,24.7503,164314,0.576809,1.85851,0.38982,0.0107293,0.000257766,5.40127,138013
0.6,111.726,338310,3.10545,0.0265105,999983,16.5563,282775,33.8879,159151,0.701866,2.93254,0.621173,0.0162043,0.000492427,5.76918,141590
0.7,122.737,325387,3.41625,0.0312297,999978,21.3699,278531,44.3454,155547,0.81921,4.29448,0.918595,0.0226914,0.000846685,6.13294,145840
0.8,134.63,318677,3.71517,0.0361515,999973,26.5974,276327,56.2299,153038,0.930323,5.96234,1.28775,0.030122,0.00134931,6.5013,150786
0.9,147.459,315345,4.00687,0.0412852,999967,32.2205,275232,69.6585,151298,1.03677,7.95393,1.73441,0.0384422,0.00203063,6.87896,156453
1,161.275,313768,4.29298,0.0466141,999960,38.2255,274712,84.7485,150094,1.13981,10.2867,2.26436,0.0476116,0.00292254,7.26795,162865
1.1,176.133,313057,4.57322,0.0520814,999953,44.5994,274478,101.612,149268,1.24035,12.9772,2.88339,0.0575989,0.0040584,7.66842,170040
1.2,192.087,312756,4.8461,0.0575915,999946,51.3283,274378,120.353,148706,1.33893,16.0411,3.59713,0.0683795,0.00547295,8.07933,177986
1.3,209.195,312628,5.10954,0.0635484,999939,58.3956,274335,141.058,148331,1.43569,19.4924,4.41106,0.0799316,0.00720217,8.49927,186725
1.4,227.518,312587,5.36117,0.0687764,999930,65.7814,274320,163.796,148088,1.5305,23.3432,5.33035,0.0922338,0.00928308,8.92584,196235
1.5,247.121,312594,5.59875,0.0742986,999922,73.4625,274321,188.617,147938,1.62301,27.6039,6.35987,0.105262,0.0117536,9.35576,206459
1.6,268.078,312584,5.8203,0.0799794,999913,81.4126,274316,215.541,147856,1.71274,32.2824,7.50413,0.118991,0.0146522,9.78823,217442
1.7,290.467,312582,6.02408,0.0852169,999904,89.6029,274315,244.573,147821,1.79913,37.3843,8.76717,0.133387,0.0180179,10.2205,229121
1.8,314.376,312578,6.2089,0.0905591,999895,98.0026,274312,275.689,147823,1.88158,42.9131,10.1526,0.148415,0.0218899,10.6511,241482
1.9,339.9,312575,6.37401,0.0955688,999885,106.58,274311,308.848,147851,1.95954,48.8693,11.6636,0.164034,0.026307,11.0788,254497
2,367.145,312575,6.51926,0.100429,999875,115.303,274310,343.99,147899,2.03255,55.2515,13.3027,0.180199,0.0313082,11.5023,268116
2.1,396.228,312575,6.64508,0.105225,999865,124.139,274309,381.038,147964,2.10022,62.0555,15.0722,0.196861,0.0369315,11.9215,282312
2.2,427.273,312576,6.75228,0.109896,999855,133.059,274309,419.913,148043,2.16232,69.2754,16.9737,0.213969,0.0432142,12.3365,297059
2.3,460.418,312576,6.84206,0.114352,999844,142.034,274308,460.526,148134,2.21869,76.9036,19.0087,0.231471,0.0501928,12.7475,312321
2.4,495.805,312575,6.91595,0.119179,999834,151.038,274308,502.795,148235,2.26935,84.9308,21.178,0.249315,0.0579029,13.1561,328110
2.5,533.593,312575,6.97564,0.123452,999823,160.047,274308,546.637,148347,2.31443,93.3462,23.4821,0.267451,0.0663783,13.5624,344365
2.6,573.943,312575,7.02298,0.127622,999812,169.042,274307,591.978,148468,2.35414,102.138,25.9216,0.285827,0.0756521,13.9679,361074
2.7,617.031,312574,7.05998,0.132385,999801,178.004,274307,638.751,148600,2.38882,111.294,28.4963,0.304398,0.0857556,14.3743,378245
