Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.2073,910424,1.36794,0.00908385,999999,1.21334,456983,0.320937,242582,0.0939064,0.0495083,0.00998915,0.000280878,1.25236e-06,0.801423,130600
0.2,69.259,811952,2.59348,0.0195485,999995,4.62181,409693,1.37824,237399,0.329877,0.372227,0.0757784,0.00203628,1.90533e-05,1.25887,132732
0.3,73.1478,716656,3.65273,0.0290972,999990,9.85066,363928,3.16457,233780,0.651594,1.18188,0.242797,0.00623267,9.16446e-05,1.6585,136340
0.4,76.8831,632500,4.54274,0.0372446,999982,16.5202,323512,5.54986,231253,1.01687,2.63675,0.546676,0.0134051,0.000275439,1.99869,141234
0.5,80.4849,563174,5.27617,0.043828,999974,24.278,290217,8.37285,229490,1.39542,4.84792,1.01455,0.0237699,0.000639911,2.28352,147174
0.6,83.9774,509078,5.87414,0.0489491,999964,32.8188,264238,11.5,228262,1.76666,7.88778,1.66644,0.0373259,0.00126299,2.52019,153923
0.7,87.385,468573,6.36078,0.0528304,999953,41.8915,244785,14.8417,227407,2.11779,11.7969,2.5164,0.053926,0.00222777,2.71709,161267
0.8,90.73,439223,6.75892,0.0557381,999941,51.298,230689,18.3474,226813,2.44176,16.5916,3.57382,0.0733417,0.0036194,2.88227,169035
0.9,94.0307,418494,7.08832,0.0579179,999929,60.8869,220734,21.993,226402,2.73574,22.269,4.8443,0.0953019,0.00552321,3.02271,177096
1,97.3019,404169,7.36488,0.0595557,999916,70.5455,213854,25.768,226119,2.99967,28.8125,6.33062,0.119523,0.00802303,3.14407,185354
1.1,100.555,394359,7.60117,0.0608392,999903,80.1904,209143,29.6723,225927,3.23499,36.1955,8.03344,0.145735,0.0111998,3.25084,193740
1.2,103.799,387774,7.80614,0.0617596,999889,89.7604,205980,33.7036,225797,3.44393,44.3853,9.95194,0.173688,0.0151306,3.34621,202201
1.3,107.039,383388,7.98668,0.0627881,999875,99.2109,203874,37.862,225710,3.62917,53.3444,12.0841,0.203154,0.0198888,3.43267,210717
1.4,110.282,380582,8.14746,0.0631118,999861,108.509,202526,42.1427,225653,3.79347,63.0322,14.427,0.233927,0.0255433,3.51162,219139
1.5,113.529,378755,8.29234,0.0638626,999846,117.632,201648,46.545,225618,3.93947,73.406,16.9771,0.265829,0.0321583,3.58493,227666
1.6,116.786,377581,8.42379,0.0644602,999831,126.563,201085,51.0651,225598,4.06956,84.4225,19.7303,0.298704,0.0397933,3.65327,236182
1.7,120.053,376833,8.54364,0.0648527,999816,135.288,200725,55.6983,225589,4.18581,96.0381,22.6823,0.332416,0.0485031,3.71728,244679
1.8,123.332,376362,8.65321,0.0651293,999801,143.8,200499,60.4393,225587,4.29001,108.209,25.8283,0.366848,0.0583375,3.77741,253140
1.9,126.627,376069,8.75353,0.0654854,999785,152.09,200358,65.2822,225590,4.38368,120.894,29.1635,0.401897,0.0693417,3.83405,261565
2,129.938,375886,8.84543,0.0657648,999770,160.155,200270,70.221,225597,4.46814,134.049,32.6829,0.437473,0.081557,3.88748,269947
2.1,133.268,375770,8.92958,0.0660711,999754,167.99,200214,75.2497,225607,4.54448,147.634,36.3815,0.473497,0.0950198,3.93796,278290
2.2,136.617,375698,9.00655,0.0667283,999738,175.595,200180,80.3622,225618,4.61362,161.609,40.2541,0.509899,0.109762,3.98573,286605
2.3,139.989,375653,9.07684,0.0669033,999722,182.967,200158,85.5526,225631,4.67632,175.934,44.2955,0.546618,0.125812,4.03098,294898
2.4,143.384,375625,9.14093,0.0667394,999706,190.106,200145,90.8151,225645,4.73325,190.573,48.5004,0.583599,0.143194,4.07376,303107
