Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,63.511,1.00109e+06,0.24687,0.00181446,999994,6.30448,587583,0.822424,287398,0.018945,0.292161,0.0589386,5.48956e-05,7.24834e-06,4.58074,130115
0.2,65.9649,1.00176e+06,0.487187,0.00416,999975,24.8706,640685,3.59341,313559,0.0747194,2.47031,0.502557,0.000435303,0.000121434,4.77203,130513
0.3,68.351,1.00214e+06,0.719947,0.00622216,999944,55.1427,671554,8.59073,331865,0.163021,8.62606,1.76955,0.00144164,0.000632858,4.9675,131195
0.4,70.66,1.00236e+06,0.944309,0.00849182,999901,96.527,689121,15.946,344668,0.277777,20.8399,4.31114,0.0033255,0.00204088,5.16546,132132
0.5,72.8836,1.00249e+06,1.15958,0.0107603,999848,148.4,698923,25.7166,353622,0.412641,41.0466,8.56338,0.00628256,0.0050405,5.36479,133304
0.6,75.0146,1.00255e+06,1.36524,0.0129971,999783,210.117,704272,37.9218,359879,0.561719,70.9784,14.9347,0.0104532,0.0105065,5.56425,134686
0.7,77.0469,1.00259e+06,1.56087,0.0151736,999708,281.02,707161,52.562,364258,0.719869,112.161,23.8033,0.0159311,0.0194634,5.76265,136253
0.8,78.9757,1.00261e+06,1.74622,0.0172688,999624,360.446,708724,69.6208,367323,0.882804,165.899,35.5127,0.022767,0.0330729,5.95885,137976
0.9,80.7971,1.00262e+06,1.92117,0.0192645,999530,447.73,709559,89.0731,369464,1.04711,233.294,50.3753,0.0309771,0.0526123,6.15182,139828
1,82.5083,1.00263e+06,2.08569,0.0211484,999427,542.214,709964,110.885,370948,1.21012,315.274,68.6753,0.0405505,0.0794518,6.3406,141780
1.1,84.1074,1.00263e+06,2.23989,0.0229123,999317,643.254,710158,135.003,371967,1.36973,412.58,90.6653,0.0514563,0.115034,6.52438,143807
1.2,85.593,1.00263e+06,2.38393,0.024551,999199,750.224,710217,161.378,372659,1.52443,525.827,116.577,0.0636489,0.160857,6.70243,145884
1.3,86.9645,1.00263e+06,2.51807,0.0260638,999073,862.516,710231,189.938,373125,1.67313,655.481,146.618,0.0770719,0.21846,6.87416,147988
1.4,88.2219,1.00263e+06,2.64262,0.0274506,998941,979.55,710227,220.608,373434,1.81503,801.879,180.969,0.0916617,0.289413,7.03912,150098
1.5,89.3654,1.00263e+06,2.75796,0.0287159,998803,1100.77,710234,253.299,373635,1.94958,965.235,219.791,0.10735,0.375298,7.19694,152196
1.6,90.3957,1.00263e+06,2.86448,0.0298626,998660,1225.65,710251,287.919,373759,2.07651,1145.65,263.224,0.124063,0.477707,7.34736,154266
1.7,91.3137,1.00263e+06,2.96263,0.0308936,998511,1353.7,710256,324.371,373822,2.19574,1343.14,311.387,0.141726,0.598235,7.49024,156294
1.8,92.1203,1.00263e+06,3.05286,0.0318183,998357,1484.44,710253,362.558,373846,2.30731,1557.66,364.393,0.160267,0.738446,7.6255,158268
1.9,92.8168,1.00263e+06,3.13564,0.032643,998199,1617.45,710233,402.373,373835,2.41141,1789.04,422.328,0.179612,0.899906,7.75315,160178
2,93.4042,1.00263e+06,3.21143,0.0333706,998037,1752.31,710230,443.71,373802,2.50814,2037.06,485.259,0.199692,1.08413,7.87327,162017
2.1,93.8836,1.00263e+06,3.2807,0.0340106,997872,1888.66,710222,486.47,373753,2.59778,2301.43,553.246,0.220439,1.2926,7.98597,163777
2.2,94.2562,1.00263e+06,3.34388,0.034571,997703,2026.15,710192,530.553,373694,2.68063,2581.81,626.337,0.241788,1.52678,8.09144,165456
2.3,94.5227,1.00263e+06,3.40143,0.0350433,997531,2164.46,710194,575.85,373627,2.757,2877.84,704.564,0.263677,1.78804,8.18984,167047
