Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,65.5601,864079,0.285403,0.000960104,1e+06,0.154028,497963,0.494327,221555,0.0184284,0.00598227,0.00120768,5.73984e-05,1.60631e-07,2.26333,200007
0.2,70.2782,762438,0.538123,0.00218359,999999,0.591382,496439,1.92708,201648,0.0609001,0.0421168,0.00858163,0.000390973,2.26167e-06,2.34618,200032
0.3,75.1612,688000,0.764218,0.00336858,999999,1.28038,495322,4.22994,187747,0.115027,0.127991,0.0263202,0.00114582,1.03034e-05,2.42054,200075
0.4,80.2153,634100,0.96886,0.00459429,999998,2.19514,494513,7.34417,178056,0.174097,0.277644,0.0576285,0.0023876,2.99165e-05,2.4881,200137
0.5,85.4456,595364,1.15635,0.00586952,999997,3.31429,493931,11.22,171284,0.234439,0.502628,0.105304,0.00414031,6.79891e-05,2.55026,200218
0.6,90.8559,567723,1.33002,0.00720258,999995,4.62083,493515,15.8173,166545,0.294312,0.813015,0.171922,0.00640361,0.000132397,2.60815,200319
0.7,96.4493,548126,1.49242,0.00860056,999994,6.10097,493219,21.1035,163229,0.352962,1.21802,0.259952,0.00916581,0.000231918,2.66258,200441
0.8,102.227,534331,1.64541,0.010069,999992,7.74338,493011,27.0519,160914,0.410093,1.72622,0.371802,0.0124109,0.000376184,2.71419,200584
0.9,108.192,524684,1.79032,0.0116114,999990,9.5384,492864,33.6397,159300,0.465617,2.34565,0.509828,0.0161218,0.000575586,2.76341,200750
1,114.342,517968,1.92804,0.0132309,999988,11.4775,492762,40.8466,158176,0.519509,3.08372,0.676309,0.0202811,0.000841178,2.81056,200940
1.1,120.68,513302,2.05917,0.0149268,999986,13.5529,492691,48.6536,157392,0.571788,3.94724,0.873459,0.0248717,0.00118463,2.85584,201156
1.2,127.205,510072,2.18406,0.0166987,999984,15.7576,492641,57.0423,156847,0.622492,4.94245,1.10342,0.0298766,0.00161824,2.89937,201397
1.3,133.917,507855,2.30285,0.0185444,999982,18.0846,492606,65.9938,156474,0.671615,6.0748,1.36822,0.0352793,0.00215477,2.94121,201665
1.4,140.817,506348,2.41557,0.0204602,999979,20.5272,492582,75.4885,156222,0.71911,7.34896,1.66978,0.0410631,0.00280745,2.98139,201961
1.5,147.906,505330,2.5222,0.0224416,999977,23.0786,492565,85.5051,156054,0.764917,8.76895,2.00989,0.0472111,0.00358979,3.0199,202285
