Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,65.573,872325,0.255166,0.000932699,1e+06,0.322887,566105,0.33267,217023,0.0162149,0.0123379,0.00249088,5.05725e-05,3.33648e-07,2.2853,200006
0.2,70.3244,777553,0.483955,0.00186702,999999,1.23965,615173,1.38747,193972,0.0532077,0.0852813,0.0173724,0.000341543,4.51773e-06,2.3568,200028
0.3,75.261,708412,0.691561,0.00293547,999997,2.68194,650970,3.2078,177860,0.0996617,0.256551,0.0527549,0.000997352,2.06173e-05,2.42189,200065
0.4,80.3886,658390,0.882261,0.00403153,999995,4.5942,676868,5.80033,166592,0.14973,0.551341,0.114454,0.00207007,5.96521e-05,2.4819,200119
0.5,85.7118,622481,1.05944,0.00518838,999993,6.93144,695459,9.15201,158716,0.200593,0.98926,0.207325,0.00357426,0.000134789,2.53789,200190
0.6,91.2341,596858,1.22574,0.0064109,999990,9.65663,708724,13.2413,153203,0.250952,1.5877,0.335905,0.00550772,0.000260887,2.59071,200280
0.7,96.958,578685,1.38312,0.00770778,999987,12.7392,718131,18.0438,149346,0.300323,2.36292,0.504619,0.00786054,0.000454413,2.64097,200389
0.8,102.885,565881,1.53297,0.00908347,999983,16.1532,724759,23.535,146653,0.34861,3.33025,0.717823,0.0106201,0.000733298,2.68913,200518
0.9,109.016,556916,1.67623,0.0105411,999979,19.8761,729398,29.6924,144778,0.395815,4.50401,0.979772,0.0137741,0.00111682,2.73548,200668
1,115.35,550674,1.81353,0.0120829,999975,23.8873,732629,36.4948,143474,0.441966,5.89746,1.2946,0.0173106,0.00162548,2.78023,200842
1.1,121.889,546349,1.94518,0.0137091,999970,28.1681,734866,43.922,142569,0.487096,7.52273,1.66632,0.0212181,0.00228091,2.8235,201039
1.2,128.632,543358,2.07136,0.0154188,999965,32.7001,736413,51.9543,141940,0.531217,9.39061,2.09873,0.0254852,0.00310574,2.86536,201261
1.3,135.579,541294,2.19207,0.0172093,999960,37.466,737480,60.5715,141505,0.574308,11.5105,2.59542,0.0301006,0.00412342,2.90581,201509
1.4,142.729,539883,2.3072,0.0190779,999954,42.4482,738210,69.7538,141207,0.616294,13.8898,3.15969,0.0350526,0.0053581,2.94483,201785
1.5,150.085,538917,2.41666,0.0210181,999948,47.6295,738708,79.4789,141006,0.657128,16.5353,3.79472,0.0403291,0.0068345,2.98242,202089
1.6,157.647,538269,2.52029,0.0230266,999942,52.9925,739042,89.7245,140876,0.696706,19.4518,4.50334,0.0459174,0.00857771,3.01852,202422
