Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,66.4202,765125,7.51054,0.401063,999848,150.071,527385,11.8514,224755,0.554156,6.13392,1.23813,0.00178663,0.000162392,4.44742,203193
0.2,71.3468,565884,9.63012,0.560035,999535,450.048,550604,44.3566,207076,1.44923,37.0149,7.54806,0.0104985,0.00207321,5.28953,210801
0.3,76.4634,452001,9.31848,0.565491,999199,761.243,563873,82.3381,194685,2.14671,95.542,19.701,0.0262239,0.00845502,5.25714,219230
0.4,82.1031,392717,8.36206,0.527055,998888,1034.3,570783,116.857,185998,2.56244,176.434,36.8169,0.0466458,0.0217924,4.98383,227081
0.5,88.3861,361631,7.47288,0.49095,998610,1263.3,574408,146.399,179909,2.75997,273.838,57.8601,0.0695199,0.0439649,4.72636,234163
0.6,95.3449,344784,6.83377,0.470069,998360,1456.43,576375,172.066,175641,2.82057,383.354,82.0493,0.0932983,0.0763236,4.55324,240664
0.7,102.987,335344,6.42797,0.464673,998128,1623.8,577478,195.258,172651,2.80696,502.057,108.873,0.117077,0.119847,4.46106,246830
0.8,111.323,329990,6.18739,0.471325,997907,1773.37,578105,217.024,170557,2.75893,628.093,138.018,0.140402,0.175274,4.42714,252854
0.9,120.372,326887,6.05339,0.486709,997692,1910.44,578469,238.034,169093,2.69931,760.257,169.288,0.163086,0.243187,4.43156,258870
1,130.167,325068,5.9812,0.507029,997481,2038.41,578682,258.705,168070,2.64014,897.72,202.56,0.185091,0.324066,4.45888,264953
1.1,140.748,324012,5.94244,0.533695,997272,2159.22,578806,279.26,167357,2.58658,1039.87,237.742,0.206452,0.418318,4.49927,271150
1.2,152.164,323399,5.92219,0.560222,997065,2274.03,578878,299.825,166862,2.54049,1186.18,274.763,0.227231,0.52629,4.54757,277489
1.3,164.472,323037,5.91192,0.591025,996857,2383.57,578920,320.473,166522,2.50203,1336.19,313.558,0.247498,0.648276,4.60053,283949
1.4,177.73,322833,5.9067,0.624417,996650,2488.31,578944,341.241,166291,2.47055,1489.48,354.066,0.267322,0.784528,4.65675,290574
1.5,192.004,322712,5.90416,0.65877,996443,2588.56,578958,362.152,166139,2.4451,1645.65,396.227,0.286762,0.935251,4.71535,297361
1.6,207.362,322645,5.90331,0.696314,996236,2684.6,578966,383.222,166043,2.42478,1804.3,439.982,0.305868,1.10061,4.77552,304257
1.7,223.879,322605,5.90313,0.735233,996030,2776.62,578971,404.459,165987,2.40867,1965.07,485.274,0.324684,1.28074,4.83709,311284
1.8,241.631,322582,5.90331,0.773228,995823,2864.82,578973,425.868,165963,2.39602,2127.61,532.047,0.343244,1.47572,4.89974,318421
1.9,260.699,322568,5.90369,0.817043,995617,2949.35,578975,447.453,165961,2.38615,2291.59,580.244,0.361578,1.68561,4.96335,325659
2,281.169,322559,5.90413,0.862454,995410,3030.38,578976,469.217,165978,2.37852,2456.69,629.812,0.379708,1.91044,5.02763,332971
2.1,303.131,322554,5.90459,0.909669,995203,3108.04,578976,491.162,166010,2.3727,2622.62,680.7,0.397654,2.1502,5.09249,340348
2.2,326.68,322550,5.90503,0.959589,994997,3182.49,578976,513.287,166055,2.36833,2789.12,732.858,0.41543,2.40485,5.15771,347766
2.3,351.913,322547,5.90544,1.01226,994790,3253.84,578976,535.593,166111,2.36512,2955.92,786.236,0.43305,2.67433,5.22316,355212
2.4,378.933,322545,5.90581,1.06777,994584,3322.23,578976,558.08,166177,2.36285,3122.78,840.79,0.450524,2.95856,5.28871,362670
2.5,407.847,322542,5.90614,1.12623,994377,3387.77,578976,580.745,166253,2.36133,3289.49,896.475,0.467859,3.25743,5.35413,370113
2.6,438.767,322540,5.90641,1.18819,994171,3450.58,578976,603.586,166338,2.36043,3455.85,953.248,0.485063,3.57081,5.41922,377522
2.7,471.809,322537,5.90666,1.25344,993965,3510.78,578976,626.6,166433,2.36003,3621.67,1011.07,0.502142,3.89856,5.48378,384869
2.8,507.091,322534,5.90686,1.32222,993758,3568.46,578976,649.783,166537,2.36006,3786.79,1069.9,0.519099,4.24051,5.54756,392129
2.9,544.738,322532,5.90694,1.39639,993552,3623.74,578976,673.129,166652,2.36043,3951.04,1129.71,0.535941,4.59648,5.61049,399295
3,584.879,322529,5.90695,1.47274,993346,3676.7,578976,696.633,166777,2.36111,4114.29,1190.45,0.552669,4.9663,5.67229,406332
3.1,627.644,322526,5.90703,1.55348,993140,3727.44,578976,720.288,166912,2.36204,4276.42,1252.1,0.569288,5.34975,5.73265,413202
3.2,673.17,322523,5.90737,1.64103,992934,3776.05,578976,744.087,167059,2.36324,4437.31,1314.63,0.5858,5.74661,5.79161,419900
3.3,721.595,322519,5.90811,1.7327,992728,3822.64,578976,768.024,167218,2.36469,4596.86,1378,0.602208,6.15668,5.84906,426408
3.4,773.061,322516,5.90748,1.82867,992521,3867.27,578976,792.087,167388,2.36634,4754.98,1442.2,0.618515,6.57971,5.90406,432689
3.5,827.714,322512,5.90754,1.93123,992315,3910.02,578976,816.265,167572,2.36817,4911.6,1507.18,0.634724,7.01548,5.95712,438721
3.6,885.701,322508,5.90742,2.04002,992109,3950.97,578976,840.548,167769,2.37018,5066.65,1572.94,0.650836,7.46374,6.00782,444487
3.7,947.173,322503,5.90756,2.15523,991904,3990.18,578976,864.924,167980,2.37239,5220.07,1639.44,0.666854,7.92424,6.05617,449973
3.8,1012.28,322499,5.90684,2.27733,991698,4027.73,578976,889.38,168206,2.37476,5371.82,1706.67,0.68278,8.39673,6.10166,455165
3.9,1081.18,322494,5.90767,2.40649,991492,4063.7,578976,913.905,168447,2.37736,5521.85,1774.6,0.698617,8.88096,6.14498,460047
4,1154.02,322489,5.90455,2.544,991286,4098.1,578976,938.478,168704,2.38004,5670.14,1843.22,0.714366,9.37668,6.18417,464611
4.1,1230.96,322483,5.90591,2.68787,991081,4130.93,578976,963.076,168979,2.3827,5816.66,1912.51,0.730028,9.88363,6.22194,468849
4.2,1312.15,322478,5.9061,2.84249,990875,4162.49,578976,987.721,169271,2.38596,5961.39,1982.45,0.745607,10.4016,6.25664,472753
4.3,1397.75,322472,5.90616,3.00576,990669,4192.71,578976,1012.38,169582,2.38943,6104.34,2053.03,0.761106,10.9302,6.28831,476325
4.4,1487.9,322465,5.9057,3.17811,990464,4221.63,578976,1037.04,169912,2.39313,6245.5,2124.25,0.776528,11.4693,6.31692,479568
4.5,1582.77,322459,5.90545,3.36039,990258,4249.31,578976,1061.67,170263,2.39704,6384.88,2196.08,0.791876,12.0186,6.34278,482487
4.6,1682.53,322452,5.90498,3.55315,990053,4275.81,578976,1086.28,170634,2.40118,6522.49,2268.51,0.807152,12.5779,6.36584,485095
4.7,1787.3,322444,5.90452,3.75666,989848,4301.16,578976,1110.84,171028,2.40557,6658.37,2341.55,0.822359,13.1468,6.38629,487403
4.8,1897.22,322436,5.90418,3.97132,989642,4325.42,578976,1135.34,171445,2.41023,6792.51,2415.17,0.837499,13.7252,6.4043,489425
4.9,2012.42,322428,5.9038,4.19753,989437,4348.62,578976,1159.77,171885,2.41516,6924.96,2489.38,0.852575,14.3129,6.41995,491180
5,2133.01,322419,5.90337,4.43551,989232,4370.82,578976,1184.11,172350,2.42039,7055.75,2564.18,0.86759,14.9096,6.43341,492685
5.1,2259.13,322410,5.90292,4.68566,989027,4392.03,578976,1208.36,172841,2.42592,7184.91,2639.54,0.882547,15.5151,6.44487,493962
5.2,2390.86,322401,5.90231,4.94829,988822,4412.32,578976,1232.5,173358,2.43175,7312.48,2715.48,0.897448,16.1291,6.45449,495035
5.3,2528.3,322391,5.90185,5.22341,988617,4431.7,578976,1256.53,173902,2.43792,7438.5,2791.99,0.912297,16.7516,6.46252,495920
5.4,2671.55,322380,5.90208,5.51099,988412,4450.22,578976,1280.43,174475,2.44445,7563.03,2869.07,0.927097,17.3823,6.46938,496644
5.5,2820.72,322369,5.90159,5.81156,988207,4467.93,578976,1304.19,175077,2.45132,7686.11,2946.73,0.941851,18.0209,6.47478,497228
5.6,2975.87,322358,5.89994,6.12538,988002,4484.83,578977,1327.81,175710,2.45854,7807.82,3024.95,0.956564,18.6672,6.47875,497696
5.7,3137.07,322346,5.89904,6.45212,987798,4500.98,578977,1351.26,176374,2.46612,7928.21,3103.74,0.971239,19.3211,6.48212,498067
5.8,3304.35,322334,5.89848,6.79191,987593,4516.39,578977,1374.55,177071,2.47407,8047.34,3183.12,0.985878,19.9823,6.48493,498360
5.9,3477.75,322321,5.89738,7.14476,987389,4531.09,578977,1397.66,177801,2.48241,8165.27,3263.07,1.00049,20.6508,6.487,498590
6,3657.27,322307,5.89678,7.51052,987184,4545.12,578977,1420.6,178565,2.49119,8282.07,3343.61,1.01507,21.3262,6.4888,498769
6.1,3842.92,322294,5.89711,7.88907,986980,4558.53,578977,1443.35,179365,2.50045,8397.81,3424.74,1.02962,22.0086,6.49059,498911
6.2,4034.67,322279,5.89507,8.28048,986775,4571.28,578977,1465.9,180200,2.51005,8512.55,3506.47,1.04416,22.6976,6.49128,499022
6.3,4232.47,322265,5.89183,8.68452,986571,4583.4,578977,1488.25,181073,2.52005,8626.38,3588.81,1.05868,23.3933,6.49135,499111
6.4,4436.28,322249,5.89248,9.10065,986367,4594.99,578977,1510.4,181983,2.53061,8739.37,3671.76,1.07319,24.0954,6.49263,499183
6.5,4645.99,322234,5.8936,9.52895,986163,4606.04,578977,1532.33,182931,2.54169,8851.58,3755.34,1.08769,24.8038,6.49397,499244
6.6,4861.53,322217,5.89212,9.96951,985959,4616.57,578977,1554.06,183920,2.5533,8963.11,3839.55,1.10219,25.5184,6.49434,499294
6.7,5082.74,322201,5.89165,10.4214,985755,4626.62,578977,1575.56,184948,2.56546,9074.02,3924.4,1.11669,26.2392,6.49497,499337
6.8,5309.5,322184,5.89143,10.8845,985551,4636.19,578977,1596.84,186017,2.57815,9184.4,4009.92,1.1312,26.9659,6.49561,499374
6.9,5541.62,322166,5.88862,11.3587,985347,4645.26,578977,1617.88,187127,2.59125,9294.33,4096.1,1.14571,27.6985,6.49532,499407
7,5778.92,322148,5.88592,11.8433,985144,4653.84,578977,1638.66,188279,2.6048,9403.88,4182.97,1.16025,28.437,6.49502,499437
7.1,6021.19,322130,5.88719,12.3377,984940,4662.01,578977,1659.21,189474,2.61897,9513.12,4270.53,1.1748,29.1812,6.49608,499464
7.2,6268.16,322111,5.88694,12.8421,984736,4669.81,578977,1679.52,190711,2.63378,9622.15,4358.8,1.18937,29.931,6.49663,499489
7.3,6519.56,322092,5.88337,13.3553,984533,4677.17,578977,1699.56,191991,2.64908,9731.03,4447.8,1.20397,30.6865,6.49596,499511
7.4,6775.1,322073,5.88385,13.8763,984330,4684.17,578977,1719.34,193314,2.66497,9839.84,4537.53,1.21861,31.4476,6.49665,499532
7.5,7034.46,322053,5.88253,14.4056,984126,4690.8,578977,1738.86,194680,2.68144,9948.66,4628.01,1.23329,32.2142,6.49676,499551
7.6,7297.28,322033,5.88164,14.9414,983923,4697.08,578977,1758.11,196089,2.6985,10057.6,4719.26,1.248,32.9863,6.49697,499568
7.7,7563.21,322013,5.87989,15.4836,983720,4703.02,578977,1777.09,197541,2.71612,10166.6,4811.3,1.26277,33.7639,6.49686,499585
7.8,7831.83,321992,5.87939,16.031,983517,4708.64,578977,1795.78,199036,2.73434,10275.9,4904.13,1.27759,34.547,6.49717,499600
7.9,8102.73,321972,5.87688,16.5831,983314,4713.93,578977,1814.2,200572,2.75309,10385.5,4997.78,1.29246,35.3355,6.49678,499615
8,8375.47,321951,5.87813,17.1384,983111,4718.96,578977,1832.33,202149,2.77251,10495.4,5092.25,1.3074,36.1294,6.49767,499628
8.1,8649.56,321930,5.87252,17.697,982909,4723.62,578977,1850.16,203765,2.79232,10605.7,5187.56,1.3224,36.9287,6.49617,499641
8.2,8924.55,321908,5.87475,18.2561,982706,4727.99,578977,1867.7,205421,2.81266,10716.5,5283.73,1.33747,37.7335,6.49734,499653
8.3,9199.89,321887,5.87226,18.8169,982503,4732.18,578977,1884.96,207114,2.83379,10827.9,5380.77,1.35262,38.5438,6.49693,499664
8.4,9475.07,321866,5.87225,19.3769,982301,4736.12,578977,1901.93,208843,2.85548,10939.8,5478.7,1.36784,39.3595,6.49737,499674
8.5,9749.52,321845,5.8696,19.9351,982099,4739.8,578977,1918.6,210606,2.87763,11052.3,5577.52,1.38316,40.1807,6.49682,499684
8.6,10022.7,321823,5.86944,20.4902,981896,4743.24,578977,1934.98,212401,2.90026,11165.4,5677.24,1.39855,41.0074,6.49711,499693
8.7,10294,321802,5.86805,21.042,981694,4746.46,578977,1951.05,214224,2.92342,11279.3,5777.89,1.41404,41.8397,6.49705,499701
8.8,10562.7,321781,5.86681,21.5883,981492,4749.47,578977,1966.84,216074,2.94704,11393.8,5879.47,1.42962,42.6775,6.49699,499709
8.9,10828.4,321760,5.86568,22.1279,981290,4752.27,578977,1982.33,217947,2.97109,11509.1,5981.98,1.44531,43.521,6.49695,499717
9,11089.9,321740,5.86452,22.6592,981088,4754.88,578977,1997.52,219837,2.99554,11625.1,6085.44,1.46109,44.3701,6.4969,499724
9.1,11346.9,321720,5.86336,23.1812,980886,4757.31,578977,2012.43,221743,3.02034,11741.8,6189.85,1.47698,45.2249,6.49684,499731
9.2,11598.3,321700,5.86221,23.6916,980684,4759.57,578977,2027.05,223655,3.04543,11859.2,6295.2,1.49297,46.0854,6.49676,499737
9.3,11844.4,321680,5.86113,24.1912,980482,4761.65,578977,2041.39,225578,3.07082,11977.4,6401.51,1.50908,46.9517,6.49671,499743
9.4,12084.4,321661,5.86012,24.6784,980281,4763.57,578977,2055.44,227504,3.09647,12096.1,6508.76,1.52529,47.8237,6.49667,499748
9.5,12317.3,321642,5.85909,25.151,980079,4765.34,578977,2069.22,229425,3.12228,12215.5,6616.96,1.5416,48.7014,6.49662,499753
9.6,12543.1,321624,5.85811,25.6091,979878,4766.95,578977,2082.73,231341,3.14825,12335.5,6726.1,1.55803,49.585,6.49657,499758
9.7,12760.8,321607,5.85715,26.0509,979676,4768.42,578977,2095.98,233246,3.1743,12456,6836.17,1.57457,50.4744,6.49652,499762
9.8,12969.8,321590,5.85614,26.4748,979475,4769.75,578977,2108.96,235130,3.20035,12577,6947.16,1.59122,51.3695,6.49646,499766
9.9,13169.5,321573,5.85511,26.88,979274,4770.95,578977,2121.69,236991,3.22635,12698.4,7059.06,1.60798,52.2706,6.49637,499770
10,13359.4,321558,5.8542,27.2651,979073,4772.03,578977,2134.17,238820,3.25223,12820,7171.85,1.62484,53.1774,6.49632,499773
10.1,13538.7,321543,5.85353,27.6289,978872,4773.01,578977,2146.43,240608,3.2779,12941.8,7285.52,1.64181,54.09,6.49634,499776
10.2,13706.9,321529,5.85309,27.9703,978671,4773.88,578977,2158.45,242351,3.3033,13063.7,7400.05,1.65888,55.0084,6.49645,499779
10.3,13863.6,321516,5.85246,28.2882,978470,4774.64,578977,2170.25,244039,3.32831,13185.6,7515.39,1.67605,55.9325,6.49648,499782
10.4,14008.1,321503,5.85137,28.5817,978269,4775.29,578977,2181.84,245665,3.35281,13307.2,7631.53,1.69332,56.8623,6.49633,499784
10.5,14140,321492,5.84983,28.8494,978068,4775.84,578977,2193.22,247222,3.37672,13428.4,7748.44,1.71067,57.7977,6.49603,499786
10.6,14258.8,321482,5.84918,29.0908,977867,4776.33,578977,2204.42,248702,3.40002,13549.2,7866.07,1.72811,58.7386,6.49603,499788
10.7,14364.1,321472,5.85003,29.3051,977667,4776.79,578977,2215.46,250098,3.42264,13669.2,7984.39,1.74563,59.6849,6.49656,499790
10.8,14455.5,321464,5.85242,29.491,977466,4777.22,578977,2226.33,251402,3.4445,13788.3,8103.36,1.76322,60.6366,6.49763,499791
10.9,14532.6,321456,5.85303,29.6482,977265,4777.58,578977,2237.05,252606,3.46537,13906.4,8222.93,1.78087,61.5935,6.49808,499793
11,14595.1,321450,5.84867,29.7762,977065,4777.83,578977,2247.62,253704,3.48506,14023.2,8343.05,1.79858,62.5555,6.49677,499794
11.1,14642.7,321445,5.84829,29.8736,976864,4777.98,578977,2258.05,254688,3.50352,14138.5,8463.67,1.81632,63.5223,6.4968,499795
11.2,14675.3,321441,5.84835,29.9411,976664,4778.07,578977,2268.36,255552,3.52072,14252,8584.72,1.8341,64.4938,6.49704,499795
11.3,14692.8,321438,5.84818,29.9781,976464,4778.11,578977,2278.57,256290,3.53657,14363.5,8706.14,1.8519,65.4697,6.49719,499796
11.4,14695,321437,5.84815,29.9842,976263,4778.11,578977,2288.7,256894,3.55092,14472.6,8827.82,1.8697,66.4496,6.49737,499796
11.5,14681.8,321436,5.84816,29.9593,976063,4778.07,578977,2298.75,257363,3.56378,14579.2,8949.76,1.88749,67.4335,6.49757,499796
11.6,14653.4,321437,5.84825,29.9036,975863,4778,578977,2308.74,257691,3.57499,14683,9071.83,1.90526,68.4207,6.49779,499795
11.7,14609.7,321439,5.84842,29.8171,975663,4777.89,578977,2318.68,257878,3.58456,14783.8,9194.04,1.92299,69.4115,6.49804,499795
11.8,14550.9,321442,5.84865,29.7,975463,4777.75,578977,2328.59,257920,3.59236,14881.4,9316.25,1.94067,70.405,6.49831,499794
11.9,14477.1,321446,5.84895,29.5526,975263,4777.59,578977,2338.47,257817,3.5984,14975.7,9438.45,1.95829,71.4012,6.4986,499793
12,14388.5,321451,5.84931,29.3756,975063,4777.41,578977,2348.35,257567,3.60258,15066.1,9560.51,1.97583,72.3995,6.49891,499792
12.1,14285.4,321457,5.84974,29.1689,974863,4777.2,578977,2358.22,257172,3.6049,15152.8,9682.44,1.99327,73.3998,6.49924,499791
12.2,14167.9,321465,5.85023,28.9333,974663,4776.98,578977,2368.11,256632,3.60534,15235.4,9804.14,2.01061,74.4016,6.4996,499789
12.3,14036.6,321474,5.85078,28.6697,974463,4776.74,578977,2378.02,255951,3.60387,15313.8,9925.53,2.02783,75.4044,6.49997,499788
12.4,13891.6,321484,5.85139,28.3784,974263,4776.5,578977,2387.97,255127,3.60045,15387.8,10046.6,2.04491,76.4079,6.50036,499786
12.5,13733.6,321494,5.85206,28.0605,974063,4776.24,578977,2397.97,254169,3.59513,15457.1,10167.2,2.06183,77.4117,6.50078,499783
12.6,13562.9,321506,5.85279,27.7171,973863,4775.97,578977,2408.03,253080,3.58791,15521.7,10287.3,2.07858,78.415,6.50121,499781
12.7,13380,321519,5.85357,27.3487,973663,4775.71,578977,2418.17,251863,3.57878,15581.3,10406.8,2.09515,79.4177,6.50166,499778
12.8,13185.6,321533,5.85441,26.9569,973463,4775.44,578977,2428.4,250528,3.56782,15636,10525.7,2.11152,80.4191,6.50213,499775
12.9,12980.2,321547,5.8553,26.5427,973263,4775.16,578977,2438.72,249081,3.55509,15685.5,10644,2.12767,81.4187,6.50262,499772
13,12764.3,321563,5.85623,26.1071,973064,4774.9,578977,2449.15,247527,3.54058,15729.7,10761.5,2.14359,82.416,6.50312,499768
13.1,12538.7,321579,5.85721,25.6518,972864,4774.63,578977,2459.69,245877,3.52445,15768.6,10878.2,2.15926,83.4105,6.50364,499764
13.2,12304.1,321597,5.85823,25.178,972664,4774.37,578977,2470.37,244140,3.50674,15802.3,10994.1,2.17469,84.4017,6.50417,499760
13.3,12061.1,321614,5.85929,24.6868,972464,4774.11,578977,2481.18,242322,3.48751,15830.5,11109.1,2.18984,85.3891,6.50472,499756
13.4,11810.5,321633,5.86038,24.1801,972264,4773.86,578977,2492.13,240435,3.46693,15853.4,11223.3,2.20472,86.3722,6.50528,499751
13.5,11552.9,321652,5.8615,23.659,972065,4773.61,578977,2503.23,238487,3.44507,15871.1,11336.5,2.21931,87.3504,6.50585,499746
13.6,11289.1,321672,5.86266,23.125,971865,4773.38,578977,2514.49,236487,3.422,15883.4,11448.7,2.2336,88.3233,6.50643,499740
13.7,11019.9,321692,5.86383,22.5797,971665,4773.15,578977,2525.91,234445,3.39791,15890.6,11560,2.24759,89.2905,6.50702,499734
13.8,10746,321713,5.86504,22.0245,971465,4772.93,578977,2537.5,232369,3.37287,15892.7,11670.3,2.26127,90.2513,6.50762,499728
13.9,10468,321734,5.86626,21.4609,971266,4772.72,578977,2549.27,230269,3.34699,15889.7,11779.5,2.27463,91.2054,6.50822,499721
14,10186.8,321755,5.8675,20.8904,971066,4772.52,578977,2561.22,228151,3.32042,15882,11887.7,2.28767,92.1524,6.50883,499714
14.1,9903.09,321777,5.86875,20.3144,970866,4772.33,578977,2573.34,226025,3.29326,15869.5,11994.9,2.30039,93.0917,6.50945,499706
14.2,9617.53,321799,5.87001,19.7344,970666,4772.15,578977,2585.66,223900,3.26563,15852.4,12101.1,2.31278,94.023,6.51007,499698
14.3,9330.77,321821,5.87128,19.1516,970467,4771.98,578977,2598.16,221779,3.23763,15830.9,12206.2,2.32484,94.9459,6.51068,499689
14.4,9043.55,321843,5.87255,18.5676,970267,4771.82,578977,2610.85,219672,3.20938,15805.2,12310.3,2.33658,95.8601,6.5113,499680
14.5,8756.55,321865,5.87382,17.9837,970067,4771.66,578977,2623.74,217586,3.181,15775.4,12413.4,2.34799,96.765,6.51192,499670
