Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.3845,1.00018e+06,0.79597,0.00972206,999997,3.05828,452764,0.0888003,287565,0.0612198,0.142448,0.0287374,0.000178041,3.54836e-06,0.424329,130627
0.2,70.0145,1.00036e+06,1.56085,0.0214421,999988,11.9706,403546,0.366621,313851,0.240506,1.19464,0.243028,0.00140471,5.86105e-05,0.678057,132941
0.3,74.901,1.00054e+06,2.28991,0.033487,999973,26.3221,355226,0.831089,332252,0.5222,4.14654,0.850651,0.00463583,0.00030468,0.922331,137040
0.4,80.0556,1.00071e+06,2.97898,0.0453641,999953,45.6752,310041,1.46029,345135,0.884888,9.9554,2.05969,0.0106542,0.000978135,1.15577,142914
0.5,85.4914,1.00086e+06,3.62452,0.0564659,999927,69.5748,269510,2.22189,354145,1.30632,19.4757,4.06422,0.0200388,0.002407,1.3771,150480
0.6,91.2225,1.00099e+06,4.22372,0.066618,999897,97.5546,234498,3.08187,360458,1.7658,33.4453,7.04018,0.0331891,0.00499148,1.58524,159597
0.7,97.2644,1.0011e+06,4.77456,0.0756543,999862,129.143,205259,4.00993,364892,2.24526,52.4705,11.142,0.0503315,0.00919691,1.77929,170099
0.8,103.634,1.00119e+06,5.2759,0.0835715,999823,163.867,181566,4.98296,368008,2.72971,77.0283,16.502,0.0715437,0.0155408,1.95865,181806
0.9,110.35,1.00126e+06,5.72744,0.0904885,999781,201.264,162882,5.98594,370202,3.20712,107.479,23.2323,0.096786,0.0245787,2.123,194546
1,117.433,1.00132e+06,6.12972,0.0969243,999735,240.883,148503,7.01083,371752,3.66814,144.078,31.4256,0.125927,0.0368923,2.27235,208180
1.1,124.903,1.00136e+06,6.48407,0.101619,999687,282.293,137675,8.05473,372851,4.10576,186.98,41.157,0.158767,0.05308,2.40689,222530
1.2,132.785,1.00139e+06,6.79259,0.10625,999635,325.088,129678,9.11795,373634,4.51514,236.255,52.4842,0.195052,0.0737473,2.5272,237503
1.3,141.104,1.00141e+06,7.05798,0.110111,999582,368.892,123875,10.2019,374196,4.89309,291.894,65.4499,0.234498,0.0994981,2.63403,253000
1.4,149.887,1.00142e+06,7.28338,0.113637,999527,413.362,119728,11.3081,374604,5.23778,353.826,80.0842,0.276802,0.130928,2.7283,268940
1.5,159.161,1.00143e+06,7.47234,0.116743,999470,458.187,116801,12.4372,374908,5.54853,421.925,96.4052,0.321654,0.168618,2.8111,285252
1.6,168.955,1.00144e+06,7.62865,0.119353,999412,503.094,114757,13.5892,375141,5.82572,496.013,114.42,0.368741,0.213132,2.88357,301874
1.7,179.303,1.00145e+06,7.7562,0.122729,999352,547.847,113344,14.7631,375323,6.07048,575.873,134.126,0.417762,0.265007,2.94702,318823
1.8,190.235,1.00145e+06,7.85887,0.1246,999292,592.245,112371,15.9574,375474,6.28451,661.257,155.512,0.468428,0.324759,3.00259,335990
1.9,201.785,1.00145e+06,7.9404,0.127057,999231,636.125,111710,17.1699,375602,6.46997,751.893,178.563,0.520469,0.392866,3.05147,353363
2,213.99,1.00145e+06,8.00428,0.129424,999170,679.356,111266,18.3985,375718,6.6293,847.49,203.255,0.573643,0.469779,3.09483,370950
2.1,226.884,1.00145e+06,8.05371,0.131747,999108,721.832,110968,19.641,375826,6.76505,947.752,229.563,0.627723,0.555914,3.1337,388739
2.2,240.506,1.00145e+06,8.09156,0.134104,999046,763.475,110769,20.8955,375932,6.87983,1052.37,257.457,0.68251,0.65166,3.16902,406724
