Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.6901,1.02248e+06,0.321791,0.00219896,999999,1.18858,503988,0.203429,223837,0.0204759,0.0449104,0.00906311,6.12944e-05,1.15968e-06,1.19942,130135
0.2,70.7117,1.0416e+06,0.654357,0.00475422,999995,4.80781,507377,0.855821,205542,0.0717759,0.335444,0.0682963,0.000442926,1.72594e-05,1.31645,130645
0.3,76.0847,1.05757e+06,0.995573,0.00852874,999989,10.9264,510209,2.02227,192749,0.143335,1.07002,0.219809,0.00136051,8.28398e-05,1.43968,131542
0.4,81.8299,1.07075e+06,1.3431,0.0123098,999980,19.5962,512546,3.76959,183802,0.228754,2.42237,0.502051,0.00295631,0.000250504,1.56877,132880
0.5,87.9691,1.08148e+06,1.69441,0.0166578,999969,30.8511,514448,6.16486,177548,0.32413,4.55696,0.952808,0.00532719,0.000589426,1.70294,134670
0.6,94.5255,1.0901e+06,2.04683,0.0214326,999955,44.7054,515974,9.27408,173180,0.426972,7.63542,1.61043,0.00854199,0.00118447,1.84151,136936
0.7,101.523,1.09692e+06,2.39763,0.0265463,999939,61.1531,517181,13.1601,170130,0.535483,11.8186,2.51422,0.0126517,0.00213591,1.98364,139690
0.8,108.988,1.10222e+06,2.744,0.0319937,999920,80.1678,518121,17.8808,168000,0.648275,17.2655,3.70425,0.0176931,0.00355927,2.12839,142931
0.9,116.947,1.10629e+06,3.0832,0.0377259,999898,101.703,518840,23.4878,166518,0.764154,24.1311,5.22088,0.0236915,0.00558497,2.27477,146654
1,125.429,1.10936e+06,3.41254,0.0436692,999874,125.69,519382,30.0244,165491,0.881967,32.5634,7.10409,0.0306616,0.00835762,2.42177,150847
1.1,134.465,1.11164e+06,3.72953,0.0497674,999847,152.044,519784,37.5239,164783,1.00057,42.7012,9.39308,0.0386086,0.0120351,2.56838,155489
1.2,144.088,1.1133e+06,4.03187,0.0559488,999818,180.66,520076,46.0087,164297,1.11886,54.6732,12.1259,0.0475278,0.0167876,2.71356,160550
1.3,154.331,1.11449e+06,4.31755,0.0622181,999787,211.418,520285,55.4889,163965,1.23576,68.5962,15.3392,0.0574053,0.022796,2.85639,166001
1.4,165.233,1.11533e+06,4.58486,0.0685002,999754,244.186,520433,65.9632,163739,1.35024,84.5727,19.0673,0.0682176,0.030251,2.99597,171804
1.5,176.833,1.11592e+06,4.83244,0.0747086,999719,278.818,520535,77.4181,163594,1.46129,102.691,23.3425,0.079933,0.0393522,3.1315,177920
1.6,189.173,1.11632e+06,5.05934,0.0809901,999682,315.159,520604,89.8278,163505,1.56812,123.029,28.1957,0.0925119,0.0503055,3.26239,184316
1.7,202.298,1.11659e+06,5.265,0.08697,999644,353.053,520651,103.157,163456,1.66991,145.643,33.6538,0.105908,0.0633218,3.38793,190930
1.8,216.258,1.11677e+06,5.44927,0.0926297,999604,392.336,520681,117.362,163438,1.76595,170.574,39.7412,0.120069,0.0786165,3.50768,197717
1.9,231.103,1.11689e+06,5.61241,0.0990217,999563,432.849,520700,132.387,163441,1.85571,197.85,46.4794,0.134936,0.0964058,3.62176,204681
2,246.889,1.11696e+06,5.75505,0.105162,999521,474.435,520711,148.177,163459,1.93883,227.487,53.8881,0.15045,0.116907,3.73016,211795
2.1,263.673,1.117e+06,5.87818,0.110995,999478,516.944,520718,164.669,163488,2.01511,259.488,61.9846,0.166547,0.140336,3.83308,219044
2.2,281.517,1.11703e+06,5.98307,0.116997,999433,560.233,520723,181.803,163526,2.08447,293.845,70.7835,0.183162,0.166909,3.93074,226401
2.3,300.488,1.11705e+06,6.0712,0.122547,999389,604.171,520725,199.518,163572,2.14695,330.538,80.2973,0.200233,0.196837,4.02317,233812
2.4,320.655,1.11706e+06,6.14422,0.12828,999343,648.639,520726,217.757,163625,2.20274,369.539,90.5366,0.217698,0.230327,4.11097,241282
2.5,342.09,1.11707e+06,6.20394,0.134976,999297,693.529,520727,236.463,163684,2.2521,410.811,101.51,0.235495,0.267585,4.19503,248846
2.6,364.871,1.11707e+06,6.25212,0.140218,999251,738.749,520727,255.589,163750,2.29541,454.308,113.223,0.25357,0.308808,4.27554,256449
2.7,389.079,1.11707e+06,6.29048,0.145805,999205,784.22,520727,275.092,163821,2.33309,499.985,125.683,0.271869,0.354186,4.35259,264038
2.8,414.798,1.11707e+06,6.32063,0.152387,999158,829.874,520727,294.933,163898,2.36564,547.788,138.895,0.290344,0.403907,4.42719,271667
2.9,442.118,1.11708e+06,6.3441,0.159077,999111,875.657,520727,315.081,163981,2.39357,597.663,152.861,0.308952,0.458148,4.50049,279413
3,471.133,1.11708e+06,6.36224,0.165164,999063,921.523,520726,335.514,164071,2.4174,649.554,167.584,0.327655,0.517082,4.57273,287246
3.1,501.939,1.11708e+06,6.37622,0.172032,999016,967.436,520726,356.21,164167,2.43766,703.404,183.068,0.346417,0.580873,4.64429,295167
3.2,534.638,1.11708e+06,6.38702,0.178813,998969,1013.37,520726,377.157,164271,2.45485,759.154,199.314,0.365211,0.649682,4.71549,303174
3.3,569.338,1.11707e+06,6.39542,0.186246,998921,1059.31,520726,398.342,164381,2.46942,816.75,216.324,0.384011,0.723658,4.78702,311317
3.4,606.148,1.11707e+06,6.40205,0.193246,998874,1105.23,520726,419.761,164500,2.48181,876.136,234.099,0.402796,0.802948,4.85895,319578
3.5,645.185,1.11707e+06,6.40738,0.200835,998826,1151.12,520726,441.409,164626,2.49239,937.258,252.641,0.42155,0.887689,4.93146,327962
3.6,686.569,1.11707e+06,6.41179,0.208846,998779,1196.98,520726,463.283,164762,2.50151,1000.06,271.951,0.440258,0.978015,5.00497,336502
3.7,730.426,1.11707e+06,6.41551,0.216905,998731,1242.8,520726,485.383,164906,2.50943,1064.51,292.032,0.458909,1.07405,5.07969,345213
3.8,776.885,1.11707e+06,6.41873,0.225513,998683,1288.57,520726,507.711,165061,2.51641,1130.54,312.885,0.477495,1.17592,5.15584,354116
3.9,826.084,1.11707e+06,6.42157,0.233791,998636,1334.29,520726,530.27,165225,2.52266,1198.11,334.511,0.496008,1.28373,5.2333,363189
4,878.162,1.11707e+06,6.42412,0.243697,998588,1379.97,520726,553.061,165401,2.52834,1267.18,356.912,0.514443,1.3976,5.31266,372502
4.1,933.266,1.11707e+06,6.42642,0.25203,998540,1425.59,520726,576.091,165588,2.5336,1337.71,380.092,0.532798,1.51764,5.39361,382010
4.2,991.547,1.11707e+06,6.42853,0.261383,998493,1471.16,520726,599.36,165787,2.53854,1409.66,404.052,0.551068,1.64393,5.47563,391656
4.3,1053.16,1.11707e+06,6.43046,0.271919,998445,1516.68,520726,622.872,165999,2.54327,1483,428.795,0.569253,1.77658,5.55971,401554
4.4,1118.27,1.11707e+06,6.43224,0.282184,998397,1562.13,520726,646.632,166224,2.54786,1557.69,454.323,0.587352,1.91569,5.646,411721
4.5,1187.05,1.11707e+06,6.43388,0.292594,998350,1607.53,520726,670.645,166464,2.55239,1633.71,480.641,0.605363,2.06133,5.73428,422131
4.6,1259.66,1.11707e+06,6.4354,0.302933,998302,1652.88,520726,694.914,166719,2.55689,1711.01,507.751,0.623288,2.2136,5.82419,432737
4.7,1336.28,1.11707e+06,6.4368,0.314096,998254,1698.16,520726,719.445,166990,2.56143,1789.59,535.657,0.641128,2.37257,5.91587,443561
4.8,1417.1,1.11707e+06,6.43809,0.325859,998206,1743.38,520726,744.24,167277,2.56604,1869.42,564.364,0.658882,2.53832,6.00974,454649
4.9,1502.3,1.11707e+06,6.43928,0.337612,998159,1788.55,520726,769.304,167582,2.57075,1950.47,593.876,0.676553,2.71094,6.10576,465998
5,1592.07,1.11707e+06,6.44038,0.349604,998111,1833.65,520726,794.642,167906,2.5756,2032.72,624.197,0.694142,2.89049,6.20379,477589
5.1,1686.6,1.11707e+06,6.4414,0.361682,998063,1878.69,520726,820.257,168249,2.58061,2116.17,655.333,0.711651,3.07704,6.30358,489392
5.2,1786.11,1.11707e+06,6.44234,0.3749,998015,1923.67,520726,846.153,168613,2.58581,2200.8,687.29,0.729083,3.27066,6.40556,501459
5.3,1890.78,1.11707e+06,6.4432,0.387665,997968,1968.58,520726,872.332,168998,2.59123,2286.61,720.073,0.746438,3.47143,6.5095,513761
5.4,2000.83,1.11707e+06,6.444,0.401153,997920,2013.44,520726,898.799,169406,2.59687,2373.57,753.69,0.763721,3.67941,6.61541,526302
5.5,2116.46,1.11707e+06,6.44473,0.414958,997872,2058.23,520726,925.556,169838,2.60278,2461.69,788.148,0.780933,3.89466,6.72333,539083
5.6,2237.88,1.11706e+06,6.4454,0.429171,997824,2102.95,520726,952.605,170295,2.60896,2550.97,823.453,0.798077,4.11724,6.8333,552112
5.7,2365.32,1.11706e+06,6.44602,0.443683,997776,2147.62,520726,979.949,170778,2.61545,2641.41,859.616,0.815157,4.34723,6.94529,565382
5.8,2498.97,1.11706e+06,6.44658,0.458612,997729,2192.21,520726,1007.59,171290,2.62226,2733.01,896.644,0.832175,4.58468,7.05928,578893
5.9,2639.05,1.11706e+06,6.44709,0.473852,997681,2236.75,520726,1035.53,171830,2.62941,2825.78,934.546,0.849135,4.82967,7.17522,592637
6,2785.78,1.11706e+06,6.44756,0.489547,997633,2281.21,520726,1063.77,172400,2.63692,2919.73,973.334,0.86604,5.08225,7.29312,606616
6.1,2939.37,1.11706e+06,6.44798,0.505526,997585,2325.62,520726,1092.31,173003,2.64482,3014.88,1013.02,0.882894,5.34248,7.41289,620820
6.2,3100.03,1.11706e+06,6.44836,0.522005,997538,2369.95,520726,1121.15,173638,2.65314,3111.23,1053.61,0.899701,5.61045,7.53456,635251
6.3,3267.96,1.11706e+06,6.4487,0.538755,997490,2414.23,520726,1150.3,174309,2.66188,3208.82,1095.12,0.916464,5.88621,7.65804,649898
6.4,3443.38,1.11706e+06,6.449,0.55621,997442,2458.43,520726,1179.74,175017,2.67109,3307.66,1137.57,0.933189,6.16983,7.78397,664838
6.5,3626.46,1.11706e+06,6.44927,0.573297,997394,2502.57,520726,1209.49,175763,2.68077,3407.78,1180.96,0.949878,6.46139,7.9108,679886
6.6,3817.41,1.11706e+06,6.4495,0.591814,997346,2546.65,520726,1239.53,176550,2.69096,3509.22,1225.32,0.966537,6.76095,8.03956,695167
6.7,4016.42,1.11706e+06,6.4497,0.610084,997299,2590.65,520726,1269.87,177378,2.70169,3612,1270.65,0.983171,7.0686,8.17007,710655
6.8,4223.65,1.11706e+06,6.44987,0.628701,997251,2634.59,520726,1300.5,178250,2.71297,3716.17,1316.98,0.999784,7.38442,8.30202,726316
6.9,4439.26,1.11705e+06,6.45001,0.647423,997203,2678.47,520726,1331.42,179169,2.72484,3821.76,1364.32,1.01638,7.70848,8.4351,742110
7,4663.43,1.11705e+06,6.45012,0.667198,997155,2722.28,520726,1362.62,180135,2.73733,3928.82,1412.7,1.03297,8.04088,8.56954,758069
7.1,4896.27,1.11705e+06,6.4502,0.68753,997108,2766.02,520726,1394.1,181152,2.75046,4037.41,1462.13,1.04955,8.38171,8.70587,774255
7.2,5137.92,1.11705e+06,6.45026,0.707549,997060,2809.69,520726,1425.86,182221,2.76427,4147.58,1512.64,1.06613,8.73105,8.84347,790590
7.3,5388.5,1.11705e+06,6.45029,0.728096,997012,2853.3,520726,1457.88,183344,2.77878,4259.38,1564.24,1.08273,9.08902,8.98199,807035
7.4,5648.07,1.11705e+06,6.45031,0.749234,996964,2896.84,520726,1490.17,184524,2.79403,4372.89,1616.97,1.09933,9.45572,9.12157,823608
7.5,5916.72,1.11705e+06,6.45029,0.770692,996917,2940.31,520726,1522.71,185764,2.81006,4488.16,1670.85,1.11595,9.83126,9.26217,840303
7.6,6194.49,1.11705e+06,6.45025,0.792488,996869,2983.72,520726,1555.48,187065,2.82689,4605.28,1725.9,1.1326,10.2158,9.40369,857108
7.7,6481.42,1.11705e+06,6.45019,0.81465,996821,3027.06,520726,1588.5,188431,2.84457,4724.31,1782.15,1.14929,10.6094,9.54607,874014
7.8,6777.51,1.11704e+06,6.45011,0.837163,996773,3070.33,520726,1621.74,189863,2.86312,4845.35,1839.64,1.16601,11.0122,9.68916,891007
7.9,7082.68,1.11704e+06,6.45001,0.860002,996726,3113.54,520726,1655.19,191365,2.88259,4968.49,1898.4,1.18279,11.4243,9.83285,908071
8,7396.9,1.11704e+06,6.4499,0.883161,996678,3156.67,520726,1688.84,192939,2.90301,5093.82,1958.46,1.19962,11.846,9.97702,925192
8.1,7720.14,1.11704e+06,6.44977,0.906633,996630,3199.74,520726,1722.68,194588,2.92443,5221.42,2019.85,1.21651,12.2774,10.1216,942359
8.2,8052.16,1.11704e+06,6.44961,0.930408,996582,3242.74,520726,1756.7,196314,2.94687,5351.42,2082.62,1.23347,12.7185,10.2664,959554
8.3,8392.95,1.11704e+06,6.44942,0.954479,996535,3285.68,520726,1790.88,198121,2.97039,5483.91,2146.8,1.25052,13.1697,10.4113,976766
