Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,64.8798,1.09637e+06,0.612877,0.00372651,999997,3.40871,441716,1.17668,287044,0.0462253,0.156479,0.0315677,0.000132565,3.88999e-06,3.82502,200025
0.2,68.8247,1.15984e+06,1.26249,0.00848114,999986,13.8212,403333,4.6524,312965,0.188531,1.35312,0.275234,0.00108054,6.58877e-05,4.08529,200117
0.3,72.8084,1.20007e+06,1.92797,0.0139112,999968,31.3224,378996,10.4384,331105,0.423094,4.81269,0.987029,0.00366167,0.000349616,4.35337,200282
0.4,76.807,1.22487e+06,2.59289,0.0198885,999942,55.7874,363993,18.6311,343802,0.73817,11.8073,2.44159,0.00861747,0.00114231,4.62276,200527
0.5,80.7992,1.23971e+06,3.24467,0.0262898,999909,86.9321,355013,29.3637,352692,1.11826,23.5554,4.91155,0.0165636,0.00285413,4.88854,200855
0.6,84.7663,1.24836e+06,3.87395,0.0329999,999868,124.359,349780,42.7672,358922,1.5469,41.1661,8.65573,0.0279737,0.00600709,5.14696,201269
0.7,88.6926,1.25327e+06,4.47403,0.039909,999821,167.593,346806,58.9408,363291,2.00843,65.6085,13.9123,0.0431755,0.0112249,5.39537,201767
0.8,92.5647,1.25598e+06,5.04039,0.0469152,999767,216.107,345166,77.9391,366351,2.48883,97.7058,20.8965,0.0623644,0.0192172,5.63192,202349
0.9,96.372,1.25741e+06,5.57019,0.0539264,999706,269.348,344295,99.7655,368489,2.97618,138.138,29.8003,0.085622,0.0307636,5.85539,203010
1,100.106,1.25814e+06,6.06182,0.0608617,999640,326.758,343849,124.376,369983,3.46074,187.444,40.7916,0.112937,0.0466974,6.06508,203745
1.1,103.76,1.25851e+06,6.51473,0.0676519,999568,387.783,343624,151.69,371027,3.93472,246.031,54.0152,0.144221,0.067893,6.26064,204550
1.2,107.33,1.2587e+06,6.92916,0.0742398,999492,451.884,343504,181.594,371759,4.39207,314.186,69.5938,0.179331,0.0952527,6.44205,205417
1.3,110.813,1.25882e+06,7.30599,0.0805797,999411,518.544,343433,213.95,372272,4.82829,392.082,87.6297,0.218075,0.129695,6.60955,206341
1.4,114.207,1.25887e+06,7.64671,0.0866361,999326,587.271,343400,248.597,372627,5.24037,479.799,108.207,0.260228,0.17215,6.76357,207313
1.5,117.511,1.25887e+06,7.95311,0.0923872,999237,657.607,343398,285.364,372868,5.62639,577.327,131.393,0.305545,0.22354,6.9047,208326
1.6,120.726,1.25887e+06,8.2271,0.0978259,999145,729.132,343392,324.086,373031,5.98513,684.564,157.234,0.353773,0.284777,7.03357,209373
1.7,123.852,1.25885e+06,8.47101,0.102929,999050,801.459,343406,364.578,373139,6.31625,801.354,185.767,0.404654,0.356752,7.15097,210448
1.8,126.89,1.25884e+06,8.687,0.10772,998952,874.241,343406,406.68,373209,6.61994,927.474,217.013,0.457931,0.440332,7.25764,211543
1.9,129.841,1.25884e+06,8.87746,0.112186,998852,947.163,343409,450.221,373253,6.89686,1062.65,250.981,0.513352,0.53635,7.35442,212652
2,132.706,1.25882e+06,9.04471,0.11634,998751,1019.95,343415,495.043,373278,7.148,1206.56,287.669,0.570674,0.645608,7.44213,213769
2.1,135.486,1.25884e+06,9.1909,0.12022,998647,1092.35,343404,541.01,373289,7.37462,1358.85,327.066,0.629665,0.768866,7.52152,214890
2.2,138.18,1.25882e+06,9.31834,0.123786,998542,1164.16,343415,587.966,373291,7.57814,1519.14,369.151,0.690108,0.906843,7.59343,216009
2.3,140.79,1.25884e+06,9.42886,0.127139,998435,1235.2,343402,635.807,373287,7.76012,1687.02,413.899,0.751799,1.06021,7.65851,217122
2.4,143.314,1.25883e+06,9.52455,0.130195,998328,1305.3,343408,684.398,373277,7.92216,1862.07,461.276,0.81455,1.2296,7.71752,218226
2.5,145.752,1.25882e+06,9.60706,0.133035,998219,1374.34,343414,733.644,373265,8.06588,2043.86,511.244,0.878186,1.4156,7.77105,219317
2.6,148.102,1.25885e+06,9.67791,0.135717,998109,1442.21,343396,783.462,373250,8.19287,2231.95,563.761,0.942551,1.61873,7.81968,220393
2.7,150.362,1.25881e+06,9.73886,0.138044,997999,1508.82,343422,833.74,373233,8.30467,2425.89,618.781,1.0075,1.83948,7.86402,221449
2.8,152.53,1.25886e+06,9.79072,0.140459,997888,1574.11,343388,884.45,373215,8.4028,2625.26,676.254,1.07291,2.07829,7.90442,222487
2.9,154.603,1.25889e+06,9.83499,0.142484,997777,1638.02,343367,935.498,373196,8.48862,2829.6,736.13,1.13865,2.33556,7.9414,223504
3,156.577,1.25891e+06,9.87272,0.144385,997665,1700.51,343356,986.827,373177,8.56343,3038.49,798.355,1.20463,2.61162,7.97537,224497
3.1,158.449,1.25891e+06,9.90485,0.146141,997553,1761.55,343360,1038.38,373158,8.62847,3251.52,862.876,1.27076,2.90679,8.00666,225466
3.2,160.215,1.25886e+06,9.93227,0.147459,997440,1821.14,343387,1090.12,373138,8.68487,3468.26,929.638,1.33695,3.22131,8.03556,226405
3.3,161.871,1.25886e+06,9.95541,0.149402,997327,1879.25,343388,1142.01,373117,8.73367,3688.32,998.585,1.40314,3.55541,8.06235,227322
3.4,163.411,1.25886e+06,9.975,0.15052,997214,1935.89,343388,1194.02,373097,8.77578,3911.33,1069.66,1.46925,3.90925,8.08724,228211
3.5,164.832,1.25885e+06,9.99159,0.151458,997101,1991.07,343390,1246.11,373076,8.81203,4136.89,1142.81,1.53525,4.28298,8.11039,229071
3.6,166.129,1.25884e+06,10.0056,0.152471,996987,2044.8,343399,1298.26,373056,8.84317,4364.67,1217.99,1.60108,4.6767,8.13197,229899
3.7,167.296,1.25883e+06,10.0175,0.153504,996874,2097.09,343406,1350.46,373034,8.86985,4594.32,1295.12,1.66669,5.09046,8.15215,230698
3.8,168.329,1.25882e+06,10.0275,0.154049,996760,2147.96,343410,1402.67,373013,8.89267,4825.5,1374.18,1.73207,5.5243,8.17103,231465
3.9,169.224,1.25882e+06,10.0359,0.154801,996646,2197.44,343409,1454.9,372992,8.91215,5057.92,1455.08,1.79717,5.97822,8.18874,232203
4,169.976,1.25883e+06,10.043,0.155178,996533,2245.55,343407,1507.11,372970,8.92872,5291.26,1537.8,1.86197,6.45217,8.20535,232910
4.1,170.58,1.25883e+06,10.0489,0.155738,996419,2292.32,343404,1559.3,372947,8.94279,5525.26,1622.27,1.92645,6.94612,8.22102,233589
4.2,171.033,1.25884e+06,10.0538,0.156427,996305,2337.76,343400,1611.45,372924,8.95469,5759.64,1708.45,1.9906,7.45995,8.23585,234243
4.3,171.33,1.25884e+06,10.058,0.15612,996191,2381.92,343399,1663.56,372901,8.96473,5994.15,1796.29,2.05439,7.99356,8.24979,234866
4.4,171.468,1.25883e+06,10.0614,0.155885,996077,2424.82,343402,1715.61,372877,8.97316,6228.54,1885.73,2.11782,8.54682,8.26281,235453
4.5,171.444,1.25883e+06,10.0642,0.155682,995963,2466.49,343402,1767.6,372853,8.98021,6462.6,1976.74,2.18087,9.11956,8.27494,236006
4.6,171.256,1.25883e+06,10.0664,0.155478,995849,2506.96,343405,1819.51,372828,8.98606,6696.12,2069.26,2.24354,9.7116,8.28629,236525
4.7,170.9,1.25883e+06,10.0682,0.155171,995735,2546.26,343406,1871.35,372802,8.99087,6928.88,2163.25,2.30582,10.3228,8.29691,237016
4.8,170.377,1.25883e+06,10.0695,0.154656,995621,2584.42,343403,1923.1,372775,8.99479,7160.71,2258.67,2.3677,10.9528,8.30683,237477
4.9,169.683,1.25883e+06,10.0705,0.153907,995507,2621.46,343407,1974.76,372748,8.99791,7391.42,2355.48,2.42918,11.6015,8.31605,237908
5,168.82,1.25883e+06,10.0711,0.153042,995393,2657.41,343404,2026.32,372720,9.00034,7620.87,2453.63,2.49025,12.2686,8.32455,238306
5.1,167.787,1.25883e+06,10.0713,0.152028,995279,2692.31,343402,2077.78,372691,9.00216,7848.88,2553.08,2.55092,12.9538,8.33232,238671
5.2,166.585,1.25884e+06,10.0713,0.150898,995165,2726.18,343401,2129.13,372661,9.00344,8075.33,2653.8,2.61118,13.6568,8.33939,239004
5.3,165.214,1.25884e+06,10.071,0.14964,995051,2759.05,343401,2180.37,372630,9.00424,8300.06,2755.75,2.67102,14.3775,8.34575,239303
5.4,163.678,1.25883e+06,10.0705,0.148245,994937,2790.93,343402,2231.48,372598,9.00461,8522.96,2858.88,2.73046,15.1154,8.35141,239569
5.5,161.977,1.25883e+06,10.0696,0.146716,994823,2821.87,343403,2282.46,372566,9.00459,8743.91,2963.16,2.78948,15.8703,8.35638,239803
5.6,160.116,1.25883e+06,10.0686,0.145058,994709,2851.88,343404,2333.32,372532,9.00421,8962.8,3068.56,2.84809,16.6419,8.36066,240003
5.7,158.098,1.25883e+06,10.0673,0.143274,994595,2880.99,343404,2384.04,372498,9.0035,9179.55,3175.04,2.90628,17.4297,8.36424,240170
5.8,155.93,1.25883e+06,10.0657,0.141367,994481,2909.22,343405,2434.62,372463,9.00246,9394.07,3282.57,2.96406,18.2336,8.36714,240305
5.9,153.614,1.25883e+06,10.0639,0.139339,994367,2936.59,343405,2485.05,372426,9.00113,9606.25,3391.11,3.02143,19.0531,8.36935,240407
6,151.155,1.25883e+06,10.0619,0.137194,994253,2963.13,343405,2535.33,372389,8.99953,9816.02,3500.64,3.07839,19.8879,8.37088,240477
6.1,148.563,1.25883e+06,10.0596,0.134941,994140,2988.86,343405,2585.45,372351,8.99763,10023.3,3611.12,3.13493,20.7376,8.37173,240514
6.2,145.84,1.25883e+06,10.0571,0.132579,994026,3013.8,343405,2635.42,372313,8.99548,10228.1,3722.52,3.19106,21.602,8.3719,240519
6.3,142.993,1.25883e+06,10.0543,0.130113,993912,3037.97,343405,2685.21,372273,8.9931,10430.3,3834.8,3.24678,22.4806,8.37139,240491
6.4,140.034,1.25883e+06,10.0513,0.127554,993799,3061.38,343404,2734.84,372233,8.99043,10629.8,3947.96,3.30209,23.3731,8.37021,240433
6.5,136.969,1.25883e+06,10.048,0.124904,993685,3084.06,343404,2784.29,372192,8.98752,10826.6,4061.95,3.35698,24.2791,8.36836,240343
6.6,133.802,1.25883e+06,10.0444,0.122168,993572,3106.04,343404,2833.56,372151,8.98437,11020.7,4176.74,3.41147,25.1983,8.36585,240222
6.7,130.548,1.25883e+06,10.0406,0.119356,993458,3127.32,343404,2882.65,372108,8.98096,11212,4292.31,3.46555,26.1303,8.36267,240070
6.8,127.213,1.25883e+06,10.0365,0.116473,993345,3147.91,343404,2931.54,372066,8.97729,11400.5,4408.64,3.51922,27.0747,8.35884,239889
6.9,123.804,1.25883e+06,10.0321,0.113525,993231,3167.85,343404,2980.24,372023,8.97337,11586.1,4525.7,3.57249,28.0312,8.35436,239677
