Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,64.9063,1.02553e+06,0.563848,0.0119776,999999,0.513695,528954,0.432085,237178,0.0380718,0.0207835,0.00419438,0.000115354,5.39272e-07,0.414742,130791
0.2,68.9193,1.05064e+06,1.07542,0.0257072,999998,1.96289,557436,1.88028,228219,0.132393,0.153064,0.0311676,0.000821668,7.92847e-06,0.581444,133599
0.3,73.0425,1.07439e+06,1.53533,0.0385587,999996,4.21362,584364,4.543,221959,0.260459,0.482217,0.0990839,0.00249984,3.76836e-05,0.735451,138378
0.4,77.2809,1.09614e+06,1.94475,0.0500326,999992,7.13959,609028,8.56666,217586,0.407112,1.07288,0.222479,0.00536613,0.000112625,0.876804,144940
0.5,81.6414,1.11552e+06,2.30546,0.0598543,999989,10.6227,631007,14.0389,214533,0.561961,1.9743,0.413206,0.00952554,0.000261061,1.00561,153040
0.6,86.1319,1.13238e+06,2.61976,0.0679916,999984,14.5535,650129,20.9899,212400,0.717704,3.22373,0.681008,0.0150089,0.00051527,1.12212,162411
0.7,90.7623,1.14675e+06,2.89049,0.0745681,999979,18.8322,666419,29.3932,210909,0.869335,4.84726,1.03363,0.0217915,0.000910568,1.22674,172799
0.8,95.5432,1.15878e+06,3.12089,0.0798245,999974,23.3687,680053,39.1765,209873,1.01345,6.86125,1.47702,0.0298114,0.00148422,1.3201,183974
0.9,100.486,1.16868e+06,3.31458,0.0839287,999968,28.0831,691285,50.2345,209156,1.14783,9.27402,2.0156,0.0389828,0.00227446,1.40296,195741
1,105.605,1.17674e+06,3.47534,0.0874345,999961,32.9055,700415,62.4405,208665,1.27106,12.0863,2.65231,0.0492065,0.00331963,1.47627,207966
1.1,110.912,1.18321e+06,3.60708,0.0900464,999955,37.776,707750,75.6587,208329,1.38237,15.2926,3.38882,0.0603754,0.0046575,1.54106,220532
1.2,116.42,1.18835e+06,3.71366,0.0918328,999948,42.6441,713578,89.7542,208103,1.48162,18.8824,4.22572,0.072379,0.0063248,1.59831,233315
1.3,122.145,1.1924e+06,3.79879,0.0936146,999941,47.4686,718170,104.597,207952,1.56906,22.8408,5.16267,0.0851076,0.00835674,1.64907,246249
1.4,128.1,1.19557e+06,3.86593,0.0946319,999935,52.2163,721759,120.07,207856,1.64524,27.1496,6.19853,0.098456,0.0107866,1.6943,259264
1.5,134.3,1.19803e+06,3.91825,0.0957812,999927,56.8614,724545,136.068,207798,1.71096,31.7881,7.33155,0.112326,0.0136455,1.73494,272327
1.6,140.759,1.19993e+06,3.95855,0.0969071,999920,61.3846,726695,152.505,207767,1.76711,36.7341,8.55949,0.126626,0.0169623,1.77187,285433
1.7,147.49,1.20138e+06,3.98928,0.0977505,999913,65.7721,728345,169.305,207755,1.81467,41.9644,9.87976,0.141275,0.0207632,1.80583,298570
1.8,154.508,1.2025e+06,4.01251,0.0992641,999906,70.0146,729607,186.409,207757,1.85464,47.4553,11.2895,0.156201,0.025072,1.83752,311759
1.9,161.828,1.20334e+06,4.02993,0.0996753,999898,74.1069,730566,203.77,207769,1.88801,53.1831,12.7858,0.171339,0.0299099,1.86745,324987
2,169.463,1.20399e+06,4.04296,0.100471,999891,78.0465,731294,221.35,207789,1.91569,59.1245,14.3655,0.186636,0.0352957,1.89588,338155
2.1,177.427,1.20447e+06,4.0527,0.102139,999884,81.8331,731844,239.119,207815,1.93853,65.257,16.0254,0.202045,0.0412457,1.92338,351379
2.2,185.736,1.20484e+06,4.05999,0.103041,999876,85.4685,732259,257.056,207846,1.95732,71.5587,17.7626,0.217526,0.047774,1.95021,364663
2.3,194.404,1.20511e+06,4.06552,0.10403,999869,88.9556,732570,275.145,207880,1.97271,78.0088,19.5738,0.233047,0.0548922,1.97652,377965
2.4,203.445,1.20532e+06,4.06975,0.105139,999861,92.2982,732803,293.374,207918,1.98531,84.5876,21.4562,0.24858,0.0626101,2.00251,391311
2.5,212.874,1.20547e+06,4.07307,0.106874,999854,95.5007,732977,311.735,207958,1.99562,91.2763,23.4068,0.264105,0.0709354,2.02831,404714
2.6,222.708,1.20559e+06,4.07572,0.108313,999847,98.5678,733107,330.22,208001,2.00406,98.0573,25.4228,0.279601,0.079874,2.05406,418205
2.7,232.962,1.20567e+06,4.07789,0.109754,999839,101.504,733203,348.827,208047,2.011,104.914,27.5015,0.295057,0.0894296,2.07981,431779
2.8,243.653,1.20573e+06,4.07971,0.111412,999832,104.316,733274,367.553,208095,2.01671,111.832,29.6402,0.31046,0.0996047,2.10561,445437
2.9,254.797,1.20578e+06,4.08128,0.113111,999824,107.006,733326,386.395,208146,2.02144,118.796,31.8366,0.3258,0.1104,2.13149,459185
3,266.412,1.20581e+06,4.08266,0.114935,999817,109.582,733365,405.352,208199,2.02539,125.792,34.088,0.341072,0.121816,2.1575,473035
3.1,278.515,1.20584e+06,4.0839,0.116848,999809,112.046,733393,424.423,208255,2.02874,132.809,36.3923,0.356268,0.133851,2.18367,486992
3.2,291.124,1.20586e+06,4.08503,0.118685,999802,114.404,733414,443.608,208313,2.03161,139.834,38.7472,0.371385,0.146501,2.21,501058
3.3,304.259,1.20587e+06,4.08607,0.120928,999795,116.661,733429,462.907,208374,2.03409,146.858,41.1507,0.386419,0.159764,2.23656,515264
3.4,317.939,1.20588e+06,4.08704,0.123167,999787,118.82,733441,482.321,208438,2.03627,153.869,43.6006,0.401369,0.173633,2.26335,529608
3.5,332.184,1.20589e+06,4.08794,0.125187,999780,120.886,733449,501.85,208504,2.03822,160.86,46.0951,0.416232,0.188104,2.29035,544082
3.6,347.015,1.20589e+06,4.08878,0.127221,999772,122.863,733455,521.494,208573,2.03998,167.822,48.6322,0.431007,0.203168,2.31755,558671
3.7,362.452,1.20589e+06,4.08957,0.12956,999765,124.755,733460,541.253,208646,2.0416,174.746,51.2104,0.445693,0.21882,2.34499,573396
3.8,378.518,1.2059e+06,4.09031,0.132153,999757,126.564,733463,561.13,208721,2.04311,181.627,53.8278,0.460291,0.23505,2.37269,588278
3.9,395.235,1.2059e+06,4.09101,0.134853,999750,128.296,733466,581.123,208800,2.04453,188.458,56.4829,0.4748,0.251851,2.4007,603334
4,412.625,1.2059e+06,4.09166,0.137376,999742,129.953,733467,601.235,208881,2.04588,195.233,59.1741,0.489219,0.269212,2.429,618554
4.1,430.713,1.2059e+06,4.09229,0.139768,999735,131.538,733469,621.466,208967,2.04719,201.947,61.9,0.503549,0.287125,2.45755,633912
4.2,449.523,1.2059e+06,4.09288,0.142389,999728,133.054,733469,641.817,209056,2.04847,208.595,64.6592,0.517791,0.305578,2.48636,649425
4.3,469.08,1.2059e+06,4.09344,0.145415,999720,134.505,733470,662.289,209148,2.04973,215.173,67.4503,0.531944,0.324562,2.51548,665109
4.4,489.409,1.2059e+06,4.09397,0.14826,999713,135.893,733471,682.883,209245,2.05097,221.677,70.2721,0.546009,0.344065,2.54491,680966
4.5,510.537,1.2059e+06,4.09447,0.151238,999705,137.221,733471,703.599,209345,2.05221,228.104,73.1234,0.559987,0.364076,2.57466,697000
4.6,532.491,1.2059e+06,4.09494,0.154262,999698,138.492,733471,724.44,209450,2.05345,234.45,76.003,0.573878,0.384584,2.60472,713210
4.7,555.298,1.2059e+06,4.09539,0.157317,999690,139.707,733471,745.405,209559,2.05471,240.714,78.9099,0.587683,0.405578,2.63509,729593
4.8,578.987,1.2059e+06,4.09582,0.160569,999683,140.87,733471,766.497,209672,2.05597,246.892,81.8429,0.601403,0.427045,2.66578,746159
4.9,603.586,1.2059e+06,4.09623,0.163769,999675,141.983,733471,787.715,209790,2.05726,252.984,84.8011,0.615038,0.448973,2.69679,762898
5,629.126,1.2059e+06,4.09661,0.167116,999668,143.047,733471,809.061,209912,2.05856,258.987,87.7836,0.628589,0.471352,2.72814,779823
5.1,655.637,1.2059e+06,4.09698,0.17067,999661,144.065,733472,830.536,210040,2.05989,264.899,90.7894,0.642057,0.494168,2.75982,796938
5.2,683.149,1.2059e+06,4.09733,0.173846,999653,145.04,733472,852.141,210172,2.06125,270.721,93.8177,0.655442,0.517409,2.79179,814212
5.3,711.696,1.2059e+06,4.09765,0.177867,999646,145.972,733472,873.876,210310,2.06264,276.45,96.8678,0.668747,0.541064,2.82418,831715
5.4,741.308,1.2059e+06,4.09797,0.181641,999638,146.863,733472,895.744,210453,2.06406,282.087,99.9387,0.68197,0.56512,2.85695,849429
5.5,772.02,1.2059e+06,4.09826,0.184825,999631,147.716,733472,917.744,210602,2.06552,287.632,103.03,0.695114,0.589566,2.88996,867278
5.6,803.866,1.20589e+06,4.09854,0.189041,999623,148.532,733472,939.878,210757,2.06702,293.083,106.14,0.708179,0.614389,2.92329,885307
5.7,836.879,1.20589e+06,4.0988,0.193087,999616,149.313,733472,962.146,210917,2.06857,298.441,109.27,0.721166,0.639577,2.95701,903545
5.8,871.096,1.20589e+06,4.09905,0.197013,999608,150.059,733472,984.549,211084,2.07015,303.706,112.418,0.734076,0.665119,2.99107,921973
5.9,906.553,1.20589e+06,4.09929,0.201138,999601,150.774,733472,1007.09,211257,2.07178,308.878,115.583,0.74691,0.691003,3.02547,940588
6,943.286,1.20589e+06,4.09951,0.205278,999593,151.457,733472,1029.76,211437,2.07347,313.959,118.766,0.759669,0.717217,3.06018,959379
6.1,981.332,1.20589e+06,4.09972,0.2093,999586,152.11,733472,1052.58,211624,2.0752,318.948,121.965,0.772353,0.74375,3.09519,978327
6.2,1020.73,1.20589e+06,4.09992,0.213685,999578,152.736,733472,1075.53,211818,2.07699,323.847,125.18,0.784964,0.77059,3.13049,997440
6.3,1061.53,1.20589e+06,4.10011,0.218246,999571,153.334,733472,1098.61,212019,2.07883,328.656,128.411,0.797504,0.797723,3.16613,1.01674e+06
6.4,1103.77,1.20589e+06,4.10029,0.222956,999564,153.907,733472,1121.84,212228,2.08073,333.377,131.657,0.809972,0.825141,3.20212,1.03623e+06
6.5,1147.5,1.20589e+06,4.10045,0.227704,999556,154.455,733472,1145.2,212444,2.0827,338.011,134.917,0.822371,0.85283,3.23845,1.05591e+06
6.6,1192.73,1.20589e+06,4.10061,0.232453,999549,154.979,733472,1168.7,212669,2.08473,342.558,138.192,0.8347,0.880784,3.2751,1.07577e+06
6.7,1239.51,1.20589e+06,4.10076,0.237131,999541,155.48,733472,1192.35,212902,2.08683,347.02,141.482,0.846961,0.908993,3.31203,1.09577e+06
6.8,1287.91,1.20588e+06,4.1009,0.242139,999534,155.96,733472,1216.13,213144,2.08899,351.399,144.785,0.859155,0.937442,3.34927,1.11595e+06
6.9,1337.93,1.20588e+06,4.10102,0.247306,999526,156.418,733472,1240.04,213394,2.09123,355.695,148.102,0.871283,0.966128,3.38682,1.1363e+06
7,1389.63,1.20588e+06,4.10114,0.252476,999519,156.857,733472,1264.1,213654,2.09354,359.91,151.432,0.883347,0.995039,3.42467,1.15682e+06
7.1,1443.07,1.20588e+06,4.10125,0.257776,999511,157.277,733472,1288.3,213923,2.09594,364.047,154.775,0.895346,1.02416,3.4628,1.17749e+06
7.2,1498.28,1.20588e+06,4.10135,0.263188,999504,157.678,733472,1312.63,214202,2.09841,368.105,158.13,0.907283,1.05349,3.50123,1.19832e+06
7.3,1555.29,1.20588e+06,4.10144,0.268691,999496,158.061,733472,1337.1,214491,2.10096,372.088,161.499,0.919159,1.08302,3.53993,1.2193e+06
7.4,1614.18,1.20588e+06,4.10153,0.274316,999489,158.428,733472,1361.71,214791,2.1036,375.997,164.879,0.930974,1.11273,3.5789,1.24043e+06
7.5,1674.97,1.20588e+06,4.1016,0.28006,999482,158.779,733472,1386.46,215101,2.10633,379.833,168.272,0.94273,1.14262,3.61813,1.2617e+06
7.6,1737.71,1.20588e+06,4.10168,0.285906,999474,159.115,733472,1411.34,215422,2.10915,383.598,171.677,0.954428,1.17268,3.65761,1.28311e+06
7.7,1802.46,1.20587e+06,4.10174,0.291878,999467,159.435,733472,1436.35,215755,2.11207,387.295,175.094,0.96607,1.20291,3.69733,1.30465e+06
7.8,1869.24,1.20587e+06,4.1018,0.297976,999459,159.742,733472,1461.5,216099,2.11509,390.924,178.523,0.977656,1.23329,3.73729,1.32632e+06
7.9,1938.13,1.20587e+06,4.10185,0.304181,999452,160.036,733472,1486.78,216455,2.11821,394.488,181.963,0.989187,1.26381,3.77747,1.34811e+06
8,2009.16,1.20587e+06,4.10189,0.310518,999444,160.316,733472,1512.19,216824,2.12143,397.99,185.416,1.00067,1.29448,3.81786,1.37002e+06
8.1,2082.38,1.20587e+06,4.10193,0.316992,999437,160.584,733472,1537.72,217206,2.12476,401.429,188.88,1.01209,1.32527,3.85846,1.39204e+06
8.2,2157.85,1.20587e+06,4.10197,0.323568,999429,160.841,733472,1563.39,217601,2.12821,404.81,192.355,1.02347,1.35619,3.89924,1.41416e+06
8.3,2235.6,1.20587e+06,4.10199,0.330287,999422,161.086,733472,1589.18,218010,2.13178,408.133,195.842,1.0348,1.38723,3.9402,1.43638e+06
8.4,2315.68,1.20587e+06,4.102,0.337169,999414,161.32,733472,1615.1,218432,2.13546,411.4,199.341,1.04608,1.41839,3.98134,1.4587e+06
8.5,2398.16,1.20586e+06,4.10204,0.344121,999407,161.544,733472,1641.13,218869,2.13927,414.615,202.851,1.05731,1.44965,4.02262,1.48109e+06
8.6,2483.08,1.20586e+06,4.10204,0.351238,999399,161.758,733472,1667.28,219322,2.1432,417.778,206.373,1.0685,1.481,4.06404,1.50356e+06
