Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,64.1618,917003,0.830154,0.00823764,1e+06,0.480136,507589,0.749201,236286,0.0562717,0.0192428,0.00388276,0.000169586,4.89475e-07,0.871641,130532
0.2,67.1755,834280,1.55236,0.0168604,999998,1.81561,515151,3.25171,226698,0.192618,0.141464,0.0288047,0.00120424,7.31774e-06,1.18322,132399
0.3,70.0504,758150,2.16563,0.0245761,999996,3.85058,522109,7.73917,219995,0.372544,0.441474,0.090722,0.00362375,3.46414e-05,1.45401,135492
0.4,72.8019,692056,2.67626,0.0310554,999993,6.43854,528148,14.2656,215311,0.57173,0.971865,0.201588,0.00768309,0.000102825,1.68592,139633
0.5,75.4492,637290,3.09507,0.0362425,999990,9.44817,533151,22.7546,212036,0.774106,1.76926,0.370466,0.0134658,0.000236414,1.88267,144625
0.6,78.0117,593584,3.43498,0.0402492,999986,12.7669,537143,33.0465,209744,0.969524,2.85768,0.604108,0.020942,0.000462796,2.04891,150278
0.7,80.5083,559730,3.70928,0.0432573,999982,16.3017,540234,44.9396,208141,1.15211,4.25104,0.907383,0.0300102,0.000811122,2.18955,156424
0.8,82.9556,534095,3.93031,0.0454724,999978,19.9775,542573,58.2222,207024,1.31887,5.95538,1.28365,0.04053,0.00131136,2.30922,162926
0.9,85.368,515005,4.10884,0.0470712,999973,23.7351,544315,72.6946,206248,1.46866,7.9705,1.73506,0.0523464,0.00199353,2.41202,169678
1,87.7574,500990,4.25366,0.0482244,999968,27.5287,545593,88.1822,205710,1.60151,10.2917,2.2628,0.0653037,0.00288712,2.50133,176599
1.1,90.1334,490843,4.37187,0.0490078,999963,31.3233,546518,104.537,205337,1.71822,12.9107,2.86734,0.079251,0.00402073,2.57988,183630
1.2,92.5038,483587,4.46912,0.0495913,999958,35.0922,547179,121.637,205080,1.82006,15.8166,3.54854,0.0940473,0.00542183,2.64989,190728
1.3,94.8747,478459,4.54984,0.0496411,999953,38.8154,547646,139.38,204903,1.90848,18.9967,4.30577,0.109564,0.00711654,2.713,197838
1.4,97.2512,474867,4.61749,0.0501401,999948,42.4781,547973,157.68,204783,1.98502,22.4364,5.13805,0.125685,0.0091294,2.77064,204953
1.5,99.6372,472364,4.67473,0.0504059,999942,46.0694,548200,176.469,204702,2.05113,26.1209,6.04411,0.142312,0.0114833,2.82399,212092
1.6,102.036,470632,4.72358,0.0504179,999937,49.5817,548357,195.692,204649,2.10819,30.0345,7.02249,0.159355,0.0141996,2.87376,219215
1.7,104.45,469441,4.7656,0.0505833,999932,53.0094,548466,215.301,204616,2.15743,34.1615,8.07158,0.17674,0.0172977,2.92059,226321
1.8,106.88,468626,4.80198,0.0506451,999926,56.3488,548539,235.259,204596,2.19995,38.4862,9.18966,0.1944,0.0207954,2.96498,233410
1.9,109.33,468073,4.83366,0.0506094,999921,59.5975,548589,255.533,204585,2.23671,42.9929,10.375,0.21228,0.0247089,3.00729,240471
2,111.8,467698,4.86136,0.0506139,999915,62.7541,548623,276.095,204581,2.26853,47.6665,11.6256,0.230331,0.0290526,3.04779,247497
2.1,114.29,467443,4.88569,0.0506368,999909,65.818,548646,296.921,204582,2.29612,52.492,12.9398,0.248514,0.0338395,3.08674,254491
2.2,116.803,467269,4.90712,0.0505843,999904,68.7892,548661,317.99,204585,2.3201,57.4551,14.3155,0.266792,0.0390809,3.12433,261447
2.3,119.339,467153,4.92602,0.0505034,999898,71.6684,548671,339.285,204592,2.34097,62.5418,15.7511,0.285137,0.0447865,3.16071,268364
2.4,121.898,467077,4.94271,0.0507375,999892,74.4565,548678,360.788,204600,2.35917,67.7388,17.2445,0.303523,0.0509649,3.19608,275265
2.5,124.48,467027,4.95747,0.0508943,999887,77.1547,548682,382.487,204609,2.37506,73.0332,18.7939,0.321929,0.057623,3.23057,282146
2.6,127.087,466998,4.97052,0.0508029,999881,79.7643,548685,404.369,204620,2.38897,78.4128,20.3976,0.340335,0.0647667,3.26426,289005
2.7,129.718,466980,4.98209,0.050591,999875,82.2871,548686,426.423,204631,2.40116,83.8659,22.0537,0.358726,0.0724003,3.29714,295816
2.8,132.374,466969,4.99236,0.0507064,999870,84.7247,548687,448.638,204643,2.41187,89.3814,23.7605,0.377088,0.0805273,3.3294,302609
2.9,135.055,466961,5.00151,0.0511203,999864,87.0792,548688,471.005,204655,2.42128,94.9487,25.5162,0.395409,0.0891499,3.36111,309386
3,137.76,466956,5.00965,0.0506408,999858,89.3524,548688,493.516,204667,2.42958,100.558,27.3192,0.413679,0.0982693,3.39222,316112
3.1,140.49,466953,5.01692,0.0508635,999852,91.5466,548688,516.165,204680,2.43691,106.199,29.1679,0.43189,0.107886,3.42282,322806
3.2,143.244,466951,5.02341,0.051004,999847,93.6637,548688,538.944,204692,2.4434,111.864,31.0606,0.450033,0.117998,3.45305,329487
3.3,146.022,466950,5.02924,0.0511085,999841,95.7061,548688,561.848,204705,2.44915,117.544,32.9958,0.468102,0.128606,3.48296,336159
3.4,148.824,466949,5.03447,0.0511078,999835,97.6758,548688,584.872,204719,2.45427,123.232,34.972,0.486093,0.139706,3.51255,342810
3.5,151.65,466949,5.0392,0.0512206,999829,99.575,548688,608.012,204732,2.45883,128.919,36.9878,0.504,0.151295,3.54183,349438
3.6,154.499,466949,5.04347,0.0512617,999824,101.406,548688,631.263,204746,2.4629,134.599,39.0417,0.521819,0.16337,3.57082,356042
