Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,65.6552,1.16388e+06,0.501715,0.00494701,1e+06,0.374879,437886,0.413677,273764,0.0363774,0.0165278,0.00333406,0.00010477,4.0784e-07,3.85151,200034
0.2,70.4703,1.27069e+06,1.04157,0.011562,999998,1.5241,397402,1.63204,290394,0.145985,0.14006,0.0284957,0.000843015,6.91445e-06,4.07577,200161
0.3,75.4196,1.33801e+06,1.59039,0.0191921,999996,3.44845,371886,3.64243,302042,0.323148,0.49005,0.10053,0.00282581,3.59736e-05,4.30589,200398
0.4,80.4835,1.37944e+06,2.12632,0.0275801,999994,6.11009,356179,6.45044,310207,0.556407,1.1858,0.245291,0.00658421,0.000115906,4.53304,200757
0.5,85.6485,1.40428e+06,2.63383,0.0364763,999990,9.44429,346763,10.0644,315931,0.831651,2.33614,0.487348,0.0125315,0.000286432,4.75099,201248
0.6,90.907,1.41882e+06,3.10267,0.0456524,999985,13.3702,341252,14.4829,319950,1.13449,4.03374,0.848739,0.0209537,0.00059696,4.95557,201876
0.7,96.2571,1.42714e+06,3.52686,0.05491,999980,17.7986,338095,19.6878,322778,1.4516,6.35299,1.34842,0.0320147,0.00110484,5.14432,202640
0.8,101.702,1.43184e+06,3.9038,0.0640903,999975,22.6377,336313,25.6436,324773,1.77148,9.34923,2.002,0.0457689,0.00187349,5.31612,203540
0.9,107.248,1.43445e+06,4.23341,0.0730744,999968,27.797,335324,32.3019,326181,2.08467,13.0593,2.82172,0.0621776,0.00297073,5.47086,204570
1,112.907,1.43579e+06,4.51772,0.0817565,999961,33.1917,334814,39.5972,327173,2.38404,17.5046,3.81692,0.0811302,0.0044668,5.60923,205725
1.1,118.691,1.43641e+06,4.75972,0.0901184,999954,38.7453,334581,47.4589,327875,2.66469,22.6921,4.99418,0.102466,0.00643265,5.73234,206997
1.2,124.617,1.43665e+06,4.96316,0.0981,999947,44.39,334488,55.8151,328378,2.92342,28.6165,6.35757,0.125992,0.00893864,5.84159,208380
1.3,130.7,1.43677e+06,5.13195,0.105752,999939,50.0671,334443,64.5995,328747,3.15839,35.2612,7.90884,0.151494,0.0120536,5.93843,209864
1.4,136.957,1.43686e+06,5.27024,0.113028,999931,55.7258,334407,73.7505,329021,3.36886,42.6011,9.64793,0.17875,0.0158438,6.02444,211443
1.5,143.407,1.43694e+06,5.38217,0.120035,999923,61.3239,334375,83.2106,329228,3.55507,50.605,11.5733,0.207535,0.0203725,6.10119,213109
1.6,150.067,1.43699e+06,5.47182,0.126717,999914,66.8271,334356,92.9269,329387,3.71807,59.2374,13.6824,0.237632,0.0256988,6.17022,214856
1.7,156.954,1.437e+06,5.54291,0.133237,999906,72.2089,334353,102.853,329514,3.85938,68.4591,15.9717,0.268836,0.0318779,6.23298,216678
1.8,164.087,1.43699e+06,5.59876,0.139522,999897,77.4494,334357,112.95,329620,3.98081,78.2283,18.4366,0.30096,0.0389605,6.29072,218569
