Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.3664,990653,1.20767,0.0229363,999993,6.71703,451762,0.172278,284711,0.0929713,0.310703,0.062681,0.000270853,7.73582e-06,0.571169,131514
0.2,72.0595,980460,2.30203,0.0495482,999974,25.6908,399155,0.721717,309004,0.356421,2.55817,0.520485,0.00210624,0.000126518,0.931719,136934
0.3,78.0993,970400,3.27532,0.0737768,999942,55.1342,347228,1.6307,326011,0.754791,8.69503,1.78431,0.00682784,0.00064676,1.25861,146122
0.4,84.5096,961179,4.12475,0.0940898,999901,93.2769,299637,2.82524,337921,1.24649,20.444,4.23204,0.0154055,0.00204173,1.55019,158545
0.5,91.3184,953212,4.85216,0.110234,999851,138.417,258520,4.21365,346265,1.7918,39.1797,8.1827,0.0284463,0.00493595,1.80611,173553
0.6,98.5579,946653,5.46326,0.122819,999794,188.963,224666,5.71299,352113,2.35664,65.9042,13.8892,0.046231,0.0100688,2.02732,190523
0.7,106.264,941462,5.96679,0.131482,999730,243.472,197870,7.26329,356214,2.91416,101.269,21.5399,0.0687732,0.0182561,2.21586,208915
0.8,114.477,937484,6.37354,0.138958,999662,300.665,177342,8.82786,359094,3.44465,145.617,31.2655,0.0958856,0.0303572,2.37464,228339
0.9,123.24,934519,6.69545,0.14467,999589,359.443,162034,10.3883,361123,3.93483,199.042,43.1471,0.127241,0.0472461,2.50708,248486
1,132.6,932355,6.9449,0.149177,999513,418.883,150869,11.9384,362556,4.37688,261.429,57.2253,0.162422,0.0697897,2.61685,269134
1.1,142.607,930805,7.13403,0.15299,999435,478.238,142869,13.4781,363575,4.76735,332.51,73.5077,0.200967,0.0988295,2.70766,290147
1.2,153.312,929710,7.27422,0.15667,999355,536.915,137220,15.0102,364305,5.1061,411.9,91.9767,0.242403,0.135168,2.78312,311477
1.3,164.771,928946,7.37579,0.15954,999273,594.469,133277,16.5381,364837,5.39539,499.131,112.595,0.286271,0.17956,2.84637,332996
1.4,177.043,928417,7.44773,0.162605,999191,650.576,130551,18.0646,365231,5.63901,593.688,135.313,0.332138,0.232704,2.90039,354756
1.5,190.186,928054,7.49759,0.165452,999108,705.016,128680,19.5922,365532,5.84171,695.026,160.07,0.379617,0.295244,2.94746,376640
1.6,204.266,927807,7.53153,0.168815,999025,757.652,127406,21.1225,365770,6.00861,802.589,186.801,0.428363,0.36776,2.98963,398702
1.7,219.348,927639,7.55434,0.171797,998941,808.413,126541,22.6569,365968,6.14486,915.826,215.436,0.478079,0.450777,3.02847,420958
1.8,235.502,927526,7.56963,0.175563,998857,857.276,125958,24.1964,366140,6.25532,1034.2,245.907,0.528514,0.54476,3.06518,443425
1.9,252.8,927449,7.58001,0.179512,998773,904.252,125566,25.7419,366299,6.34444,1157.19,278.143,0.579459,0.650118,3.10066,466145
2,271.318,927397,7.58729,0.183932,998689,949.377,125303,27.2941,366451,6.41616,1284.32,312.076,0.630743,0.767208,3.13553,489146
2.1,291.139,927363,7.59259,0.188535,998604,992.701,125130,28.8535,366602,6.47374,1415.11,347.641,0.682232,0.896327,3.17019,512454
2.2,312.344,927340,7.59667,0.193413,998520,1034.28,125016,30.4208,366757,6.52003,1549.13,384.774,0.733814,1.03774,3.20493,536097
2.3,335.024,927325,7.60007,0.198736,998436,1074.18,124941,31.9963,366919,6.55743,1685.96,423.415,0.785398,1.19166,3.23996,560102
2.4,359.27,927314,7.60309,0.204242,998351,1112.46,124891,33.5805,367091,6.58787,1825.23,463.503,0.836914,1.35827,3.2754,584484
2.5,385.18,927307,7.60572,0.210097,998267,1149.18,124857,35.1736,367274,6.61286,1966.56,504.983,0.888308,1.5377,3.31128,609260
2.6,412.856,927302,7.60826,0.216103,998183,1184.4,124835,36.7759,367470,6.63361,2109.64,547.802,0.93954,1.73005,3.34768,634435
2.7,442.407,927298,7.61053,0.222992,998098,1218.19,124819,38.3876,367681,6.65109,2254.14,591.909,0.990578,1.9354,3.38465,660069
2.8,473.943,927295,7.6126,0.229753,998014,1250.6,124809,40.0088,367908,6.66602,2399.79,637.255,1.0414,2.15377,3.42219,686154
2.9,507.584,927292,7.61448,0.236854,997929,1281.69,124802,41.6398,368152,6.67899,2546.32,683.793,1.09199,2.38518,3.46033,712705
3,543.451,927290,7.6162,0.244407,997845,1311.51,124798,43.2807,368415,6.69049,2693.48,731.481,1.14233,2.62961,3.49909,739734
3.1,581.673,927288,7.61778,0.252272,997761,1340.11,124795,44.9316,368697,6.70088,2841.04,780.276,1.19241,2.88702,3.5385,767255
3.2,622.383,927286,7.61923,0.260553,997676,1367.53,124793,46.5927,369000,6.71046,2988.8,830.137,1.24223,3.15736,3.57859,795283
3.3,665.72,927285,7.62057,0.268999,997592,1393.84,124792,48.2641,369326,6.71948,3136.56,881.028,1.29178,3.44054,3.61935,823816
3.4,711.829,927283,7.6218,0.278118,997507,1419.06,124791,49.9459,369675,6.72812,3284.15,932.912,1.34106,3.73646,3.66083,852880
3.5,760.86,927281,7.62293,0.286875,997423,1443.25,124791,51.6382,370050,6.73654,3431.4,985.756,1.39008,4.045,3.70296,882428
3.6,812.967,927280,7.62396,0.29733,997338,1466.45,124790,53.3412,370450,6.74489,3578.18,1039.53,1.43882,4.36605,3.74589,912568
3.7,868.31,927278,7.62491,0.306577,997254,1488.69,124790,55.0551,370879,6.75328,3724.34,1094.19,1.4873,4.69946,3.78955,943234
3.8,927.056,927276,7.62578,0.317108,997169,1510.01,124790,56.7798,371337,6.76178,3869.78,1149.73,1.53551,5.04507,3.83383,974364
3.9,989.388,927274,7.62658,0.327821,997085,1530.47,124790,58.5155,371827,6.7705,4014.37,1206.11,1.58346,5.40271,3.87882,1.00601e+06
4,1055.51,927272,7.62731,0.33895,997000,1550.08,124790,60.2623,372349,6.7795,4158.02,1263.29,1.63115,5.77219,3.92451,1.03817e+06
4.1,1125.58,927270,7.62798,0.350472,996916,1568.89,124790,62.0202,372907,6.78884,4300.65,1321.27,1.67859,6.15334,3.9709,1.07084e+06
4.2,1199.79,927268,7.62859,0.362404,996831,1586.92,124790,63.7893,373502,6.79858,4442.2,1380.02,1.72578,6.54596,4.01796,1.104e+06
