Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,75.3976,1.10748e+06,5.56402,0.0309007,999814,185.87,448040,2.45818,216145,0.332377,6.71184,1.35418,0.000982783,0.00016911,2.34485,131858
0.2,91.2879,1.24762e+06,12.8396,0.0882774,999182,817.91,380285,14.7452,192441,1.24269,52.0211,10.5878,0.00742397,0.0026235,4.64467,140382
0.3,107.611,1.3747e+06,22.0451,0.164482,997974,2024.3,318834,45.7232,175795,2.66139,173.115,35.5368,0.0239515,0.0130422,7.5927,158771
0.4,122.759,1.4542e+06,32.8761,0.242033,996066,3929.88,280384,106.711,164042,4.54629,409.507,84.7683,0.054719,0.0408652,11.1024,188325
0.5,134.933,1.48716e+06,44.558,0.303188,993374,6617.89,264433,213.314,155661,6.83154,803.427,167.679,0.103412,0.0995517,14.9262,227393
0.6,142.656,1.49627e+06,56.2366,0.340138,989876,10110,260004,384.364,149585,9.41541,1397.24,293.989,0.172957,0.20671,18.7811,272460
0.7,145.154,1.49795e+06,67.2678,0.354298,985603,14372.9,259170,635.807,145069,12.1776,2230.3,473.102,0.265282,0.383921,22.4488,319855
0.8,142.457,1.49815e+06,77.2469,0.34929,980627,19336.4,259054,976.701,141596,14.9985,3336.45,713.581,0.381248,0.65628,25.7878,366491
0.9,135.268,1.49816e+06,85.9665,0.330807,975037,24909.2,259033,1408.9,138812,17.771,4742.49,1022.78,0.520722,1.05174,28.7224,410130
1,124.705,1.49815e+06,93.3727,0.302551,968932,30992.1,259020,1928.46,136475,20.4071,6467.35,1406.66,0.682723,1.60033,31.2292,449488
1.1,112.009,1.49815e+06,99.5188,0.269498,962410,37487.6,259007,2527.49,134428,22.841,8522.14,1869.7,0.86561,2.33338,33.3206,483783
1.2,98.3344,1.49815e+06,104.521,0.234989,955559,44305.8,258997,3195.9,132567,25.0294,10910.7,2414.98,1.06728,3.28272,35.0314,512803
1.3,84.6189,1.49815e+06,108.524,0.200857,948460,51367.7,258989,3922.8,130826,26.9488,13630.6,3044.34,1.28536,4.48003,36.4078,536823
1.4,71.5442,1.49816e+06,111.677,0.168573,941179,58605.9,258982,4697.55,129168,28.5925,16674.1,3758.53,1.51736,5.95626,37.4975,556194
1.5,59.549,1.49816e+06,114.118,0.140449,933772,65964.4,258977,5510.33,127568,29.9662,20029.7,4557.44,1.76081,7.74115,38.3455,571290
1.6,48.8704,1.49816e+06,115.971,0.11434,926285,73397.2,258974,6352.41,126015,31.0847,23682.6,5440.26,2.01336,9.86294,38.9934,582770
