Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.4677,987845,0.775963,0.00784459,1e+06,0.0141786,439338,0.657197,234194,0.0513633,0.000559057,0.000112806,0.000153502,1.42369e-08,1.58026,130508
0.2,72.216,976029,1.53585,0.0181009,1e+06,0.0556762,380364,2.74053,223146,0.181737,0.0042049,0.000856028,0.00111725,2.15078e-07,2.13926,132409
0.3,78.2398,965700,2.27227,0.0288505,1e+06,0.122768,328806,6.27144,215425,0.364593,0.0134413,0.00276097,0.00344806,1.0378e-06,2.69394,135862
0.4,84.534,957389,2.97912,0.0399156,1e+06,0.213544,287326,11.1723,210037,0.581946,0.030348,0.00629022,0.00750672,3.14439e-06,3.24033,140917
0.5,91.0947,951189,3.65145,0.0508749,1e+06,0.32597,256381,17.3699,206282,0.821164,0.0567086,0.0118606,0.0135211,7.38395e-06,3.77473,147556
0.6,97.9192,946886,4.28526,0.0612379,1e+06,0.457926,234899,24.8524,203663,1.07288,0.0940724,0.019853,0.0216281,1.47575e-05,4.29367,155701
0.7,105.007,944095,4.87741,0.0707737,999999,0.60724,220971,33.6715,201839,1.33017,0.143761,0.0306132,0.0318901,2.64072e-05,4.79387,165225
0.8,112.359,942397,5.42547,0.0793633,999999,0.771718,212493,43.9214,200572,1.58763,0.206877,0.0444516,0.0443164,4.35867e-05,5.27237,175974
0.9,119.979,941421,5.92776,0.0869479,999999,0.949171,207617,55.7026,199695,1.84095,0.2843,0.0616409,0.0588734,6.76419e-05,5.72665,187782
1,127.874,940888,6.38334,0.0936573,999999,1.13745,204958,69.0862,199092,2.08665,0.376688,0.0824149,0.0754944,9.99858e-05,6.15478,200493
1.1,136.053,940609,6.79208,0.0995938,999998,1.33445,203562,84.1009,198682,2.32189,0.484491,0.10697,0.0940864,0.000142075,6.55519,213924
1.2,144.529,940467,7.15465,0.104813,999998,1.53816,202854,100.725,198406,2.54446,0.607949,0.135462,0.114535,0.000195393,6.92782,228008
1.3,153.317,940399,7.47256,0.109201,999998,1.74671,202515,118.894,198226,2.75268,0.747107,0.168009,0.136709,0.000261423,7.27258,242599
1.4,162.437,940368,7.748,0.113078,999998,1.95831,202357,138.518,198114,2.94538,0.901837,0.204696,0.160468,0.000341638,7.59013,257586
1.5,171.909,940354,7.98382,0.116541,999997,2.1714,202287,159.486,198049,3.12189,1.07184,0.24557,0.185661,0.000437474,7.88186,272890
1.6,181.756,940348,8.18325,0.119571,999997,2.38453,202258,181.677,198018,3.28195,1.2567,0.29065,0.212138,0.000550323,8.14954,288443
1.7,192.004,940346,8.34985,0.122311,999997,2.59643,202244,204.97,198011,3.42567,1.45586,0.339933,0.239747,0.000681523,8.39523,304187
1.8,202.679,940344,8.48729,0.124758,999996,2.80604,202237,229.245,198022,3.55348,1.66871,0.393386,0.268341,0.000832341,8.62117,320071
1.9,213.809,940343,8.5993,0.127272,999996,3.01244,202232,254.39,198045,3.66611,1.8945,0.45096,0.297777,0.00100397,8.82986,336079
2,225.422,940343,8.68952,0.129201,999996,3.2149,202229,280.302,198079,3.76451,2.13249,0.512587,0.327922,0.00119751,9.02352,352158
2.1,237.55,940342,8.76136,0.131527,999995,3.41283,202227,306.89,198120,3.84975,2.38184,0.578187,0.358653,0.00141399,9.20455,368307
2.2,250.221,940342,8.81797,0.133664,999995,3.6058,202226,334.076,198167,3.92304,2.64173,0.64767,0.389855,0.00165434,9.37517,384520
2.3,263.465,940342,8.86216,0.135809,999995,3.79348,202226,361.794,198220,3.98559,2.91131,0.720936,0.421428,0.00191941,9.53733,400789
2.4,277.314,940342,8.8964,0.137961,999995,3.97567,202226,389.99,198277,4.03864,3.18975,0.797882,0.453281,0.00220994,9.69276,417110
2.5,291.798,940342,8.92279,0.140204,999994,4.15225,202226,418.618,198338,4.08339,3.4762,0.878401,0.485334,0.00252659,9.84299,433485
2.6,306.949,940342,8.94311,0.142565,999994,4.32317,202226,447.645,198404,4.12097,3.76988,0.962385,0.51752,0.00286995,9.98935,449920
2.7,322.796,940341,8.95879,0.144856,999994,4.48845,202226,477.043,198472,4.15242,4.06999,1.04973,0.549779,0.00324051,10.1329,466417
2.8,339.371,940341,8.97098,0.147817,999993,4.64815,202226,506.792,198545,4.17871,4.37578,1.14031,0.582063,0.00363868,10.2747,483013
2.9,356.707,940341,8.9806,0.149297,999993,4.80237,202226,536.876,198622,4.20067,4.68655,1.23404,0.61433,0.0040648,10.4147,499620
3,374.835,940341,8.98836,0.152946,999993,4.95122,202226,567.283,198702,4.21907,5.0016,1.33081,0.646546,0.00451914,10.5545,516356
3.1,393.787,940341,8.99472,0.155805,999992,5.09485,202225,598.007,198786,4.23453,5.32031,1.43052,0.678682,0.0050019,10.6943,533224
3.2,413.603,940341,9.00009,0.158825,999992,5.23344,202225,629.042,198874,4.24766,5.64197,1.53305,0.710716,0.00551321,10.8343,550204
3.3,434.325,940341,9.00477,0.161997,999992,5.36717,202225,660.386,198967,4.25896,5.96592,1.63829,0.742627,0.00605314,10.9748,567310
3.4,455.973,940340,9.00884,0.165277,999991,5.49613,202225,692.037,199063,4.26866,6.29184,1.74618,0.774407,0.00662166,11.1159,584546
3.5,478.595,940340,9.01252,0.168683,999991,5.62053,202225,723.994,199165,4.27714,6.61911,1.85662,0.806041,0.00721875,11.2578,601924
3.6,502.218,940340,9.01584,0.172217,999991,5.74048,202225,756.257,199271,4.28458,6.9474,1.96955,0.837526,0.0078443,11.4007,619448
3.7,526.872,940340,9.01886,0.175881,999990,5.85611,202225,788.825,199382,4.29117,7.27633,2.08489,0.868855,0.00849823,11.5446,637125
3.8,552.612,940340,9.02167,0.179665,999990,5.96762,202225,821.7,199498,4.29716,7.60534,2.20253,0.900019,0.00918032,11.6896,654962
3.9,579.466,940339,9.02427,0.183575,999990,6.07512,202225,854.881,199619,4.30265,7.93416,2.32242,0.931017,0.0098904,11.8358,672964
4,607.479,940339,9.02669,0.187614,999989,6.17877,202225,888.371,199746,4.30777,8.26241,2.44447,0.961845,0.0106282,11.9832,691137
4.1,636.672,940339,9.02894,0.19178,999989,6.27862,202225,922.169,199878,4.31257,8.58992,2.56867,0.992503,0.0113937,12.1319,709482
4.2,667.109,940339,9.0311,0.196064,999989,6.37489,202225,956.277,200016,4.31717,8.91622,2.69489,1.02299,0.0121862,12.282,728005
