Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.7866,930045,2.99134,0.0603568,999992,8.29519,447540,1.50237,285205,0.232624,0.385425,0.0777542,0.000680466,9.57946e-06,1.10469,133978
0.2,74.6112,841145,5.47334,0.120209,999968,31.1221,380870,6.82391,309847,0.870779,3.13655,0.638212,0.00521078,0.000155834,1.9329,147583
0.3,81.4955,755107,7.37675,0.15977,999933,65.0451,316344,15.477,327098,1.78373,10.4827,2.15174,0.0165378,0.000787819,2.57905,168436
0.4,88.5075,684420,8.73372,0.181026,999888,106.65,263330,25.9679,339180,2.82962,24.1486,5.00163,0.0363774,0.00245051,3.05023,193413
0.5,95.7402,632247,9.63719,0.190726,999838,152.988,224202,37.0217,347646,3.89025,45.2323,9.45581,0.065285,0.00582649,3.37444,220230
0.6,103.294,596320,10.1983,0.194067,999784,201.768,197258,47.951,353579,4.88408,74.2675,15.675,0.102941,0.0116744,3.58674,247579
0.7,111.263,572692,10.5187,0.194003,999727,251.353,179538,58.5123,357743,5.76503,111.354,23.7351,0.148482,0.0207772,3.71972,274775
0.8,119.735,557593,10.6801,0.193699,999669,300.651,168215,68.6803,360670,6.51447,156.295,33.6522,0.200777,0.0339067,3.80001,301544
0.9,128.786,548117,10.7433,0.19265,999610,348.991,161110,78.5081,362734,7.13232,208.709,45.4037,0.258629,0.0517995,3.84748,327849
1,138.487,542234,10.7505,0.192328,999551,395.994,156698,88.0649,364194,7.62937,268.116,58.944,0.320899,0.0751437,3.87605,353680
1.1,148.902,538603,10.7298,0.192868,999493,441.482,153976,97.4145,365236,8.02174,333.996,74.216,0.386576,0.104572,3.89506,379180
1.2,160.09,536370,10.6987,0.193325,999434,485.404,152302,106.61,365987,8.32706,405.824,91.158,0.454807,0.140662,3.91031,404397
1.3,172.11,534999,10.6671,0.194896,999376,527.782,151275,115.696,366536,8.56227,483.093,109.708,0.524893,0.183932,3.92523,429445
1.4,185.02,534158,10.6401,0.19734,999317,568.676,150645,124.706,366948,8.74241,565.326,129.808,0.596279,0.234853,3.94157,454415
1.5,198.878,533643,10.6197,0.200803,999259,608.165,150260,133.67,367266,8.88013,652.077,151.4,0.668538,0.293841,3.9601,479438
1.6,213.748,533328,10.6058,0.204662,999201,646.327,150024,142.608,367521,8.98567,742.937,174.433,0.74134,0.361271,3.9809,504591
1.7,229.693,533135,10.5975,0.209668,999143,683.238,149880,151.538,367736,9.06706,837.524,198.859,0.814439,0.437475,4.00373,529926
1.8,246.781,533017,10.5937,0.214828,999085,718.963,149792,160.471,367926,9.13043,935.488,224.631,0.887652,0.522743,4.02827,555545
1.9,265.086,532945,10.5929,0.220451,999028,753.559,149739,169.418,368101,9.18038,1036.5,251.707,0.960843,0.617334,4.05414,581468
2,284.685,532901,10.5941,0.226763,998970,787.076,149707,178.382,368271,9.22031,1140.27,280.046,1.03391,0.721471,4.08102,607740
2.1,305.659,532874,10.5965,0.233264,998912,819.554,149687,187.369,368440,9.25273,1246.51,309.612,1.10678,0.835347,4.10868,634389
