Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.4804,879235,7.92806,0.213022,999996,4.14986,424866,4.4815,338125,0.71663,0.223483,0.0450777,0.00206716,5.45419e-06,2.26497,144882
0.2,71.7099,716596,13.2512,0.326151,999985,14.8762,323669,19.677,399788,2.72975,1.9033,0.387169,0.0162283,9.30587e-05,3.76351,186351
0.3,76.856,584771,16.1804,0.342974,999970,29.5601,241643,39.7437,442938,5.49268,6.43893,1.32142,0.0514521,0.000480083,4.60806,235460
0.4,82.1001,500141,17.4433,0.329047,999953,46.1283,188986,59.0651,473143,8.41376,14.7629,3.0578,0.111442,0.0014998,4.99192,283387
0.5,87.5872,451536,17.7442,0.308325,999936,63.2702,158745,75.9902,494293,11.0973,27.2982,5.70907,0.195513,0.00355017,5.10749,327890
0.6,93.4184,424912,17.5705,0.289579,999918,80.2849,142182,90.7372,509109,13.3582,44.1001,9.31602,0.300504,0.00704879,5.08924,368846
0.7,99.6616,410536,17.2105,0.274165,999901,96.8589,133240,103.871,519496,15.1563,65.0114,13.8765,0.42235,0.0124042,5.01714,406837
0.8,106.363,402788,16.8164,0.262756,999883,112.897,128421,115.862,526781,16.5297,89.7756,19.367,0.557057,0.0200001,4.93379,442448
0.9,113.556,398572,16.4621,0.254975,999867,128.41,125800,127.054,531901,17.5482,118.107,25.7562,0.701145,0.0301907,4.85997,476279
1,121.269,396236,16.1755,0.250323,999851,143.459,124348,137.689,535513,18.2881,149.726,33.0122,0.851795,0.0432999,4.80386,508828
1.1,129.526,394931,15.9597,0.248468,999835,158.119,123537,147.941,538071,18.8194,184.379,41.106,1.00685,0.0596218,4.76661,540519
1.2,138.353,394198,15.8064,0.248131,999819,172.46,123082,157.935,539893,19.1994,221.839,50.0129,1.16474,0.079425,4.74615,571632
1.3,147.775,393784,15.7034,0.250009,999803,186.542,122825,167.762,541202,19.4722,261.91,59.7124,1.32433,0.102955,4.73933,602418
1.4,157.821,393549,15.6381,0.252989,999787,200.411,122680,177.485,542155,19.6703,304.421,70.1879,1.48482,0.130437,4.74282,633087
1.5,168.521,393416,15.5994,0.257059,999772,214.101,122598,187.148,542862,19.8169,349.222,81.4256,1.64566,0.162079,4.75365,663744
1.6,179.91,393341,15.5788,0.261923,999756,227.635,122552,196.781,543397,19.9276,396.178,93.4143,1.8065,0.198072,4.76952,694500
1.7,192.025,393299,15.5696,0.267535,999740,241.029,122527,206.402,543816,20.0134,445.169,106.144,1.96707,0.238595,4.78865,725435
1.8,204.904,393274,15.567,0.273597,999725,254.294,122512,216.023,544158,20.082,496.081,119.607,2.12717,0.283815,4.80978,756596
1.9,218.59,393259,15.568,0.28027,999709,267.437,122503,225.651,544449,20.138,548.812,133.794,2.2867,0.333884,4.8321,788027
2,233.127,393249,15.571,0.287582,999694,280.459,122498,235.29,544708,20.1846,603.266,148.7,2.44555,0.388945,4.85517,819771
2.1,248.561,393243,15.5748,0.294726,999678,293.365,122495,244.941,544947,20.224,659.353,164.317,2.60366,0.449131,4.87867,851818
2.2,264.943,393239,15.5788,0.303217,999663,306.156,122494,254.606,545178,20.2578,716.986,180.64,2.76098,0.514565,4.90249,884226
2.3,282.324,393236,15.5828,0.311439,999647,318.832,122493,264.284,545405,20.2872,776.083,197.663,2.91748,0.585358,4.92655,916990
2.4,300.758,393234,15.5866,0.320519,999632,331.395,122492,273.976,545635,20.3131,836.567,215.379,3.07313,0.661617,4.95085,950149
2.5,320.301,393232,15.5902,0.329657,999616,343.846,122492,283.682,545871,20.3363,898.363,233.783,3.2279,0.743438,4.97533,983674
2.6,341.011,393230,15.5935,0.339336,999600,356.184,122492,293.401,546117,20.3574,961.401,252.871,3.38179,0.830908,5.00002,1.01758e+06
2.7,362.951,393228,15.5966,0.349564,999585,368.412,122492,303.134,546374,20.3768,1025.61,272.636,3.53478,0.924109,5.0249,1.05187e+06
2.8,386.183,393226,15.5995,0.360131,999569,380.53,122492,312.881,546644,20.395,1090.93,293.075,3.68686,1.02311,5.04999,1.08655e+06
2.9,410.773,393224,15.6021,0.371111,999554,392.538,122492,322.641,546929,20.4122,1157.3,314.181,3.83803,1.12799,5.07529,1.12162e+06
3,436.791,393222,15.6045,0.382861,999538,404.438,122492,332.414,547231,20.4288,1224.65,335.951,3.9883,1.2388,5.10081,1.15708e+06
3.1,464.307,393219,15.6068,0.394355,999522,416.229,122492,342.2,547550,20.445,1292.94,358.379,4.13766,1.35559,5.12652,1.1929e+06
3.2,493.394,393217,15.6088,0.407483,999507,427.914,122492,352,547889,20.461,1362.11,381.461,4.28612,1.47842,5.1525,1.22918e+06
3.3,524.13,393214,15.6107,0.419974,999491,439.493,122492,361.812,548247,20.4768,1432.1,405.194,4.43368,1.60733,5.17863,1.26574e+06
3.4,556.593,393212,15.6124,0.433594,999476,450.967,122492,371.637,548627,20.4928,1502.87,429.572,4.58035,1.74235,5.20497,1.30267e+06
3.5,590.865,393209,15.614,0.447646,999460,462.335,122492,381.474,549029,20.5089,1574.38,454.592,4.72613,1.88352,5.23153,1.33996e+06
3.6,627.03,393206,15.6154,0.461587,999445,473.601,122492,391.323,549455,20.5254,1646.58,480.25,4.87104,2.03087,5.25825,1.37754e+06
3.7,665.174,393203,15.6167,0.476682,999429,484.763,122492,401.184,549907,20.5422,1719.42,506.542,5.01508,2.18441,5.28513,1.41541e+06
