Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,65.5964,909386,0.349814,0.00360801,999987,12.3603,522549,0.235515,284426,0.0271905,0.574425,0.115894,7.96619e-05,1.44413e-05,1.133,200026
0.2,70.3542,832055,0.645881,0.00743765,999952,46.2348,541791,0.946348,308516,0.101823,4.64752,0.945722,0.000608755,0.000231819,1.22885,200112
0.3,75.2908,767656,0.891652,0.0111543,999898,97.1262,557816,2.11736,325373,0.210724,15.531,3.18807,0.00193958,0.00116871,1.30881,200256
0.4,80.4273,714881,1.09166,0.0146903,999829,161.005,570948,3.71102,337171,0.340304,35.9375,7.44275,0.0043046,0.00363841,1.37433,200456
0.5,85.7876,672202,1.25105,0.0180221,999747,234.349,581567,5.67557,345434,0.478759,67.8319,14.1763,0.00782378,0.00868149,1.42704,200708
0.6,91.398,638061,1.3752,0.0211449,999655,314.155,590062,7.95223,351221,0.616892,112.457,23.7222,0.0125242,0.0174919,1.46865,201009
0.7,97.2862,610980,1.46943,0.0240668,999555,397.917,596799,10.4811,355268,0.7481,170.431,36.2953,0.0183633,0.0313509,1.50085,201355
0.8,103.481,589642,1.53878,0.0268047,999450,483.593,602108,13.2058,358096,0.868142,241.878,52.0147,0.0252523,0.0515657,1.52526,201742
0.9,110.013,572922,1.58789,0.0293857,999341,569.56,606268,16.0765,360075,0.974664,326.549,70.9236,0.033076,0.0794231,1.54334,202168
1,116.912,559875,1.62089,0.0318409,999229,654.566,609514,19.0506,361462,1.06674,423.91,93.0056,0.0417061,0.116162,1.55641,202631
1.1,124.208,549724,1.64141,0.0342039,999115,737.675,612039,22.0933,362439,1.14444,533.242,118.203,0.0510122,0.16295,1.56563,203127
1.2,131.932,541842,1.65256,0.0365105,999000,818.222,614000,25.177,363131,1.20857,653.695,146.426,0.0608685,0.220866,1.572,203657
1.3,140.115,535728,1.65692,0.0387954,998884,895.762,615521,28.281,363629,1.26038,784.371,177.569,0.0711595,0.290896,1.57633,204217
1.4,148.788,530995,1.65664,0.0410922,998768,970.054,616698,31.3904,363985,1.30144,924.296,211.506,0.0817795,0.373929,1.57933,204809
1.5,157.981,527337,1.65342,0.0434328,998653,1041,617608,34.4951,364239,1.33337,1072.5,248.104,0.0926382,0.470752,1.58154,205433
1.6,167.726,524516,1.64849,0.0458519,998538,1108.58,618310,37.5891,364425,1.3577,1228.1,287.241,0.103662,0.58205,1.58336,206088
1.7,178.054,522343,1.64285,0.0483646,998423,1172.87,618851,40.6686,364566,1.37585,1390.24,328.794,0.11479,0.708413,1.58511,206776
1.8,188.996,520665,1.63716,0.050989,998309,1233.97,619268,43.7323,364684,1.38901,1558.13,372.649,0.125977,0.850344,1.58702,207498
1.9,200.585,519371,1.6318,0.0537794,998195,1292.03,619590,46.7802,364789,1.39828,1731.01,418.688,0.137182,1.00827,1.58921,208256
2,212.851,518368,1.62713,0.0567,998081,1347.21,619839,49.8132,364886,1.40459,1908.17,466.803,0.148377,1.18253,1.59182,209051
2.1,225.828,517591,1.62327,0.0597718,997968,1399.69,620033,52.8327,364980,1.40871,2088.93,516.886,0.159539,1.37342,1.59489,209886
2.2,239.549,516995,1.62004,0.063102,997854,1449.64,620181,55.8411,365073,1.41133,2272.71,568.844,0.170652,1.58115,1.59837,210761
2.3,254.049,516528,1.61781,0.0664892,997742,1497.23,620297,58.8393,365166,1.41292,2458.99,622.589,0.181705,1.80587,1.60239,211680
2.4,269.361,516168,1.61616,0.0700912,997629,1542.61,620387,61.8297,365264,1.41387,2647.27,678.04,0.192691,2.0477,1.60683,212644
2.5,285.517,515912,1.61428,0.0741947,997516,1585.89,620450,64.8148,365368,1.41444,2837.12,735.123,0.203607,2.30667,1.61146,213657
2.6,302.558,515719,1.61296,0.0780883,997404,1627.18,620498,67.794,365480,1.41471,3028.12,793.763,0.214451,2.58282,1.61651,214721
2.7,320.52,515565,1.61245,0.0820967,997292,1666.61,620537,70.7681,365600,1.41482,3219.91,853.891,0.225221,2.87612,1.62207,215834
2.8,339.442,515430,1.61288,0.0864564,997179,1704.29,620570,73.7378,365727,1.41489,3412.11,915.442,0.235917,3.18651,1.62821,216999
2.9,359.353,515353,1.61213,0.0912545,997067,1740.31,620589,76.707,365863,1.4151,3604.45,978.356,0.246539,3.5139,1.63425,218218
3,380.298,515281,1.61227,0.0960357,996955,1774.78,620607,79.6736,366009,1.41539,3796.62,1042.58,0.257089,3.85816,1.64086,219493
3.1,402.319,515193,1.61404,0.100743,996842,1807.78,620629,82.6376,366164,1.41577,3988.38,1108.05,0.267568,4.21916,1.64827,220828
3.2,425.443,515126,1.61488,0.106345,996730,1839.41,620646,85.6032,366329,1.41644,4179.52,1174.73,0.277978,4.59671,1.65574,222224
3.3,449.708,515086,1.61475,0.111677,996617,1869.71,620655,88.5704,366505,1.41727,4369.81,1242.57,0.288323,4.99064,1.66319,223684
3.4,475.155,515063,1.61455,0.117151,996505,1898.68,620661,91.537,366692,1.41808,4559.07,1311.53,0.298602,5.40073,1.67096,225207
3.5,501.822,515043,1.61472,0.122956,996393,1926.35,620666,94.5024,366890,1.4188,4747.1,1381.55,0.308817,5.82676,1.67916,226793
3.6,529.746,515022,1.61533,0.128919,996280,1952.83,620671,97.4678,367100,1.41957,4933.75,1452.6,0.318967,6.26849,1.68783,228443
3.7,558.959,515005,1.61591,0.135141,996168,1978.2,620675,100.435,367322,1.4205,5118.86,1524.63,0.329053,6.72567,1.69684,230161
3.8,589.495,514994,1.61624,0.141468,996055,2002.5,620678,103.404,367556,1.42156,5302.32,1597.62,0.339077,7.19802,1.70611,231946
3.9,621.387,514987,1.6163,0.148074,995943,2025.76,620680,106.375,367803,1.42263,5484.01,1671.52,0.34904,7.68526,1.71564,233799
4,654.666,514982,1.61641,0.15474,995831,2047.98,620681,109.347,368063,1.42367,5663.81,1746.3,0.358944,8.18713,1.72554,235721
4.1,689.364,514976,1.61662,0.161771,995718,2069.24,620682,112.32,368336,1.42472,5841.64,1821.93,0.368788,8.70331,1.73582,237711
4.2,725.506,514972,1.61708,0.168702,995606,2089.58,620683,115.295,368623,1.42584,6017.4,1898.37,0.378572,9.23351,1.74653,239769
4.3,763.118,514968,1.61726,0.176285,995493,2109.06,620684,118.274,368925,1.42706,6191.04,1975.6,0.388298,9.77742,1.75751,241899
4.4,802.223,514966,1.61789,0.18313,995381,2127.71,620684,121.256,369240,1.42836,6362.48,2053.59,0.397967,10.3347,1.76896,244093
4.5,842.839,514964,1.61812,0.191346,995268,2145.57,620685,124.241,369570,1.42972,6531.68,2132.32,0.40758,10.9051,1.78063,246353
4.6,884.982,514963,1.61774,0.199376,995156,2162.63,620685,127.229,369915,1.43106,6698.6,2211.76,0.417138,11.4883,1.79249,248691
4.7,928.667,514961,1.61725,0.206882,995043,2178.92,620685,130.219,370275,1.43233,6863.19,2291.88,0.42664,12.0839,1.80469,251099
4.8,973.917,514960,1.61967,0.214697,994931,2194.53,620685,133.214,370650,1.43375,7025.42,2372.66,0.436088,12.6916,1.81807,253563
4.9,1020.72,514959,1.62028,0.223497,994818,2209.58,620686,136.217,371041,1.43556,7185.28,2454.09,0.445483,13.3112,1.83127,256090
5,1069.06,514958,1.61659,0.231715,994706,2223.88,620686,139.221,371447,1.43707,7342.76,2536.15,0.454829,13.9422,1.84338,258688
5.1,1118.99,514958,1.61712,0.239729,994594,2237.38,620686,142.222,371870,1.4381,7497.82,2618.8,0.46412,14.5844,1.85716,261346
5.2,1170.47,514957,1.62022,0.248688,994481,2250.39,620686,145.232,372308,1.43962,7650.45,2702.03,0.473356,15.2375,1.87206,264057
5.3,1223.48,514956,1.6183,0.2573,994369,2262.94,620686,148.25,372763,1.44152,7800.66,2785.84,0.482543,15.9011,1.88565,266829
5.4,1278.02,514956,1.61926,0.266026,994257,2274.85,620686,151.269,373234,1.44313,7948.48,2870.19,0.491682,16.5749,1.90044,269654
5.5,1334.07,514955,1.61916,0.274854,994144,2286.29,620686,154.295,373721,1.44499,8093.89,2955.08,0.500771,17.2586,1.91515,272532
5.6,1391.59,514954,1.61896,0.283723,994032,2297.21,620686,157.325,374224,1.44682,8236.92,3040.5,0.509813,17.952,1.93009,275461
5.7,1450.56,514954,1.61939,0.292786,993919,2307.64,620686,160.36,374744,1.44866,8377.58,3126.42,0.518809,18.6546,1.94547,278434
5.8,1510.93,514953,1.61934,0.301811,993807,2317.63,620686,163.401,375279,1.45064,8515.88,3212.84,0.527757,19.3662,1.96092,281453
5.9,1572.67,514953,1.61935,0.310926,993695,2327.17,620686,166.446,375830,1.45262,8651.86,3299.74,0.536661,20.0866,1.9766,284513
6,1635.72,514952,1.61955,0.320082,993582,2336.29,620686,169.496,376397,1.45466,8785.52,3387.11,0.54552,20.8153,1.99253,287610
6.1,1700.02,514952,1.61953,0.32929,993470,2345.01,620686,172.551,376979,1.45678,8916.91,3474.95,0.554335,21.5522,2.00857,290741
6.2,1765.52,514951,1.61956,0.338571,993358,2353.34,620686,175.611,377576,1.45893,9046.04,3563.23,0.563107,22.2969,2.02478,293903
6.3,1832.15,514950,1.61977,0.347481,993245,2361.3,620686,178.676,378188,1.46115,9172.96,3651.96,0.571837,23.0491,2.04115,297086
6.4,1899.83,514950,1.61963,0.356776,993133,2368.91,620686,181.746,378813,1.46341,9297.67,3741.11,0.580526,23.8087,2.05759,300304
6.5,1968.47,514949,1.61974,0.365503,993021,2376.17,620686,184.82,379453,1.46572,9420.23,3830.7,0.589174,24.5752,2.07418,303533
6.6,2038,514949,1.61979,0.374671,992909,2383.12,620686,187.9,380106,1.4681,9540.66,3920.69,0.597781,25.3486,2.09083,306781
6.7,2108.32,514948,1.61966,0.383505,992796,2389.79,620686,190.985,380771,1.47062,9659,4011.09,0.60635,26.1284,2.10749,310044
6.8,2179.33,514947,1.62018,0.393175,992684,2396.11,620686,194.072,381448,1.47304,9775.28,4101.89,0.614881,26.9145,2.12438,313304
6.9,2250.92,514947,1.62008,0.401958,992572,2402.17,620686,197.164,382136,1.47556,9889.53,4193.08,0.623373,27.7066,2.14108,316571
7,2322.98,514946,1.61998,0.410325,992460,2407.94,620686,200.26,382834,1.47812,10001.8,4284.66,0.631828,28.5044,2.15781,319844
7.1,2395.41,514946,1.62,0.419521,992347,2413.46,620686,203.36,383541,1.48072,10112.1,4376.61,0.640247,29.3078,2.17457,323113
7.2,2468.07,514945,1.62003,0.42744,992235,2418.73,620686,206.463,384257,1.48337,10220.5,4468.93,0.64863,30.1165,2.19128,326373
7.3,2540.83,514944,1.62006,0.436042,992123,2423.76,620686,209.569,384980,1.48605,10327,4561.61,0.656977,30.9302,2.20794,329622
7.4,2613.58,514944,1.62008,0.444464,992011,2428.56,620686,212.679,385709,1.48877,10431.6,4654.65,0.665289,31.7488,2.22452,332856
7.5,2686.17,514943,1.6201,0.452605,991899,2433.14,620686,215.791,386443,1.49152,10534.4,4748.03,0.673568,32.5719,2.24101,336074
7.6,2758.47,514942,1.62012,0.460498,991787,2437.51,620686,218.905,387181,1.4943,10635.4,4841.76,0.681812,33.3996,2.25739,339268
7.7,2830.32,514942,1.62014,0.468296,991674,2441.68,620686,222.021,387921,1.4971,10734.6,4935.83,0.690023,34.2314,2.27363,342436
7.8,2901.59,514941,1.62016,0.475954,991562,2445.66,620686,225.14,388662,1.49993,10832.1,5030.23,0.698201,35.0672,2.28972,345575
7.9,2972.13,514941,1.62017,0.483379,991450,2449.45,620686,228.259,389403,1.50277,10927.9,5124.94,0.706347,35.9068,2.30565,348682
8,3041.79,514940,1.62018,0.490567,991338,2453.07,620686,231.38,390142,1.50562,11022,5219.98,0.714461,36.75,2.3214,351754
8.1,3110.41,514940,1.6202,0.497453,991226,2456.52,620686,234.502,390878,1.50848,11114.4,5315.32,0.722543,37.5966,2.33695,354788
