Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,73.6938,1.07793e+06,3.64207,0.13534,999939,60.0338,613341,82.0037,247714,0.251533,2.47525,0.499394,0.000746078,6.21709e-05,8.42952,138685
0.2,88.3225,1.12671e+06,7.01509,0.283087,999761,232.996,684120,476.609,246125,0.907715,19.1427,3.89626,0.00553043,0.00096792,12.7305,169762
0.3,104.828,1.14462e+06,9.83217,0.374952,999480,501.312,709921,1382.79,245013,1.81966,62.0191,12.7364,0.0171882,0.00474766,17.1797,217647
0.4,122.936,1.14857e+06,11.9298,0.428038,999118,840.28,715465,2886.97,244230,2.84356,140.04,29.0231,0.0372543,0.0144669,21.3231,274271
0.5,142.131,1.14912e+06,13.3288,0.455016,998697,1223.83,716126,4965.68,243671,3.86063,258.728,54.1269,0.0661003,0.0338896,24.9837,334567
0.6,161.654,1.14917e+06,14.1684,0.468529,998241,1629.68,716122,7539.18,243267,4.79088,420.514,88.8279,0.103229,0.067145,28.1726,395567
0.7,180.536,1.14917e+06,14.6229,0.472477,997764,2041.68,716085,10515.6,242970,5.59347,625.476,133.444,0.147626,0.118451,30.9837,455569
0.8,197.65,1.14917e+06,14.846,0.470168,997276,2449.67,716065,13817.6,242745,6.25819,872.158,187.979,0.198073,0.191922,33.5191,513577
0.9,211.801,1.14917e+06,14.9464,0.46258,996783,2848.18,716056,17390.3,242566,6.79393,1158.25,252.257,0.25336,0.291449,35.8565,569002
1,221.845,1.14917e+06,14.9888,0.450577,996288,3234.71,716052,21197.5,242416,7.21842,1481.08,326.006,0.312408,0.420647,38.0333,621260
1.1,226.825,1.14917e+06,15.0058,0.432787,995793,3608.38,716051,25214.7,242278,7.5514,1837.86,408.916,0.374315,0.582831,40.0672,670023
1.2,226.111,1.14917e+06,15.0121,0.409843,995297,3969.09,716050,29422.3,242141,7.81101,2225.84,500.665,0.438345,0.781015,41.9531,714804
1.3,219.509,1.14917e+06,15.0136,0.381823,994802,4317.07,716050,33802.5,241995,8.01251,2642.36,600.927,0.503918,1.01792,43.6808,755202
1.4,207.327,1.14917e+06,15.0124,0.349089,994307,4652.64,716050,38337,241833,8.16817,3084.87,709.384,0.570575,1.296,45.2394,790897
1.5,190.33,1.14917e+06,15.0092,0.312677,993812,4976.17,716050,43007,241654,8.28775,3550.93,825.719,0.637954,1.61742,46.62,821660
1.6,169.688,1.14917e+06,15.0041,0.273875,993318,5288,716051,47793.2,241455,8.37885,4038.22,949.625,0.705771,1.98413,47.8179,847392
1.7,146.818,1.14917e+06,14.9969,0.234403,992824,5588.5,716051,52675.9,241239,8.44736,4544.54,1080.8,0.773802,2.3978,48.8339,868152
1.8,123.209,1.14917e+06,14.9872,0.195386,992330,5877.97,716052,57635.7,241010,8.49785,5067.81,1218.95,0.841872,2.85991,49.6734,884123
1.9,100.239,1.14917e+06,14.9745,0.158774,991838,6156.72,716053,62654.1,240774,8.53389,5606.06,1363.8,0.909839,3.3717,50.3471,895635
2,79.0328,1.14917e+06,14.9584,0.125585,991346,6425.02,716054,67713.4,240535,8.55823,6157.44,1515.07,0.977592,3.93423,50.8703,903137
