Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.0244,913235,4.59991,0.135757,999993,6.82312,448403,2.85019,328512,0.404622,0.358456,0.0723051,0.00116909,8.78786e-06,1.63009,139250
0.2,72.9197,799254,7.89939,0.230862,999975,24.6739,380615,12.9358,383451,1.54736,3.03169,0.616736,0.00917405,0.000148623,2.74015,167211
0.3,78.8025,697777,9.96385,0.264013,999949,49.6273,320261,28.2755,421900,3.15628,10.2663,2.10685,0.0292866,0.000765079,3.45509,203674
0.4,84.8194,623647,11.0727,0.267594,999919,78.3846,276171,45.5773,448818,4.9187,23.6392,4.8958,0.0640855,0.00239422,3.85867,241759
0.5,91.1084,574997,11.5464,0.259801,999886,108.611,247237,62.8398,467666,6.6004,43.9397,9.18746,0.113704,0.00568647,4.05272,278705
0.6,97.7825,544772,11.6477,0.250563,999853,138.868,229262,79.3049,480869,8.07042,71.3377,15.065,0.176696,0.0113335,4.12244,313696
0.7,104.929,526514,11.5586,0.241077,999820,168.375,218404,94.8257,490127,9.28051,105.608,22.5323,0.250879,0.0200171,4.12756,346731
0.8,112.615,515591,11.3937,0.234017,999787,196.786,211909,109.491,496628,10.2346,146.314,31.5484,0.333916,0.0323801,4.10583,378035
0.9,120.895,509060,11.2169,0.229403,999754,224.02,208026,123.467,501199,10.9647,192.929,42.0513,0.423638,0.0490129,4.07868,407984
1,129.812,505152,11.0598,0.226321,999723,250.121,205703,136.917,504423,11.5117,244.925,53.9744,0.518234,0.0704478,4.05687,436908
1.1,139.408,502813,10.9348,0.225591,999691,275.195,204314,149.983,506707,11.9161,301.804,67.254,0.616266,0.0971621,4.04478,465123
1.2,149.723,501403,10.8434,0.226819,999660,299.357,203476,162.788,508338,12.2134,363.113,81.8319,0.71663,0.129583,4.04317,492863
1.3,160.798,500546,10.781,0.229322,999629,322.721,202967,175.425,509515,12.4324,428.45,97.6572,0.818512,0.168091,4.05083,520372
1.4,172.675,500029,10.7411,0.233088,999598,345.378,202661,187.967,510378,12.5951,497.459,114.685,0.921323,0.213027,4.06578,547818
1.5,185.403,499718,10.7174,0.237543,999568,367.4,202477,200.461,511023,12.7178,569.822,132.877,1.02465,0.264697,4.08607,575314
1.6,199.032,499531,10.7045,0.242944,999537,388.839,202366,212.942,511520,12.8117,645.256,152.198,1.12818,0.323372,4.11007,602946
1.7,213.617,499418,10.6986,0.249274,999506,409.736,202300,225.432,511917,12.885,723.5,172.618,1.23171,0.389298,4.13658,630791
1.8,229.215,499350,10.6969,0.256348,999476,430.118,202260,237.945,512248,12.9431,804.319,194.106,1.33509,0.462691,4.16478,658967
1.9,245.891,499309,10.6975,0.263487,999445,450.007,202236,250.49,512537,12.9899,887.492,216.637,1.4382,0.543745,4.19406,687452
2,263.71,499284,10.6992,0.271235,999414,469.419,202222,263.07,512802,13.0283,972.816,240.185,1.54095,0.63263,4.22409,716308
2.1,282.743,499268,10.7015,0.279507,999384,488.368,202213,275.69,513053,13.0603,1060.1,264.726,1.6433,0.729498,4.25469,745547
2.2,303.064,499258,10.7039,0.288311,999353,506.866,202208,288.35,513301,13.0872,1149.16,290.238,1.74518,0.834478,4.28574,775194
2.3,324.751,499252,10.7063,0.297445,999323,524.925,202205,301.051,513552,13.1102,1239.83,316.698,1.84657,0.947682,4.31723,805267
2.4,347.887,499247,10.7086,0.307172,999292,542.554,202204,313.796,513811,13.1303,1331.96,344.085,1.94744,1.06921,4.34913,835788
2.5,372.557,499244,10.7107,0.317287,999261,559.764,202203,326.582,514080,13.1479,1425.39,372.379,2.04777,1.19913,4.38146,866774
2.6,398.851,499241,10.7127,0.327453,999231,576.564,202202,339.412,514364,13.1639,1519.97,401.559,2.14754,1.33752,4.41419,898194
2.7,426.864,499239,10.7146,0.339293,999200,592.963,202202,352.286,514664,13.1784,1615.59,431.608,2.24675,1.48441,4.44739,930139
2.8,456.695,499237,10.7163,0.349741,999169,608.972,202201,365.204,514984,13.192,1712.1,462.505,2.34539,1.63986,4.48099,962515
2.9,488.445,499234,10.7178,0.362315,999139,624.598,202201,378.165,515324,13.2049,1809.4,494.235,2.44346,1.80388,4.51499,995329
3,522.224,499232,10.7192,0.375363,999108,639.851,202201,391.172,515687,13.2174,1907.37,526.778,2.54095,1.97649,4.5495,1.02869e+06
3.1,558.141,499230,10.7206,0.388405,999077,654.74,202201,404.223,516074,13.2296,2005.92,560.12,2.63787,2.15768,4.58445,1.06253e+06
3.2,596.315,499227,10.7218,0.402072,999047,669.273,202201,417.32,516486,13.2418,2104.93,594.244,2.73421,2.34746,4.61986,1.09686e+06
3.3,636.865,499225,10.7228,0.41612,999016,683.457,202201,430.461,516927,13.254,2204.33,629.134,2.82999,2.5458,4.65572,1.13166e+06
3.4,679.917,499222,10.7238,0.430935,998985,697.302,202201,443.649,517396,13.2663,2304.02,664.776,2.92521,2.75268,4.69201,1.16691e+06
3.5,725.601,499219,10.7247,0.44681,998955,710.815,202201,456.882,517897,13.279,2403.93,701.157,3.01988,2.96805,4.72874,1.20263e+06
3.6,774.052,499216,10.7256,0.462763,998924,724.005,202201,470.16,518431,13.292,2503.99,738.262,3.11399,3.19189,4.76583,1.23873e+06
3.7,825.408,499213,10.7263,0.478526,998893,736.877,202201,483.484,518999,13.3056,2604.12,776.079,3.20757,3.42415,4.80336,1.27528e+06
3.8,879.814,499210,10.727,0.496315,998863,749.44,202201,496.853,519604,13.3196,2704.27,814.596,3.30061,3.66476,4.8413,1.31227e+06
3.9,937.416,499206,10.7276,0.514193,998832,761.702,202201,510.267,520248,13.3343,2804.38,853.8,3.39312,3.91368,4.87962,1.34965e+06
4,998.369,499203,10.7281,0.533549,998801,773.669,202201,523.726,520932,13.3497,2904.39,893.682,3.48512,4.17082,4.91829,1.3874e+06
4.1,1062.83,499199,10.7286,0.552796,998771,785.348,202201,537.228,521660,13.3658,3004.26,934.23,3.57662,4.43614,4.95727,1.42547e+06
