Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.6281,838828,0.586747,0.00376895,1e+06,0.45354,456007,0.00741553,256435,0.0423067,0.0194102,0.00391615,0.000126118,4.88317e-07,4.42838,130248
0.2,72.5014,732477,1.09621,0.0081839,999998,1.7088,426978,0.0286235,260948,0.150916,0.149172,0.0303641,0.000924061,7.5706e-06,4.92738,131138
0.3,78.6306,668527,1.55245,0.0127364,999996,3.64025,409522,0.0627807,264117,0.304142,0.483334,0.0992634,0.00286402,3.70597e-05,5.39641,132692
0.4,85.0201,632180,1.97398,0.0174227,999994,6.15862,399601,0.109955,266346,0.486868,1.10052,0.228043,0.00625605,0.00011316,5.85332,134927
0.5,91.6688,612495,2.37321,0.0222643,999990,9.20069,394228,0.170828,267920,0.688876,2.0669,0.432143,0.0113002,0.000267051,6.3103,137863
0.6,98.5701,602311,2.75715,0.0272336,999986,12.7202,391448,0.246434,269037,0.903351,3.43866,0.72544,0.0181205,0.000535878,6.77449,141516
0.7,105.714,597282,3.12894,0.0322736,999982,16.6807,390075,0.337983,269832,1.12567,5.26397,1.12057,0.0267892,0.000961791,7.2492,145897
0.8,113.088,594931,3.48923,0.0373178,999977,21.0493,389434,0.446689,270401,1.35237,7.5845,1.62918,0.0373447,0.00159104,7.73511,151007
0.9,120.679,593915,3.83722,0.042274,999971,25.7938,389156,0.57369,270814,1.58069,10.4361,2.26202,0.0497997,0.00247339,8.23114,156833
1,128.474,593551,4.17135,0.0470845,999965,30.881,389057,0.719985,271117,1.80824,13.8487,3.02889,0.0641454,0.00366151,8.73518,163353
1.1,136.462,593431,4.49,0.0516621,999958,36.2767,389024,0.886421,271345,2.033,17.8467,3.93868,0.0803532,0.00521043,9.24466,170529
1.2,144.634,593409,4.79146,0.0559017,999951,41.9455,389018,1.07364,271520,2.25315,22.449,4.99929,0.0983776,0.00717696,9.75665,178317
1.3,152.982,593415,5.0743,0.0602516,999944,47.8506,389020,1.28208,271658,2.46707,27.6688,6.21765,0.118159,0.00961912,10.2688,186684
1.4,161.503,593442,5.33743,0.0635126,999936,53.955,389027,1.51196,271772,2.67333,33.5142,7.59969,0.139625,0.0125956,10.7782,195562
1.5,170.196,593424,5.58022,0.0672769,999928,60.2215,389022,1.76326,271868,2.87071,39.9878,9.15034,0.162691,0.0161651,11.2826,204904
1.6,179.065,593424,5.80229,0.0699409,999919,66.6135,389022,2.03579,271952,3.05818,47.0876,10.8735,0.187265,0.0203861,11.7798,214641
1.7,188.114,593436,6.00371,0.0726242,999910,73.0955,389025,2.32915,272029,3.23493,54.8065,12.7722,0.213248,0.0253161,12.268,224713
1.8,197.353,593442,6.1849,0.0751585,999901,79.6335,389027,2.64279,272101,3.40037,63.1333,14.8484,0.240532,0.0310113,12.7465,235085
1.9,206.793,593441,6.34655,0.0772986,999891,86.1959,389027,2.97602,272169,3.55415,72.0528,17.1033,0.26901,0.0375264,13.2149,245726
