Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,64.9992,996811,0.810749,0.00949637,999997,3.33443,452116,0.0870335,277647,0.0608139,0.150391,0.030339,0.000177171,3.73319e-06,0.476187,130603
0.2,69.1913,993461,1.58674,0.0205583,999987,13.0402,401815,0.361287,296997,0.234437,1.24277,0.252839,0.00138123,6.12597e-05,0.757236,132824
0.3,73.5835,990171,2.32385,0.0318753,999971,28.6528,352400,0.821001,310537,0.502064,4.26024,0.874187,0.00450366,0.000316014,1.02683,136730
0.4,78.1833,987108,3.01867,0.0428708,999949,49.6895,306405,1.44398,320017,0.842125,10.1375,2.09802,0.010254,0.00100517,1.2837,142295
0.5,82.9995,984386,3.66856,0.0531336,999921,75.6549,265522,2.19759,326657,1.2336,19.7075,4.11384,0.0191488,0.00245339,1.52679,149429
0.6,88.0414,982063,4.27169,0.0624395,999888,106.048,230635,3.04807,331313,1.65768,33.6853,7.09296,0.0315309,0.0050591,1.75522,157994
0.7,93.3195,980151,4.82695,0.0706954,999851,140.37,201931,3.96647,334584,2.09835,52.6613,11.1862,0.0475887,0.00928319,1.96836,167828
0.8,98.8451,978628,5.33402,0.077915,999809,178.127,179055,4.93222,336879,2.54264,77.1047,16.5242,0.067379,0.0156381,2.16586,178762
0.9,104.631,977449,5.79323,0.084173,999763,218.839,161346,5.93324,338492,2.98027,107.377,23.2185,0.0908609,0.0246726,2.34759,190637
1,110.69,976560,6.20554,0.0895766,999713,262.044,147996,6.96412,339630,3.40332,143.739,31.363,0.117915,0.0369623,2.51369,203309
1.1,117.036,975905,6.57247,0.0943197,999661,307.302,138159,8.02438,340434,3.80596,186.361,41.0349,0.148364,0.053101,2.66452,216656
1.2,123.686,975431,6.89605,0.0983233,999605,354.197,131047,9.11606,341004,4.18412,235.334,52.2963,0.181985,0.0736915,2.80065,230570
1.3,130.656,975096,7.17869,0.101961,999547,402.345,126007,10.2411,341411,4.5351,290.675,65.195,0.218534,0.0993368,2.92281,244958
1.4,137.963,974862,7.42318,0.105087,999487,451.391,122498,11.401,341706,4.85733,352.34,79.7665,0.257746,0.130634,3.0319,259758
1.5,145.625,974702,7.63252,0.107502,999425,501.014,120095,12.5965,341925,5.15025,420.229,96.0345,0.299351,0.168169,3.12886,274867
1.6,153.662,974594,7.80993,0.109594,999361,550.926,118470,13.8269,342089,5.41407,494.196,114.013,0.34308,0.212512,3.2147,290207
1.7,162.093,974521,7.95868,0.112935,999297,600.873,117382,15.0905,342216,5.6496,574.055,133.706,0.388667,0.264213,3.29068,305824
1.8,170.939,974473,8.08207,0.11401,999230,650.633,116661,16.3848,342320,5.85808,659.589,155.11,0.435859,0.323795,3.35795,321700
1.9,180.222,974441,8.18332,0.116291,999163,700.019,116188,17.7067,342407,6.04112,750.554,178.216,0.484418,0.391759,3.41747,337703
2,189.962,974421,8.26552,0.117899,999096,748.874,115880,19.0531,342484,6.20059,846.686,203.008,0.534122,0.468573,3.47039,353868
2.1,200.182,974407,8.33156,0.120152,999027,797.066,115681,20.4207,342555,6.33848,947.708,229.465,0.584766,0.554677,3.51773,370178
2.2,210.906,974398,8.3841,0.122568,998959,844.494,115552,21.8065,342624,6.45687,1053.33,257.563,0.636166,0.65048,3.56039,386601
2.3,222.156,974393,8.42555,0.123343,998889,891.077,115470,23.2079,342693,6.55785,1163.27,287.275,0.688157,0.756358,3.59934,403206
2.4,233.955,974389,8.45801,0.125576,998820,936.755,115418,24.6225,342763,6.64346,1277.23,318.57,0.740593,0.872655,3.63533,420000
2.5,246.328,974386,8.48331,0.127997,998750,981.487,115385,26.0483,342835,6.71566,1394.92,351.419,0.793346,0.999686,3.66899,436954
2.6,259.299,974385,8.50298,0.129487,998680,1025.24,115364,27.4839,342911,6.77627,1516.05,385.789,0.846305,1.13773,3.70081,454030
2.7,272.891,974384,8.51832,0.131413,998610,1068.01,115351,28.9278,342991,6.82698,1640.34,421.647,0.899376,1.28705,3.73126,471234
2.8,287.131,974383,8.53036,0.133573,998540,1109.78,115343,30.3792,343076,6.86934,1767.53,458.96,0.952478,1.44785,3.76075,488592
2.9,302.046,974382,8.54002,0.135806,998470,1150.57,115337,31.8371,343167,6.90487,1897.31,497.688,1.00554,1.62038,3.78962,506117
3,317.659,974381,8.54782,0.138135,998400,1190.37,115334,33.3012,343263,6.93459,2029.45,537.804,1.0585,1.80476,3.81808,523814
3.1,333.994,974381,8.5542,0.140555,998329,1229.2,115332,34.771,343365,6.95947,2163.74,579.276,1.11134,2.00113,3.84628,541689
3.2,351.079,974380,8.55955,0.143073,998259,1267.07,115331,36.2463,343473,6.98046,2299.91,622.069,1.164,2.20962,3.87438,559748
3.3,368.929,974380,8.56407,0.145687,998189,1304.01,115330,37.7269,343588,6.99802,2437.83,666.163,1.21647,2.43028,3.90246,577997
3.4,387.575,974380,8.56806,0.148388,998118,1340.02,115330,39.2127,343709,7.01293,2577.26,711.522,1.26872,2.66321,3.93062,596441
