Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.6739,883491,0.315611,0.00209386,999999,0.75482,482287,0.383585,256765,0.0226406,0.0321371,0.00648438,6.71813e-05,8.1512e-07,2.26838,130138
0.2,70.596,792760,0.597583,0.00457098,999997,2.90474,468493,1.50562,261506,0.0817447,0.251272,0.0511486,0.000496798,1.27816e-05,2.45933,130633
0.3,75.7808,725001,0.851014,0.00711155,999994,6.29622,458191,3.32693,264833,0.16602,0.826647,0.169742,0.0015522,6.29838e-05,2.63762,131501
0.4,81.2433,675576,1.0807,0.00971365,999989,10.7999,450676,5.81827,267171,0.266721,1.90626,0.394875,0.00340789,0.000194157,2.80653,132749
0.5,86.9985,640275,1.29083,0.0123675,999984,16.3082,445308,8.96034,268820,0.3773,3.61803,0.756088,0.00617208,0.000462307,2.96889,134384
0.6,93.0614,615548,1.48481,0.0150732,999977,22.7319,441547,12.7428,269988,0.493067,6.07148,1.28009,0.00990253,0.000935117,3.12702,136413
0.7,99.4471,598533,1.66532,0.0178246,999970,29.9974,438959,17.1621,270816,0.610757,9.36051,1.99119,0.014621,0.00169007,3.28274,138839
0.8,106.171,587020,1.83432,0.0206125,999961,38.0419,437207,22.2193,271407,0.728112,13.5659,2.91166,0.0203257,0.00281271,3.4374,141669
0.9,113.248,579358,1.99317,0.0234253,999952,46.8105,436041,27.9183,271832,0.843589,18.7579,4.06219,0.0270001,0.00439535,3.59192,144903
1,120.695,574345,2.14275,0.026249,999943,56.2537,435278,34.2636,272143,0.956134,24.9968,5.46192,0.0346166,0.00653611,3.74688,148542
1.1,128.528,571120,2.28355,0.0290677,999932,66.3256,434786,41.2593,272375,1.06504,32.3342,7.12866,0.0431404,0.00933803,3.90257,152584
1.2,136.764,569053,2.41585,0.0318653,999921,76.982,434471,48.9078,272553,1.16978,40.8137,9.07895,0.0525317,0.012908,4.0591,157024
1.3,145.423,567743,2.5397,0.0346262,999910,88.18,434271,57.2096,272695,1.27005,50.4718,11.3281,0.0627466,0.0173563,4.21639,161854
1.4,154.523,566962,2.65497,0.037337,999897,99.877,434151,66.162,272810,1.3656,61.3381,13.8905,0.0737393,0.0227961,4.3742,167066
1.5,164.086,566459,2.76179,0.0399767,999885,112.031,434074,75.7586,272909,1.45622,73.435,16.7791,0.0854622,0.0293419,4.53241,172646
1.6,174.134,566136,2.8601,0.0425401,999871,124.598,434024,85.9904,272994,1.54179,86.7785,20.0056,0.0978663,0.03711,4.69079,178582
1.7,184.691,566054,2.94944,0.0450896,999858,137.537,434011,96.8449,273073,1.62215,101.38,23.5812,0.110903,0.0462165,4.84888,184863
1.8,195.782,566091,3.03012,0.0475697,999844,150.804,434016,108.305,273148,1.69721,117.243,27.5153,0.124522,0.0567777,5.00666,191476
1.9,207.438,566122,3.10257,0.0499147,999829,164.356,434020,120.351,273223,1.76685,134.368,31.8167,0.138673,0.0689089,5.16416,198408
2,219.686,566210,3.1668,0.0521541,999814,178.154,434033,132.963,273298,1.83108,152.747,36.4927,0.153306,0.0827246,5.32113,205639
2.1,232.559,566242,3.22357,0.0542145,999799,192.159,434037,146.117,273376,1.88998,172.368,41.5497,0.168371,0.0983375,5.47761,213141
2.2,246.093,566090,3.27383,0.0560447,999784,206.337,434014,159.792,273455,1.94369,193.216,46.9929,0.183819,0.115858,5.63369,220884
2.3,260.32,565948,3.31731,0.0580786,999769,220.655,433992,173.965,273538,1.9924,215.269,52.8269,0.199603,0.135394,5.78928,228871
2.4,275.278,565891,3.3543,0.0603206,999753,235.083,433983,188.617,273623,2.03633,238.506,59.0553,0.215678,0.157051,5.94449,237097
2.5,291.006,565908,3.38539,0.0621843,999737,249.592,433985,203.724,273713,2.07565,262.9,65.6811,0.232002,0.18093,6.0997,245565
2.6,307.545,565973,3.41127,0.0641805,999721,264.156,433995,219.268,273807,2.11059,288.422,72.7065,0.248533,0.20713,6.25542,254277
2.7,324.938,566016,3.43279,0.0661802,999705,278.749,434001,235.229,273907,2.14139,315.042,80.133,0.265233,0.235746,6.41196,263216
2.8,343.231,566036,3.45046,0.0672546,999689,293.354,434004,251.591,274011,2.16836,342.725,87.9616,0.282068,0.266868,6.56853,272313
2.9,362.469,566014,3.46505,0.0691287,999673,307.952,434000,268.34,274122,2.19188,371.439,96.1926,0.299004,0.300583,6.72571,281574
