Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.3368,850313,0.572628,0.00400074,1e+06,0.405974,481244,0.637235,254932,0.0409911,0.0172472,0.00347996,0.000122011,4.36868e-07,3.71691,130264
0.2,74.1626,743290,1.07644,0.00896694,999998,1.54214,467832,2.56498,258394,0.146555,0.133012,0.0270748,0.000896067,6.75353e-06,4.2048,131220
0.3,81.5144,673490,1.52791,0.014038,999997,3.30502,459085,5.80105,260831,0.295547,0.43231,0.0887781,0.00278171,3.30572e-05,4.66251,132923
0.4,89.4292,630494,1.94192,0.0194596,999994,5.61602,453695,10.3828,262551,0.472859,0.986624,0.204423,0.00607802,0.000101172,5.10463,135404
0.5,97.9429,605343,2.32986,0.0251662,999991,8.4169,450542,16.3747,263770,0.668116,1.8563,0.388075,0.0109728,0.000239312,5.54264,138701
0.6,107.091,591317,2.69922,0.0311586,999988,11.664,448783,23.8648,264641,0.874331,3.09282,0.652411,0.017578,0.000481048,5.98444,142850
0.7,116.907,583828,3.05413,0.037354,999984,15.3226,447843,32.9566,265269,1.08673,4.74058,1.00903,0.0259558,0.000864442,6.43466,147881
0.8,127.425,580007,3.39597,0.043684,999979,19.3629,447362,43.7608,265729,1.30201,6.83791,1.4686,0.0361314,0.00143147,6.89512,153814
0.9,138.683,578135,3.72436,0.0500814,999974,23.7568,447126,56.3857,266072,1.51766,9.41786,2.04099,0.0481048,0.00222738,7.36567,160655
1,150.715,577289,4.03768,0.0565041,999969,28.4752,447018,70.9284,266335,1.73153,12.5086,2.7353,0.0618573,0.00330012,7.84476,168401
1.1,163.561,576953,4.33388,0.0626472,999963,33.4869,446975,87.4685,266542,1.94167,16.1335,3.55985,0.0773529,0.00469985,8.32987,177022
1.2,177.266,576819,4.61092,0.0691959,999957,38.7588,446957,106.063,266714,2.1463,20.3108,4.52206,0.0945396,0.00647845,8.81897,186518
1.3,191.875,576809,4.86679,0.0745152,999950,44.2561,446954,126.746,266862,2.34373,25.0537,5.62849,0.113351,0.00868904,9.30854,196811
1.4,207.44,576820,5.10005,0.0803318,999943,49.9423,446954,149.52,266995,2.53246,30.3703,6.88472,0.133705,0.0113854,9.79577,207851
1.5,224.021,576822,5.30975,0.085749,999936,55.7803,446953,174.366,267120,2.71112,36.2637,8.2954,0.155511,0.0146216,10.2791,219607
1.6,241.681,576819,5.49547,0.0907692,999928,61.7331,446952,201.238,267241,2.87857,42.7321,9.86418,0.178666,0.0184511,10.757,232030
1.7,260.489,576819,5.6574,0.0955059,999920,67.7645,446951,230.072,267362,3.03393,49.7692,11.5938,0.20306,0.022927,11.228,245056
1.8,280.523,576820,5.79631,0.100033,999912,73.8404,446951,260.789,267486,3.17656,57.3642,13.486,0.228576,0.0281007,11.6917,258642
1.9,301.867,576822,5.91349,0.104446,999904,79.9284,446950,293.298,267613,3.30613,65.5025,15.5416,0.255094,0.0340223,12.1482,272746
2,324.612,576823,6.01067,0.108656,999896,85.9993,446950,327.502,267747,3.42259,74.166,17.7609,0.282495,0.0407399,12.5983,287332
2.1,348.853,576823,6.08981,0.112437,999887,92.0271,446949,363.307,267887,3.52616,83.3338,20.1432,0.310658,0.0482993,13.0422,302343
2.2,374.694,576823,6.15316,0.116171,999879,97.9896,446949,400.619,268035,3.61734,92.9823,22.6872,0.339468,0.0567438,13.4817,317756
2.3,402.246,576822,6.20308,0.120358,999870,103.868,446949,439.355,268192,3.69684,103.086,25.3912,0.368816,0.0661139,13.9186,333570
2.4,431.622,576822,6.24175,0.1242,999861,109.648,446948,479.444,268360,3.76553,113.62,28.253,0.3986,0.0764473,14.3547,349773
2.5,462.944,576822,6.27123,0.12818,999853,115.318,446948,520.829,268538,3.82438,124.555,31.2701,0.428729,0.0877785,14.7921,366367
2.6,496.336,576822,6.29346,0.13221,999844,120.87,446948,563.465,268728,3.87448,135.866,34.4397,0.459118,0.100139,15.2321,383340
2.7,531.931,576822,6.31008,0.135721,999835,126.298,446948,607.32,268932,3.9169,147.525,37.7589,0.489695,0.113559,15.6753,400648
2.8,569.865,576822,6.32247,0.140586,999826,131.599,446948,652.373,269148,3.95268,159.504,41.2246,0.520397,0.128063,16.1252,418389
2.9,610.279,576822,6.33179,0.145055,999817,136.772,446948,698.617,269380,3.98286,171.779,44.8339,0.55117,0.143674,16.5828,436558
3,653.319,576821,6.33889,0.149042,999808,141.815,446948,746.048,269627,4.00833,184.324,48.5837,0.581969,0.160414,17.0458,455021
3.1,699.138,576821,6.3444,0.153452,999800,146.731,446948,794.667,269891,4.02992,197.115,52.471,0.612756,0.178299,17.5171,473881
3.2,747.895,576821,6.3488,0.158551,999791,151.52,446948,844.484,270173,4.04835,210.13,56.4929,0.643502,0.197345,17.9974,493152
3.3,799.753,576821,6.35242,0.163526,999782,156.186,446948,895.513,270474,4.06426,223.347,60.6465,0.674181,0.217566,18.4876,512847
3.4,854.883,576821,6.35549,0.168805,999773,160.729,446948,947.772,270795,4.07817,236.745,64.9291,0.704776,0.238972,18.9878,532971
3.5,913.46,576821,6.35816,0.174298,999764,165.153,446948,1001.28,271138,4.09053,250.306,69.3381,0.735272,0.261571,19.4987,553539
3.6,975.668,576821,6.36053,0.179902,999755,169.461,446948,1056.05,271503,4.1017,264.012,73.8708,0.765657,0.285372,20.0203,574553
3.7,1041.7,576821,6.36266,0.18578,999746,173.655,446948,1112.12,271892,4.11199,277.845,78.5249,0.795923,0.310378,20.5529,596025
3.8,1111.74,576821,6.36456,0.192051,999737,177.738,446948,1169.5,272306,4.12165,291.789,83.2981,0.826064,0.336594,21.0973,617979
3.9,1185.99,576820,6.36631,0.1983,999728,181.713,446948,1228.21,272747,4.13088,305.832,88.1882,0.856077,0.364022,21.6531,640398
4,1264.67,576820,6.36793,0.204601,999720,185.583,446948,1288.28,273217,4.13987,319.958,93.193,0.885959,0.392662,22.2203,663284
4.1,1347.97,576820,6.3694,0.211778,999711,189.35,446948,1349.73,273717,4.14873,334.155,98.3106,0.915709,0.422514,22.8,686682
4.2,1436.13,576820,6.37074,0.218917,999702,193.017,446948,1412.59,274249,4.15759,348.412,103.539,0.945329,0.453575,23.3921,710585
4.3,1529.36,576820,6.37195,0.226194,999693,196.586,446948,1476.87,274814,4.16654,362.719,108.877,0.974819,0.485843,23.9967,734999
4.4,1627.88,576820,6.37305,0.233827,999684,200.061,446948,1542.6,275415,4.17565,377.066,114.323,1.00418,0.519314,24.6139,759927
4.5,1731.94,576820,6.37405,0.241491,999675,203.442,446948,1609.8,276052,4.185,391.445,119.875,1.03342,0.553983,25.2433,785350
4.6,1841.75,576820,6.37496,0.249617,999666,206.733,446948,1678.49,276730,4.19465,405.848,125.532,1.06253,0.589844,25.8854,811290
4.7,1957.57,576819,6.37579,0.258096,999657,209.936,446948,1748.7,277449,4.20465,420.269,131.292,1.09153,0.626892,26.5401,837740
4.8,2079.63,576819,6.37654,0.266169,999648,213.054,446948,1820.43,278211,4.21508,434.701,137.155,1.12042,0.665118,27.2062,864655
4.9,2208.16,576819,6.37721,0.275448,999639,216.088,446948,1893.72,279020,4.22596,449.139,143.12,1.14919,0.704517,27.8849,892083
5,2343.42,576819,6.37782,0.284891,999630,219.041,446948,1968.58,279877,4.23735,463.581,149.186,1.17786,0.74508,28.5769,920054
5.1,2485.63,576819,6.37836,0.293922,999621,221.914,446948,2045.02,280785,4.2493,478.022,155.352,1.20643,0.786799,29.281,948509
5.2,2635.05,576819,6.37884,0.303655,999613,224.71,446948,2123.06,281746,4.26185,492.459,161.618,1.23491,0.829667,29.9967,977435
5.3,2791.9,576818,6.37927,0.314013,999604,227.431,446948,2202.71,282764,4.27505,506.892,167.983,1.2633,0.873673,30.7247,1.00686e+06
