Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,42.2786,4.73361e+06,106.576,0.405045,999954,45.3768,482766,2564.34,212835,5.41307,1.41769,0.285798,0.0140032,3.23524e-05,97.2418,156361
0.2,9.61866,4.78941e+06,177.049,0.13185,999797,200.876,481742,22124.4,186767,20.1187,12.7132,2.5862,0.123056,0.000622851,164.286,193971
0.3,1.33467,4.78953e+06,189.096,0.0167693,999604,390.48,481616,51490.9,168496,33.0434,37.8346,7.77908,0.355629,0.00302821,177.036,195889
0.4,0.146797,4.78953e+06,189.962,0.00165076,999406,582.559,481606,82518.5,155704,42.0039,75.1406,15.6279,0.681124,0.00854574,179.171,190695
0.5,0.0129438,4.78953e+06,189.372,-0.00226037,999208,772.06,481611,113645,146748,47.8959,122.779,25.8403,1.06794,0.0182705,179.931,185186
0.6,0.000925302,4.78953e+06,188.629,-0.00593074,999010,958.41,481618,144680,140475,51.6783,179.536,38.241,1.49338,0.0331372,180.562,180121
0.7,5.51066e-05,4.78953e+06,187.877,-0.00506093,998814,1141.59,481625,175607,136080,54.0435,244.653,52.7391,1.94209,0.0539782,181.195,175473
0.8,2.71396e-06,4.78953e+06,187.127,-0.00462875,998618,1321.64,481632,206426,132997,55.4647,317.63,69.2909,2.40379,0.0815582,181.841,171260
0.9,7.73959e-08,4.78953e+06,186.38,-0.00449649,998423,1498.61,481639,237140,130831,56.2626,398.097,87.876,2.87171,0.116595,182.501,167440
1,-7.62067e-08,4.78953e+06,185.636,-0.00399567,998229,1672.53,481645,267750,129306,56.6529,485.747,108.484,3.34138,0.159766,183.172,163969
1.1,-4.91168e-08,4.78953e+06,184.895,-0.0041657,998036,1843.45,481652,298259,128231,56.78,580.291,131.106,3.80993,0.211716,183.854,160828
1.2,-4.67288e-07,4.78953e+06,184.157,-0.00488137,997844,2011.42,481659,328669,127468,56.7405,681.443,155.732,4.27552,0.273058,184.546,157984
1.3,-1.63265e-06,4.78953e+06,183.422,-0.00489051,997652,2176.46,481666,358980,126925,56.5964,788.912,182.349,4.73705,0.344369,185.246,155394
1.4,-4.51276e-07,4.78953e+06,182.69,-0.00482344,997461,2338.62,481672,389193,126536,56.3902,902.401,210.94,5.19381,0.426196,185.954,153044
1.5,-9.8243e-07,4.78953e+06,181.961,-0.00504683,997271,2497.94,481679,419311,126254,56.1487,1021.6,241.485,5.64543,0.519048,186.668,150914
1.6,-1.14231e-05,4.78953e+06,181.234,-0.00538909,997082,2654.46,481686,449333,126047,55.8886,1146.21,273.96,6.09171,0.623403,187.388,148983
1.7,-3.63474e-05,4.78953e+06,180.511,-0.0056287,996894,2808.22,481692,479260,125893,55.6203,1275.9,308.341,6.53259,0.739703,188.113,147229
1.8,-6.88965e-05,4.78953e+06,179.79,-0.00563896,996706,2959.26,481699,509093,125776,55.3501,1410.39,344.598,6.96806,0.868358,188.842,145635
1.9,-7.64741e-05,4.78953e+06,179.072,-0.00559954,996520,3107.61,481705,538833,125685,55.0819,1549.35,382.705,7.39815,1.00974,189.576,144188
2,-3.37898e-05,4.78953e+06,178.358,-0.00561513,996333,3253.31,481712,568480,125612,54.8176,1692.49,422.63,7.82293,1.1642,190.313,142875
2.1,1.78903e-05,4.78953e+06,177.645,-0.00569465,996148,3396.41,481718,598034,125552,54.5579,1839.51,464.344,8.24248,1.33204,191.052,141685
2.2,-4.50762e-05,4.78953e+06,176.936,-0.00579526,995964,3536.92,481725,627495,125502,54.3031,1990.14,507.815,8.65687,1.51354,191.795,140605
2.3,-0.000428896,4.78953e+06,176.23,-0.00588177,995780,3674.9,481731,656865,125458,54.053,2144.1,553.013,9.06619,1.70896,192.539,139625
2.4,-0.00130201,4.78953e+06,175.528,-0.00592147,995597,3810.38,481738,686142,125418,53.8075,2301.12,599.906,9.4705,1.91851,193.286,138736
2.5,-0.00270661,4.78953e+06,174.828,-0.00584807,995415,3943.39,481744,715327,125383,53.5662,2460.94,648.464,9.86988,2.14238,194.035,137928
2.6,-0.0042766,4.78953e+06,174.132,-0.00572805,995234,4073.96,481751,744421,125349,53.3286,2623.33,698.656,10.2644,2.38075,194.785,137194
2.7,-0.00519696,4.78953e+06,173.438,-0.00564327,995053,4202.14,481757,773422,125318,53.0944,2788.03,750.452,10.6541,2.63376,195.535,136528
2.8,-0.00450493,4.78953e+06,172.745,-0.0056854,994873,4327.95,481763,802332,125288,52.8631,2954.84,803.821,11.0391,2.90152,196.284,135924
