Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,68.2331,928022,4.95496,0.178918,999990,10.3124,448279,13.0373,301189,0.410083,0.505719,0.102019,0.00120337,1.25282e-05,1.63541,142365
0.2,75.3828,834119,8.40847,0.293898,999962,37.0145,380779,58.4233,337014,1.49656,4.09071,0.832391,0.00907962,0.000203688,2.72087,178526
0.3,82.5899,750943,10.4906,0.326309,999924,73.946,320983,126.317,362092,2.95466,13.451,2.76165,0.0281652,0.00101998,3.40207,223896
0.4,90.0405,690194,11.5468,0.326231,999880,116.099,277309,201.794,379650,4.49451,30.335,6.2865,0.0602936,0.00312839,3.77368,270112
0.5,97.9149,650178,11.9471,0.315187,999833,160.046,248545,276.212,391950,5.92037,55.5308,11.6202,0.105156,0.00731609,3.94438,314407
0.6,106.363,625176,11.9856,0.303237,999785,203.771,230578,346.549,400570,7.13552,89.1187,18.8375,0.161192,0.0144053,4.00241,356124
0.7,115.504,609929,11.8597,0.2933,999737,246.273,219624,412.512,406618,8.11513,130.758,27.9277,0.22635,0.0251973,4.00777,395459
0.8,125.427,600692,11.6862,0.286395,999690,287.178,212992,474.785,410872,8.87563,179.909,38.837,0.298577,0.0404427,3.99641,432865
0.9,136.209,595094,11.5238,0.283617,999644,326.464,208974,534.289,413875,9.4526,235.963,51.4942,0.376069,0.0608291,3.98671,468849
1,147.912,591694,11.3952,0.28327,999598,364.269,206535,591.873,416004,9.88529,298.328,65.8268,0.45737,0.0869788,3.9862,503921
1.1,160.599,589624,11.3038,0.285453,999552,400.772,205052,648.224,417525,10.209,366.46,81.7682,0.541357,0.119453,3.99628,538421
1.2,174.332,588370,11.2442,0.289869,999507,436.14,204154,703.854,418622,10.4522,439.875,99.2597,0.627207,0.158755,4.01566,572649
1.3,189.177,587612,11.2083,0.29595,999463,470.508,203612,759.13,419427,10.6365,518.139,118.25,0.714306,0.205342,4.04219,606839
1.4,205.206,587145,11.1885,0.30339,999418,503.979,203279,814.308,420033,10.7783,600.861,138.693,0.802196,0.259628,4.07371,641164
1.5,222.496,586857,11.1786,0.311985,999373,536.626,203074,869.545,420505,10.8889,687.692,160.549,0.890553,0.321988,4.10851,675745
1.6,241.129,586681,11.1744,0.321366,999328,568.498,202949,924.935,420886,10.9761,778.314,183.782,0.979145,0.392758,4.14542,710660
1.7,261.194,586572,11.1733,0.331961,999284,599.629,202873,980.536,421209,11.0456,872.431,208.359,1.06779,0.472241,4.1837,746001
1.8,282.784,586506,11.1737,0.342838,999239,630.044,202827,1036.38,421495,11.1016,969.77,234.246,1.15636,0.560712,4.22291,781769
1.9,305.999,586465,11.1749,0.354778,999194,659.765,202799,1092.48,421761,11.1471,1070.07,261.416,1.24475,0.658416,4.26291,818030
2,330.943,586439,11.1766,0.36739,999150,688.809,202782,1148.87,422018,11.1844,1173.1,289.839,1.33288,0.765572,4.30359,854813
2.1,357.725,586423,11.1783,0.3807,999105,717.193,202772,1205.53,422274,11.2154,1278.63,319.489,1.42068,0.882374,4.34488,892131
2.2,386.459,586412,11.1801,0.394651,999061,744.932,202766,1262.48,422537,11.2414,1386.45,350.34,1.50812,1.00899,4.38676,929995
2.3,417.263,586405,11.1817,0.409539,999016,772.04,202762,1319.73,422811,11.2637,1496.35,382.366,1.59516,1.14558,4.42921,968425
2.4,450.262,586399,11.1833,0.425249,998971,798.533,202760,1377.28,423100,11.2831,1608.15,415.544,1.68177,1.29226,4.47224,1.00742e+06
2.5,485.584,586394,11.1847,0.441037,998927,824.422,202759,1435.12,423406,11.3003,1721.66,449.85,1.76794,1.44915,4.51588,1.04701e+06
2.6,523.361,586390,11.186,0.458252,998882,849.722,202758,1493.27,423733,11.3159,1836.73,485.263,1.85364,1.61633,4.56002,1.08712e+06
