Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.3627,931394,0.656805,0.00473287,999999,0.578631,512071,0.696628,264797,0.04782,0.0251575,0.00507527,0.000140735,6.26494e-07,0.536577,130310
0.2,69.8188,862670,1.26435,0.0110542,999998,2.25188,524161,3.0501,275158,0.177909,0.202055,0.0411153,0.00106698,1.00665e-05,0.761356,131423
0.3,74.364,797469,1.81658,0.0158272,999995,4.91718,535630,7.38372,282415,0.369431,0.677681,0.139095,0.00339616,5.07989e-05,0.968005,133416
0.4,78.9983,738223,2.31087,0.0213967,999991,8.4655,546050,13.91,287502,0.602592,1.58435,0.328033,0.00756373,0.000159124,1.1554,136225
0.5,83.7249,686316,2.74758,0.0266608,999987,12.787,555178,22.7301,291071,0.860156,3.03484,0.633897,0.0138409,0.000383322,1.32361,139820
0.6,88.5496,642226,3.12938,0.031502,999982,17.7759,562929,33.8465,293578,1.12807,5.12131,1.07925,0.0223611,0.000781541,1.47344,144139
0.7,93.4802,605752,3.46046,0.0357021,999976,23.3332,569340,47.184,295343,1.39549,7.91623,1.68327,0.0331493,0.00141971,1.60628,149115
0.8,98.5259,576251,3.7459,0.0394189,999970,29.3695,574525,62.6126,296588,1.65457,11.4744,2.46207,0.0461495,0.00236961,1.72377,154657
0.9,103.697,552842,3.9911,0.0427242,999963,35.805,578637,79.9699,297470,1.89997,15.835,3.42896,0.0612489,0.0037072,1.82773,160705
1,109.002,534573,4.20131,0.0455527,999956,42.5704,581846,99.0802,298098,2.12841,21.0245,4.59491,0.0782995,0.00551112,1.91992,167188
1.1,114.454,520516,4.38149,0.0481336,999948,49.6058,584313,119.767,298549,2.3382,27.0582,5.96883,0.097132,0.00786157,2.00201,174045
1.2,120.06,509826,4.53607,0.0500662,999941,56.8602,586189,141.86,298876,2.52887,33.9426,7.5579,0.117569,0.0108393,2.07546,181207
1.3,125.832,501776,4.66895,0.0519452,999932,64.2904,587601,165.204,299116,2.70074,41.6768,9.36795,0.139433,0.0145248,2.14158,188622
1.4,131.779,495770,4.78341,0.05389,999924,71.8598,588654,189.659,299296,2.85465,50.2545,11.4035,0.162556,0.0189975,2.20153,196280
1.5,137.909,491329,4.88226,0.0554646,999916,79.5375,589432,215.101,299435,2.99178,59.6644,13.6683,0.186778,0.0243354,2.25634,204177
1.6,144.232,488071,4.96784,0.0567709,999907,87.2973,590002,241.423,299544,3.11349,69.8916,16.165,0.211951,0.0306146,2.3067,212246
1.7,150.757,485695,5.04209,0.0582059,999898,95.1171,590418,268.529,299634,3.22119,80.9184,18.8957,0.237943,0.0379093,2.35331,220480
1.8,157.491,483972,5.10665,0.0594544,999890,102.978,590719,296.335,299711,3.31628,92.7245,21.8618,0.264631,0.0462909,2.39675,228874
1.9,164.442,482730,5.16286,0.0605466,999881,110.864,590936,324.768,299779,3.4001,105.288,25.0645,0.291907,0.0558286,2.43747,237406
2,171.62,481837,5.21184,0.0616277,999872,118.761,591091,353.766,299842,3.47388,118.586,28.5041,0.319675,0.0665885,2.47584,246061
2.1,179.032,481197,5.25455,0.0627468,999862,126.658,591202,383.272,299901,3.53878,132.594,32.1809,0.34785,0.0786342,2.5122,254837
2.2,186.686,480737,5.2918,0.0638085,999853,134.543,591282,413.237,299959,3.59581,147.288,36.0948,0.376355,0.0920261,2.54683,263728
2.3,194.59,480413,5.32424,0.0648356,999844,142.409,591338,443.62,300015,3.64592,162.641,40.2454,0.405125,0.106822,2.57997,272727
2.4,202.752,480185,5.35251,0.0656602,999835,150.248,591377,474.381,300072,3.68993,178.628,44.6319,0.434101,0.123076,2.61178,281815
2.5,211.179,480025,5.3771,0.0667935,999825,158.053,591405,505.488,300129,3.72856,195.223,49.2536,0.463234,0.140841,2.64253,291021
2.6,219.879,479916,5.39844,0.0682186,999816,165.819,591423,536.911,300187,3.76245,212.4,54.1094,0.492477,0.160165,2.67237,300347
2.7,228.859,479843,5.41695,0.0686117,999806,173.541,591435,568.625,300247,3.79218,230.134,59.1981,0.521792,0.181093,2.70133,309738
2.8,238.129,479793,5.43299,0.0696577,999797,181.215,591444,600.607,300308,3.81824,248.399,64.5186,0.551144,0.20367,2.72958,319208
