Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.5475,923755,4.71143,0.119735,999987,12.418,434455,1.68956,286952,0.37238,0.583207,0.117656,0.00109527,1.45245e-05,1.44088,138121
0.2,72.188,823429,8.29459,0.211343,999954,45.483,348204,7.4923,312812,1.36129,4.67565,0.95147,0.00824667,0.000233575,2.4797,163380
0.3,77.9814,730964,10.7616,0.250529,999904,92.8139,268708,16.0224,330911,2.71848,15.3792,3.15754,0.025708,0.00116625,3.20995,197682
0.4,84.0058,660495,12.3044,0.261151,999845,148.785,208123,25.1618,343580,4.20446,34.8624,7.22389,0.055527,0.00358325,3.68043,234854
0.5,90.3413,612492,13.1743,0.260543,999779,209.103,166854,33.7184,352449,5.64323,64.3031,13.4519,0.097916,0.00841556,3.95979,272067
0.6,97.0612,581888,13.5999,0.255128,999710,270.838,140544,41.384,358661,6.93128,104.083,21.9892,0.15188,0.0166632,4.11196,308254
0.7,104.23,563099,13.7564,0.248934,999640,332.17,124393,48.2571,363015,8.0237,154.041,32.8751,0.2158,0.029328,4.18644,343083
0.8,111.902,551810,13.7648,0.243479,999569,392.086,114688,54.5338,366069,8.91497,213.69,46.082,0.287869,0.0473702,4.21761,376625
0.9,120.129,545087,13.7032,0.239507,999499,450.086,108910,60.3909,368216,9.62128,282.387,61.5463,0.366346,0.0716869,4.22792,409074
1,128.956,541093,13.6184,0.237149,999429,505.999,105477,65.961,369733,10.1693,359.426,79.1873,0.449694,0.103101,4.2308,440661
1.1,138.427,538703,13.5357,0.23638,999359,559.836,103424,71.3386,370811,10.5885,444.1,98.9199,0.536627,0.142361,4.23372,471621
1.2,148.585,537277,13.4666,0.237214,999290,611.706,102199,76.5886,371585,10.9064,535.739,120.661,0.626124,0.19014,4.24012,502173
1.3,159.474,536436,13.4139,0.238877,999221,661.749,101477,81.7559,372146,11.1469,633.725,144.332,0.717401,0.247038,4.25096,532497
1.4,171.14,535940,13.377,0.241885,999152,710.101,101051,86.8725,372561,11.3289,737.493,169.863,0.809861,0.313597,4.26619,562710
1.5,183.631,535646,13.3536,0.246106,999084,756.884,100800,91.9611,372876,11.4674,846.524,197.19,0.903055,0.390299,4.28527,592955
1.6,196.999,535472,13.3405,0.250781,999015,802.205,100651,97.037,373125,11.5737,960.347,226.251,0.996653,0.477573,4.30738,623338
1.7,211.298,535369,13.3344,0.256058,998947,846.149,100564,102.11,373330,11.6562,1078.53,256.993,1.09041,0.575802,4.33169,653972
1.8,226.585,535309,13.3328,0.262047,998879,888.785,100512,107.188,373507,11.721,1200.66,289.363,1.18415,0.685323,4.35748,684804
1.9,242.92,535272,13.3341,0.269328,998810,930.171,100482,112.274,373667,11.7728,1326.38,323.315,1.27774,0.806433,4.38434,715966
2,260.367,535251,13.3368,0.276308,998742,970.354,100465,117.37,373820,11.8146,1455.34,358.801,1.37108,0.93939,4.41193,747498
2.1,278.995,535237,13.3402,0.283962,998674,1009.37,100454,122.479,373970,11.8488,1587.21,395.779,1.4641,1.08442,4.44005,779418
2.2,298.872,535229,13.3438,0.29217,998605,1047.26,100448,127.6,374123,11.8773,1721.69,434.206,1.55674,1.24171,4.46855,811717
2.3,320.074,535223,13.3474,0.300787,998537,1084.06,100445,132.735,374281,11.9012,1858.49,474.043,1.64896,1.41142,4.49744,844472
2.4,342.687,535219,13.3509,0.310136,998468,1119.8,100443,137.884,374447,11.9218,1997.32,515.246,1.74072,1.5937,4.52665,877671
2.5,366.784,535216,13.3541,0.319772,998400,1154.51,100441,143.047,374623,11.9398,2137.95,557.783,1.83202,1.78863,4.5562,911348
2.6,392.456,535213,13.3571,0.329878,998332,1188.22,100441,148.223,374811,11.9556,2280.12,601.616,1.92282,1.99629,4.5861,945501
2.7,419.796,535211,13.3598,0.340478,998263,1220.95,100440,153.413,375011,11.97,2423.62,646.708,2.01312,2.21675,4.61633,980135
2.8,448.921,535209,13.3624,0.351579,998195,1252.75,100440,158.618,375227,11.9833,2568.18,693.018,2.1029,2.45002,4.64692,1.01525e+06
2.9,479.86,535207,13.3647,0.363174,998126,1283.61,100440,163.836,375457,11.9956,2713.75,740.539,2.19218,2.69611,4.67786,1.05086e+06
3,512.748,535204,13.3668,0.375262,998058,1313.58,100440,169.068,375703,12.0073,2860.08,789.225,2.28093,2.95502,4.70916,1.08695e+06
3.1,547.651,535202,13.3688,0.387848,997989,1342.68,100440,174.315,375967,12.0185,3007.05,839.06,2.36917,3.22673,4.74082,1.12351e+06
3.2,584.696,535200,13.3706,0.400953,997921,1370.93,100440,179.575,376249,12.0295,3154.46,890.005,2.45689,3.5112,4.77282,1.16055e+06
3.3,623.98,535197,13.3722,0.414576,997853,1398.35,100440,184.85,376550,12.0405,3302.16,942.037,2.54409,3.80839,4.80517,1.19805e+06
3.4,665.623,535194,13.3738,0.428715,997784,1424.97,100440,190.138,376872,12.0516,3450.02,995.126,2.63078,4.11824,4.83788,1.236e+06
3.5,709.736,535191,13.3751,0.443426,997716,1450.82,100440,195.441,377216,12.0629,3597.89,1049.25,2.71697,4.44066,4.87091,1.27438e+06
3.6,756.438,535188,13.376,0.458786,997647,1475.91,100440,200.757,377583,12.0744,3745.65,1104.37,2.80265,4.77556,4.90415,1.31319e+06
3.7,805.848,535185,13.3773,0.474603,997579,1500.28,100440,206.087,377974,12.0864,3893.19,1160.49,2.88783,5.12285,4.93785,1.35237e+06
3.8,858.086,535182,13.3801,0.490712,997510,1523.93,100440,211.431,378390,12.099,4040.42,1217.56,2.97253,5.48241,4.97223,1.3919e+06
3.9,913.275,535178,13.3818,0.507698,997442,1546.9,100440,216.788,378832,12.1121,4187.25,1275.57,3.05674,5.8541,5.00661,1.43177e+06
4,971.539,535174,13.3812,0.525854,997373,1569.19,100440,222.159,379303,12.1257,4333.58,1334.51,3.14049,6.23782,5.04065,1.47199e+06
4.1,1033,535170,13.381,0.544385,997305,1590.83,100440,227.542,379802,12.1399,4479.36,1394.35,3.22377,6.63342,5.07504,1.51249e+06
4.2,1097.8,535166,13.3814,0.56324,997236,1611.84,100440,232.937,380332,12.1546,4624.51,1455.08,3.30659,7.04075,5.10981,1.55326e+06
4.3,1166.05,535162,13.3816,0.58297,997168,1632.22,100440,238.343,380895,12.17,4768.97,1516.68,3.38897,7.45968,5.14472,1.59425e+06
4.4,1237.88,535157,13.3819,0.603502,997100,1652.01,100440,243.761,381490,12.1861,4912.69,1579.12,3.47091,7.89004,5.17984,1.63543e+06
4.5,1313.43,535153,13.3826,0.624476,997031,1671.22,100440,249.19,382120,12.2031,5055.62,1642.41,3.55242,8.33169,5.21514,1.67673e+06
4.6,1392.82,535148,13.3834,0.646036,996963,1689.86,100440,254.629,382787,12.2211,5197.73,1706.53,3.63351,8.78446,5.25056,1.7181e+06
4.7,1476.17,535142,13.3834,0.668859,996894,1707.95,100440,260.078,383492,12.24,5338.98,1771.45,3.7142,9.24818,5.2858,1.75956e+06
4.8,1563.61,535137,13.3832,0.69261,996826,1725.52,100440,265.536,384236,12.2599,5479.35,1837.18,3.7945,9.72271,5.32101,1.80101e+06
4.9,1655.27,535131,13.3855,0.716112,996757,1742.57,100440,271.003,385022,12.2813,5618.81,1903.7,3.87441,10.2079,5.35677,1.84233e+06
5,1751.26,535125,13.3878,0.740366,996689,1759.13,100440,276.478,385850,12.3039,5757.34,1970.99,3.95396,10.7035,5.39244,1.8835e+06
5.1,1851.7,535119,13.3843,0.767528,996621,1775.19,100440,281.959,386724,12.3274,5894.94,2039.06,4.03315,11.2094,5.42641,1.9246e+06
5.2,1956.71,535113,13.3843,0.793888,996552,1790.78,100440,287.444,387643,12.3518,6031.6,2107.9,4.11199,11.7255,5.4612,1.96552e+06
5.3,2066.38,535106,13.3844,0.821452,996484,1805.9,100440,292.933,388611,12.3775,6167.32,2177.49,4.19051,12.2515,5.49581,2.00617e+06
5.4,2180.82,535099,13.3844,0.849908,996415,1820.58,100440,298.425,389628,12.4046,6302.11,2247.83,4.2687,12.7874,5.53009,2.04649e+06
5.5,2300.11,535092,13.3844,0.879288,996347,1834.82,100440,303.919,390697,12.4331,6435.97,2318.92,4.34659,13.3329,5.56407,2.08643e+06
5.6,2424.36,535085,13.3844,0.909609,996279,1848.65,100440,309.413,391819,12.4631,6568.92,2390.75,4.42419,13.8879,5.59767,2.12593e+06
5.7,2553.63,535077,13.384,0.940879,996210,1862.06,100440,314.906,392997,12.4946,6700.96,2463.32,4.50151,14.4522,5.63072,2.16493e+06
5.8,2687.99,535069,13.3833,0.973122,996142,1875.07,100440,320.396,394231,12.5276,6832.13,2536.63,4.57858,15.0257,5.66321,2.20337e+06
5.9,2827.48,535061,13.3825,1.00637,996074,1887.69,100440,325.881,395524,12.5621,6962.45,2610.67,4.6554,15.6082,5.69517,2.2412e+06
6,2972.19,535052,13.3813,1.04064,996005,1899.94,100440,331.359,396878,12.5983,7091.94,2685.45,4.73199,16.1996,5.72646,2.27837e+06
6.1,3122.12,535044,13.3807,1.07595,995937,1911.82,100440,336.83,398293,12.6362,7220.63,2760.96,4.80837,16.7998,5.7573,2.31481e+06
