Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.7827,990719,1.77196,0.0397595,999994,6.23415,459891,0.144831,351689,0.160491,0.343715,0.0693247,0.000454035,8.3263e-06,0.651431,132620
0.2,72.8978,980246,3.33822,0.0833218,999976,23.6116,414628,0.62601,422842,0.670465,3.08683,0.62771,0.00380489,0.000147868,1.09028,141832
0.3,79.3671,969858,4.68961,0.118275,999947,50.1496,369729,1.44568,472638,1.49555,11.0439,2.2646,0.0129709,0.000796878,1.47826,156879
0.4,86.2189,960451,5.82768,0.144014,999910,83.9362,329073,2.54857,507488,2.55022,26.7864,5.53997,0.0302879,0.00260439,1.81389,176314
0.5,93.4879,952511,6.76305,0.16183,999866,123.192,294755,3.86097,531898,3.73799,52.3204,10.9165,0.0572771,0.00644142,2.09824,198761
0.6,101.215,946167,7.51329,0.174102,999816,166.323,267334,5.31564,548999,4.97168,88.9964,18.7379,0.0946338,0.013343,2.3347,223170
0.7,109.444,941312,8.10035,0.182306,999761,211.948,246350,6.86262,560986,6.18222,137.567,29.2351,0.142368,0.0244407,2.52828,248787
0.8,118.226,937723,8.54828,0.188112,999702,258.911,230838,8.46895,569397,7.3204,198.286,42.5432,0.199978,0.0409067,2.68494,275186
0.9,127.614,935140,8.88127,0.192254,999641,306.279,219677,10.1145,575308,8.35526,271.021,58.72,0.266622,0.0639105,2.81081,302005
1,137.663,933321,9.12226,0.195598,999578,353.324,211817,11.7872,579474,9.27097,355.355,77.7645,0.341262,0.0945849,2.91191,329082
1.1,148.432,932061,9.29192,0.198362,999513,399.504,206372,13.48,582421,10.0632,450.675,99.6332,0.422785,0.134003,2.99375,356302
1.2,159.982,931200,9.40809,0.201013,999447,444.435,202650,15.1883,584520,10.7359,556.247,124.253,0.510083,0.183163,3.06107,383596
1.3,172.375,930617,9.48548,0.2036,999381,487.863,200131,16.9093,586029,11.298,671.269,151.533,0.602116,0.242978,3.11793,410978
1.4,185.676,930225,9.53577,0.206802,999314,529.637,198441,18.6412,587130,11.7617,794.913,181.369,0.697944,0.314276,3.16754,438480
1.5,199.952,929963,9.56785,0.21045,999247,569.681,197313,20.3831,587949,12.1401,926.354,213.654,0.796744,0.397792,3.21234,466111
1.6,215.274,929790,9.58816,0.214236,999180,607.978,196566,22.1344,588578,12.4464,1064.79,248.28,0.897813,0.49418,3.25417,493928
1.7,231.715,929675,9.60114,0.21853,999113,644.548,196073,23.8951,589077,12.6928,1209.46,285.14,1.00057,0.604007,3.29426,521953
1.8,249.35,929599,9.60978,0.223281,999046,679.433,195749,25.6655,589492,12.8903,1359.64,324.129,1.10452,0.727764,3.33352,550242
1.9,268.258,929549,9.61594,0.228431,998978,712.692,195537,27.4458,589854,13.0483,1514.66,365.149,1.20928,0.86587,3.37248,578832
2,288.524,929516,9.62069,0.234176,998911,744.389,195399,29.2366,590186,13.1748,1673.87,408.105,1.31454,1.01867,3.4115,607764
2.1,310.234,929494,9.62462,0.240025,998843,774.592,195309,31.038,590503,13.2764,1836.71,452.907,1.42005,1.18646,3.45079,637066
2.2,333.479,929480,9.62806,0.246856,998776,803.368,195251,32.8505,590817,13.3582,2002.62,499.47,1.52562,1.36947,3.49046,666767
2.3,358.356,929470,9.63115,0.253715,998708,830.783,195213,34.6742,591136,13.4246,2171.11,547.713,1.63109,1.56786,3.53065,696941
2.4,384.965,929463,9.63397,0.261405,998641,856.9,195189,36.5096,591468,13.4788,2341.71,597.561,1.73634,1.78177,3.57136,727576
2.5,413.426,929458,9.63655,0.269285,998573,881.787,195173,38.3567,591816,13.524,2513.95,648.931,1.84127,2.01128,3.61266,758703
2.6,443.843,929454,9.63893,0.277596,998505,905.498,195163,40.2158,592185,13.5618,2687.46,701.761,1.94584,2.25642,3.65455,790334
2.7,476.328,929451,9.64111,0.286344,998438,928.086,195157,42.087,592579,13.594,2861.9,755.988,2.04997,2.51717,3.69707,822485
2.8,510.997,929448,9.64311,0.295519,998370,949.602,195153,43.9706,592999,13.6217,3036.95,811.554,2.15364,2.79352,3.74023,855166
2.9,547.977,929446,9.64494,0.305124,998303,970.097,195150,45.8665,593448,13.6461,3212.3,868.4,2.25681,3.08539,3.78405,888387
3,587.422,929444,9.64662,0.315168,998235,989.626,195149,47.775,593930,13.6681,3387.64,926.462,2.35946,3.39266,3.82853,922154
3.1,629.406,929442,9.64815,0.325651,998168,1008.22,195148,49.6963,594446,13.6881,3562.81,985.712,2.46158,3.71527,3.8737,956468
3.2,674.097,929439,9.64958,0.336568,998100,1025.92,195148,51.6303,594998,13.7069,3737.55,1046.09,2.56317,4.05305,3.91954,991331
3.3,721.605,929437,9.65087,0.347931,998032,1042.77,195148,53.5773,595589,13.7247,3911.66,1107.56,2.6642,4.40588,3.96607,1.02674e+06
3.4,772.095,929435,9.65197,0.359761,997965,1058.82,195147,55.5374,596221,13.742,4084.94,1170.07,2.76468,4.77355,4.01325,1.0627e+06
3.5,825.709,929432,9.65305,0.372024,997897,1074.09,195147,57.5106,596896,13.7592,4257.21,1233.58,2.86462,5.15589,4.06112,1.09918e+06
3.6,882.604,929430,9.65436,0.384682,997830,1088.64,195147,59.4971,597616,13.7766,4428.3,1298.05,2.964,5.55268,4.10972,1.13618e+06
3.7,942.938,929427,9.65492,0.397972,997762,1102.48,195147,61.4969,598385,13.7941,4598.09,1363.44,3.06285,5.96368,4.15881,1.17371e+06
3.8,1006.87,929424,9.65404,0.412066,997694,1115.66,195147,63.5097,599206,13.8118,4766.43,1429.72,3.16115,6.38868,4.20821,1.21177e+06
3.9,1074.56,929422,9.65432,0.426295,997627,1128.21,195147,65.536,600079,13.8302,4933.26,1496.86,3.25892,6.82741,4.25851,1.2503e+06
4,1146.17,929418,9.65641,0.440499,997559,1140.16,195147,67.5758,601009,13.8495,5098.45,1564.83,3.35618,7.27963,4.30988,1.28925e+06
4.1,1221.88,929415,9.65774,0.45558,997492,1151.54,195147,69.629,601999,13.8697,5261.95,1633.61,3.45293,7.74507,4.3616,1.32864e+06
4.2,1301.84,929412,9.65851,0.471497,997424,1162.38,195147,71.6958,603050,13.891,5423.68,1703.16,3.54918,8.22347,4.41369,1.36843e+06
