Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.1525,683503,9.4017,0.329032,999783,216.818,661815,271.41,282647,0.787259,10.3772,2.0938,0.00240596,0.000262919,14.4703,154747
0.2,72.2297,547237,13.8605,0.40865,999291,707.85,731207,1357.82,305440,2.49541,75.47,15.3679,0.0162601,0.00391506,20.833,210580
0.3,76.2578,524972,16.3709,0.401379,998663,1334.86,742387,3204.75,321303,4.49025,229.788,47.2375,0.0463571,0.0182662,25.5169,267861
0.4,78.9792,522928,18.0576,0.381847,997950,2045.57,743319,5671.28,332292,6.50457,493.343,102.403,0.0937483,0.0532183,29.3294,321306
0.5,80.1106,522825,19.2157,0.357669,997180,2812.85,743302,8658.95,339851,8.40598,877.806,184.006,0.157853,0.120151,32.5057,370174
0.6,79.4503,522821,19.9939,0.330591,996370,3617.95,743258,12078,344997,10.1212,1389.06,294.088,0.237224,0.231224,35.1632,414161
0.7,76.9257,522823,20.5051,0.300313,995536,4447.52,743227,15846.3,348444,11.6171,2028.85,433.892,0.329972,0.398881,37.3941,453141
0.8,72.6163,522824,20.8348,0.269147,994684,5292.32,743208,19893.7,350692,12.8883,2796.13,604.101,0.434062,0.635501,39.2698,487073
0.9,66.7534,522824,21.0433,0.236191,993823,6146.15,743196,24162.8,352097,13.9468,3688.06,805.028,0.547511,0.953177,40.8484,516109
1,59.6967,522824,21.1718,0.203464,992956,7004.91,743189,28606.7,352907,14.814,4700.75,1036.75,0.668499,1.36358,42.1674,540322
1.1,51.8909,522824,21.247,0.171676,992085,7865.88,743185,33186.9,353300,15.5143,5829.75,1299.21,0.795418,1.87787,43.258,559938
1.2,43.8112,522825,21.2857,0.142275,991213,8727.23,743182,37871.4,353398,16.0727,7070.34,1592.24,0.92689,2.50669,44.1496,575345
1.3,35.9069,522825,21.2985,0.114867,990340,9587.69,743181,42633.3,353293,16.512,8417.73,1915.66,1.06175,3.26011,44.8629,586850
1.4,28.5541,522825,21.292,0.0904015,989469,10446.4,743182,47449.6,353047,16.8525,9867.16,2269.24,1.19904,4.14768,45.4222,594932
1.5,22.0241,522825,21.2703,0.069278,988598,11302.5,743182,52300.8,352706,17.1115,11414,2652.75,1.33796,5.17839,45.8494,600068
1.6,16.4723,522825,21.2361,0.0516097,987730,12155.6,743184,57170.5,352301,17.3037,13053.7,3065.94,1.47786,6.36072,46.1656,602734
1.7,11.9441,522825,21.1915,0.0374163,986864,13005.2,743186,62045.1,351857,17.4412,14781.8,3508.56,1.6182,7.70265,46.3908,603393
1.8,8.39535,522825,21.138,0.0263088,986001,13851,743189,66913.4,351389,17.5338,16594.2,3980.36,1.75855,9.21167,46.5435,602479
1.9,5.71976,522825,21.0772,0.0182394,985140,14692.5,743192,71766.6,350907,17.5899,18486.7,4481.11,1.89856,10.8948,46.6402,600379
2,3.77708,522826,21.0103,0.0116598,984284,15529.5,743195,76598,350420,17.6163,20455.4,5010.54,2.03795,12.7586,46.6954,597417
2.1,2.41774,522826,20.9387,0.00776271,983430,16361.8,743199,81402.5,349931,17.6184,22496.4,5568.41,2.17648,14.8092,46.7196,593841
2.2,1.50022,522826,20.8636,0.00478583,982581,17189.4,743202,86176.4,349445,17.601,24606.1,6154.46,2.31398,17.0524,46.723,589869
2.3,0.902683,522826,20.7859,0.00293552,981735,18012,743206,90917.2,348962,17.5678,26780.8,6768.45,2.4503,19.4934,46.7121,585641
2.4,0.526763,522826,20.7065,0.00173541,980894,18829.6,743210,95623.3,348483,17.5222,29017.1,7410.13,2.58533,22.1372,46.6919,581269
2.5,0.298167,522826,20.6261,0.000838242,980056,19642.1,743214,100294,348009,17.4666,31311.7,8079.25,2.71897,24.9883,46.6661,576825
2.6,0.163757,522826,20.5451,0.000424539,979222,20449.6,743218,104928,347540,17.4032,33661.5,8775.56,2.85116,28.051,46.6368,572353
2.7,0.0873061,522826,20.4639,0.000299448,978393,21252,743222,109526,347076,17.3338,36063.2,9498.83,2.98186,31.3291,46.6058,567888
2.8,0.0451963,522826,20.3826,-0.000926511,977567,22049.3,743227,114087,346617,17.2597,38514,10248.8,3.11102,34.8262,46.5738,563444
2.9,0.0227246,522826,20.3015,-0.00300624,976745,22841.7,743231,118612,346162,17.1822,41011,11025.2,3.23862,38.5454,46.5419,559043
3,0.0110868,522826,20.2205,-0.0027062,975928,23629,743235,123101,345712,17.102,43551.4,11827.9,3.36464,42.4896,46.5096,554670
3.1,0.00522966,522826,20.1399,-0.00151371,975114,24411.3,743239,127554,345266,17.0199,46132.6,12656.5,3.48908,46.6616,46.4773,550334
3.2,0.00239559,522826,20.0595,-0.000954844,974304,25188.7,743243,131971,344824,16.9365,48752.1,13510.9,3.61194,51.0636,46.4454,546043
3.3,0.00109845,522826,19.9794,-0.000732213,973498,25961.1,743247,136352,344386,16.8522,51407.5,14390.8,3.73321,55.6978,46.4137,541795
