Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,67.32,789181,2.03941,0.406076,999997,3.11588,506980,183.751,224662,0.176815,0.137487,0.0277635,0.000617228,3.80803e-06,2.33764,167542
0.2,74.0258,591602,1.85733,0.317729,999992,7.48368,513456,504.479,206945,0.366392,0.697076,0.142356,0.00303775,4.20194e-05,2.61075,221246
0.3,81.3429,449276,1.42781,0.227917,999989,10.8627,518170,775.928,194560,0.458744,1.58457,0.327669,0.00665698,0.000153384,2.62156,259431
0.4,89.361,350335,1.09103,0.172524,999986,13.2461,521499,983.01,185905,0.482621,2.66164,0.557813,0.0107279,0.000362818,2.61176,286877
0.5,98.1463,281452,0.857014,0.138403,999983,14.9084,523856,1142.79,179861,0.469156,3.83823,0.815762,0.0147973,0.000683652,2.61793,307828
0.6,107.766,233298,0.696514,0.117573,999982,16.0733,525531,1270.28,175643,0.437835,5.06127,1.09139,0.0186336,0.00112215,2.64028,324813
0.7,118.294,199578,0.58613,0.104354,999980,16.8958,526722,1375.82,172705,0.399723,6.29939,1.37863,0.0221363,0.00168041,2.67484,339264
0.8,129.81,175976,0.510053,0.0967753,999979,17.4819,527569,1466.43,170662,0.360878,7.53376,1.67375,0.0252778,0.00235809,2.71887,352146
0.9,142.401,159493,0.45761,0.0921053,999978,17.9041,528170,1546.92,169248,0.324446,8.75292,1.97439,0.0280696,0.00315336,2.77034,364080
1,156.16,148021,0.421529,0.0907289,999977,18.2128,528594,1620.65,168275,0.291882,9.94992,2.27901,0.0305422,0.00406351,2.82811,375533
1.1,171.189,140076,0.396795,0.0912248,999976,18.4428,528892,1689.98,167612,0.263671,11.1206,2.58664,0.0327341,0.00508531,2.89141,386821
1.2,187.599,134620,0.379966,0.0933224,999975,18.6177,529100,1756.56,167170,0.239753,12.2628,2.89661,0.0346847,0.00621523,2.95985,398183
1.3,205.509,130882,0.368536,0.096644,999974,18.755,529245,1821.61,166882,0.219829,13.3751,3.20847,0.0364318,0.00744959,3.03322,409809
1.4,225.045,128328,0.360801,0.100934,999973,18.8662,529345,1886,166703,0.203447,14.4571,3.52192,0.0380096,0.00878469,3.11152,421842
1.5,246.347,126597,0.355535,0.106102,999973,18.959,529414,1950.33,166603,0.190107,15.509,3.83676,0.0394478,0.0102168,3.19478,434394
1.6,269.561,125430,0.352095,0.111808,999972,19.0389,529461,2015.06,166561,0.179334,16.5311,4.15288,0.0407719,0.0117423,3.28315,447543
1.7,294.847,124649,0.349668,0.118195,999971,19.1093,529493,2080.5,166562,0.17068,17.524,4.47017,0.0420029,0.0133575,3.37668,461368
1.8,322.377,124133,0.348228,0.125055,999970,19.1729,529515,2146.93,166595,0.163781,18.4885,4.78858,0.0431582,0.0150589,3.47571,475915
1.9,352.333,123793,0.347234,0.132363,999969,19.2315,529529,2214.55,166655,0.158312,19.4252,5.10806,0.0442521,0.0168432,3.5802,491231
2,384.912,123572,0.346568,0.140094,999969,19.2861,529539,2283.52,166736,0.153994,20.335,5.42859,0.0452962,0.0187071,3.69035,507353
2.1,420.327,123432,0.34616,0.14825,999968,19.3374,529545,2353.99,166837,0.150609,21.2188,5.75015,0.0462994,0.0206473,3.80633,524313
2.2,458.802,123344,0.345886,0.156769,999967,19.3861,529548,2426.06,166954,0.147965,22.0773,6.07272,0.0472695,0.0226609,3.92824,542136
2.3,500.575,123287,0.345683,0.165659,999966,19.4324,529551,2499.87,167086,0.145907,22.9114,6.3963,0.0482127,0.0247447,4.0562,560844
2.4,545.899,123251,0.345602,0.174964,999966,19.4768,529553,2575.52,167235,0.144317,23.7219,6.72087,0.0491337,0.0268958,4.19039,580459
2.5,595.048,123227,0.345659,0.184615,999965,19.5194,529554,2653.11,167399,0.143103,24.5096,7.04644,0.0500362,0.0291117,4.33092,600996
2.6,648.308,123212,0.345551,0.194773,999964,19.5604,529554,2732.74,167579,0.142183,25.2754,7.37302,0.0509234,0.0313894,4.47779,622479
