Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,66.5721,911843,6.52553,0.264388,999966,33.6647,405065,15.4023,283380,0.524051,1.58734,0.320252,0.00156495,3.98476e-05,2.00753,148888
0.2,71.9181,796833,10.5712,0.377307,999880,116.224,281194,60.8678,306734,1.80015,12.1073,2.46461,0.0112618,0.000616834,3.22443,198237
0.3,77.229,701345,12.6298,0.382592,999764,223.533,178351,111.392,323068,3.37803,37.9432,7.7963,0.0335557,0.00296369,3.87523,253681
0.4,82.6936,636521,13.4038,0.360665,999635,338.674,108548,149.751,334491,4.92384,82.1858,17.0527,0.0694235,0.00877287,4.15251,306341
0.5,88.4588,596376,13.4845,0.335217,999502,451.951,65330.1,174.236,342477,6.26057,145.319,30.4621,0.117614,0.0198966,4.22489,354591
0.6,94.6259,572438,13.2604,0.313257,999371,558.836,39567.2,188.721,348060,7.33045,226.293,47.9432,0.175909,0.0381367,4.20482,398759
0.7,101.261,558306,12.9506,0.296752,999242,657.871,24362.7,197.054,351965,8.14421,323.362,69.2651,0.241941,0.0651372,4.15637,439619
0.8,108.41,549944,12.6599,0.285317,999116,749.201,15369.7,201.824,354699,8.74344,434.586,94.1455,0.3136,0.102345,4.11076,478023
0.9,116.105,544972,12.4278,0.278476,998992,833.614,10023.8,204.552,356615,9.17641,558.117,122.307,0.389197,0.151005,4.08014,514674
1,124.375,541996,12.2602,0.275193,998871,912.048,6825.66,206.105,357963,9.48674,692.307,153.5,0.467459,0.212181,4.06697,550205
1.1,133.25,540207,12.1481,0.274716,998751,985.372,4903.73,206.977,358915,9.70966,835.722,187.506,0.547464,0.286772,4.06894,584960
1.2,142.758,539128,12.0777,0.276402,998632,1054.3,3745.53,207.447,359593,9.87145,987.126,224.139,0.628562,0.375544,4.08254,619308
