Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,65.0312,1.33552e+06,5.25129,0.0482339,999995,5.25452,523802,15.9312,287050,0.38535,0.236708,0.0477426,0.00108522,5.73959e-06,12.8787,200329
0.2,65.6969,1.46726e+06,11.1323,0.109496,999978,22.2659,533121,89.2289,312971,1.63712,2.13868,0.434886,0.00921668,0.000102211,18.2474,201554
0.3,62.8411,1.49479e+06,16.5568,0.157983,999948,50.9315,535041,252.28,331098,3.68334,7.75622,1.59015,0.0317263,0.00055549,23.2623,203627
0.4,57.2623,1.49832e+06,21.1048,0.183618,999909,89.5855,535262,520.129,343763,6.28189,19.067,3.94204,0.0744165,0.00183402,27.5169,206239
0.5,50.1022,1.49845e+06,24.748,0.187345,999860,136.183,535250,892.215,352597,9.16467,37.6807,7.85806,0.140756,0.00458329,30.9648,209022
0.6,42.41,1.49801e+06,27.584,0.175336,999805,188.809,535201,1358.5,358748,12.1063,64.7651,13.627,0.232027,0.00958263,33.6799,211685
0.7,34.9549,1.49934e+06,29.7556,0.154587,999745,245.835,535283,1904.39,363016,14.9428,101.075,21.4618,0.347797,0.0177021,35.7826,214050
0.8,28.198,1.49805e+06,31.391,0.130456,999681,305.952,535182,2515.09,365971,17.5704,147.026,31.5118,0.486498,0.0298621,37.3855,216041
0.9,22.3557,1.49737e+06,32.5956,0.106622,999614,368.11,535126,3176.3,368008,19.9302,202.772,43.8751,0.64588,0.0470045,38.583,217647
1,17.4762,1.49803e+06,33.475,0.0851012,999544,431.488,535167,3875.32,369405,21.9974,268.265,58.6109,0.823346,0.0700698,39.4713,218899
1.1,13.5016,1.49856e+06,34.1111,0.066656,999473,495.484,535202,4602.06,370358,23.7743,343.318,75.7486,1.01623,0.0999795,40.1268,219845
1.2,10.3299,1.4982e+06,34.5527,0.0514509,999401,559.637,535174,5348.67,371002,25.2768,427.647,95.2976,1.22196,0.137625,40.5955,220537
1.3,7.83845,1.49844e+06,34.8486,0.0392459,999328,623.588,535189,6108.43,371433,26.5278,520.902,117.251,1.43818,0.18386,40.9237,221023
1.4,5.90501,1.49829e+06,35.0361,0.0296426,999255,687.079,535177,6876.35,371716,27.5552,622.692,141.592,1.66274,0.239494,41.1468,221347
1.5,4.42035,1.49836e+06,35.1389,0.0222084,999181,749.918,535181,7648.6,371897,28.3876,732.598,168.294,1.89378,0.305292,41.2877,221546
1.6,3.29045,1.49836e+06,35.1798,0.0165175,999108,811.961,535181,8422.17,372008,29.052,850.19,197.327,2.12968,0.38197,41.3683,221649
1.7,2.43661,1.49825e+06,35.1746,0.0122192,999034,873.108,535173,9194.86,372071,29.5742,975.034,228.655,2.36905,0.470197,41.4039,221680
1.8,1.79535,1.49818e+06,35.1348,0.00898912,998960,933.291,535168,9965.03,372102,29.977,1106.7,262.241,2.61075,0.570593,41.4056,221656
1.9,1.31606,1.49816e+06,35.0674,0.00659438,998887,992.46,535167,10731.4,372111,30.2803,1244.75,298.047,2.8538,0.683732,41.3803,221592
2,0.96,1.49827e+06,34.9794,0.00478889,998813,1050.58,535175,11493.1,372105,30.5009,1388.79,336.031,3.09743,0.810141,41.3347,221499
2.1,0.6979,1.49834e+06,34.8777,0.0034594,998740,1107.63,535182,12249.4,372089,30.6537,1538.4,376.153,3.34096,0.950302,41.2754,221384
2.2,0.506059,1.49835e+06,34.7671,0.00248464,998667,1163.6,535183,12999.8,372067,30.7511,1693.18,418.372,3.58387,1.10466,41.2071,221254
2.3,0.36569,1.49833e+06,34.6496,0.00180242,998594,1218.5,535182,13744,372041,30.804,1852.77,462.646,3.82573,1.2736,41.1317,221112
2.4,0.262838,1.49834e+06,34.5263,0.00129031,998522,1272.32,535183,14481.8,372012,30.8209,2016.79,508.935,4.0662,1.45749,41.0505,220964
2.5,0.188021,1.49835e+06,34.399,0.00092216,998450,1325.08,535185,15213.1,371982,30.8088,2184.9,557.198,4.30501,1.65665,40.965,220810
2.6,0.134236,1.49835e+06,34.2694,0.000645662,998378,1376.77,535185,15937.7,371951,30.7733,2356.75,607.395,4.54194,1.87137,40.877,220653
2.7,0.0957193,1.49834e+06,34.1384,0.000452076,998306,1427.42,535185,16655.5,371919,30.7194,2532.03,659.486,4.77683,2.10188,40.7872,220494
2.8,0.0679559,1.49834e+06,34.0061,-0.000514682,998235,1477.04,535186,17366.7,371888,30.6508,2710.42,713.432,5.00954,2.34841,40.696,220334
2.9,0.0479194,1.49835e+06,33.8732,-0.00317033,998163,1525.63,535187,18071,371857,30.5707,2891.64,769.194,5.23999,2.61115,40.6038,220177
3,0.0336473,1.49835e+06,33.7399,-0.00764962,998093,1573.23,535188,18768.6,371826,30.4814,3075.38,826.734,5.46809,2.89023,40.5112,220022
3.1,0.0236241,1.49834e+06,33.6066,-0.0118633,998022,1619.82,535188,19459.5,371796,30.385,3261.4,886.014,5.6938,3.1858,40.4182,219867
3.2,0.0165762,1.49834e+06,33.4735,-0.010519,997952,1665.45,535189,20143.7,371766,30.2831,3449.42,946.999,5.91707,3.49794,40.3248,219706
3.3,0.0115463,1.49835e+06,33.3406,-0.00691361,997882,1710.11,535190,20821.2,371737,30.177,3639.2,1009.65,6.13788,3.82673,40.2312,219544
3.4,0.00801567,1.49835e+06,33.208,-0.00681108,997812,1753.83,535190,21492.1,371708,30.0676,3830.51,1073.93,6.35621,4.17222,40.1377,219386
3.5,0.00554462,1.49835e+06,33.0757,-0.00601885,997743,1796.61,535191,22156.4,371680,29.9558,4023.11,1139.81,6.57207,4.53442,40.0443,219229
3.6,0.00382188,1.49835e+06,32.9439,-0.00584317,997674,1838.48,535192,22814.2,371653,29.8422,4216.81,1207.25,6.78544,4.91335,39.951,219074
3.7,0.00262877,1.49835e+06,32.8126,-0.00597179,997605,1879.45,535193,23465.5,371626,29.7273,4411.38,1276.22,6.99633,5.30899,39.8579,218920
3.8,0.00180144,1.49835e+06,32.6817,-0.00600083,997537,1919.53,535193,24110.3,371599,29.6115,4606.65,1346.69,7.20475,5.72129,39.7649,218767
3.9,0.00122887,1.49835e+06,32.5513,-0.00590328,997468,1958.73,535194,24748.7,371574,29.4951,4802.41,1418.61,7.4107,6.1502,39.6721,218615
4,0.000836242,1.49835e+06,32.4214,-0.00579063,997400,1997.08,535195,25380.8,371548,29.3783,4998.51,1491.96,7.61422,6.59564,39.5794,218465
4.1,0.000569621,1.49835e+06,32.292,-0.00569389,997333,2034.58,535195,26006.5,371524,29.2613,5194.77,1566.71,7.81529,7.05752,39.487,218315
4.2,0.000392259,1.49835e+06,32.1632,-0.00561419,997265,2071.25,535196,26626,371499,29.1443,5391.03,1642.83,8.01395,7.53574,39.3947,218167
4.3,0.000271305,1.49835e+06,32.0348,-0.00557367,997198,2107.1,535197,27239.3,371476,29.0275,5587.14,1720.28,8.21022,8.03017,39.3027,218020
4.4,0.000187924,1.49835e+06,31.9069,-0.00555178,997131,2142.15,535197,27846.4,371453,28.9108,5782.97,1799.03,8.4041,8.54068,39.2109,217874
4.5,0.000130599,1.49835e+06,31.7795,-0.00554023,997065,2176.4,535198,28447.3,371430,28.7944,5978.36,1879.06,8.59561,9.06712,39.1192,217730
4.6,9.62652e-05,1.49835e+06,31.6527,-0.00553882,996998,2209.88,535199,29042.2,371408,28.6782,6173.21,1960.33,8.78479,9.60932,39.0278,217586
4.7,7.18805e-05,1.49835e+06,31.5263,-0.00553987,996932,2242.59,535199,29631,371387,28.5624,6367.38,2042.82,8.97164,10.1671,38.9366,217444
4.8,4.94046e-05,1.49835e+06,31.4005,-0.00553956,996866,2274.55,535200,30213.9,371366,28.4471,6560.76,2126.5,9.15618,10.7403,38.8456,217303
4.9,3.20231e-05,1.49835e+06,31.2751,-0.00554233,996801,2305.76,535201,30790.8,371345,28.3321,6753.25,2211.34,9.33844,11.3287,38.7548,217163
5,7.27996e-06,1.49835e+06,31.1503,-0.00554091,996736,2336.25,535201,31361.7,371325,28.2176,6944.72,2297.31,9.51843,11.9322,38.6642,217024
5.1,-1.35682e-05,1.49835e+06,31.0259,-0.00554199,996671,2366.02,535202,31926.9,371305,28.1035,7135.12,2384.39,9.69617,12.5504,38.5739,216887
5.2,-3.14276e-05,1.49835e+06,30.9021,-0.00554536,996606,2395.08,535203,32486.1,371286,27.9898,7324.35,2472.55,9.87169,13.1832,38.4837,216750
5.3,-5.21637e-05,1.49835e+06,30.7787,-0.00554798,996541,2423.44,535203,33039.7,371267,27.8766,7512.3,2561.77,10.045,13.8304,38.3937,216615
5.4,-7.94371e-05,1.49835e+06,30.6559,-0.00554789,996477,2451.13,535204,33587.5,371249,27.7639,7698.88,2652.01,10.2161,14.4917,38.304,216480
5.5,-0.000116552,1.49835e+06,30.5335,-0.00554341,996413,2478.15,535205,34129.6,371231,27.6517,7883.97,2743.25,10.3851,15.167,38.2145,216347
5.6,-0.000151693,1.49835e+06,30.4116,-0.00554367,996350,2504.5,535205,34666,371214,27.5399,8067.62,2835.47,10.5519,15.8559,38.1251,216215
5.7,-0.000195061,1.49835e+06,30.2902,-0.00554211,996286,2530.2,535206,35196.9,371197,27.4286,8249.7,2928.64,10.7165,16.5582,38.036,216084
5.8,-0.000249455,1.49835e+06,30.1693,-0.00553744,996223,2555.27,535207,35722.1,371180,27.3178,8430.11,3022.75,10.8791,17.2736,37.9471,215953
5.9,-0.000318091,1.49835e+06,30.0489,-0.00552811,996160,2579.71,535207,36241.9,371164,27.2074,8608.78,3117.75,11.0396,18.0021,37.8584,215824
6,-0.00039736,1.49835e+06,29.9289,-0.00551571,996098,2603.53,535208,36756.2,371148,27.0976,8785.68,3213.64,11.198,18.7431,37.7699,215696
6.1,-0.000477314,1.49835e+06,29.8095,-0.00550474,996035,2626.75,535209,37265,371133,26.9883,8960.79,3310.38,11.3543,19.4966,37.6816,215570
6.2,-0.000564916,1.49835e+06,29.6905,-0.00549164,995973,2649.37,535209,37768.5,371118,26.8794,9134.04,3407.97,11.5086,20.2621,37.5936,215444
6.3,-0.000659653,1.49835e+06,29.572,-0.00547626,995911,2671.4,535210,38266.6,371103,26.7709,9305.37,3506.36,11.6609,21.0396,37.5057,215319
6.4,-0.000760823,1.49835e+06,29.4539,-0.0054585,995850,2692.85,535211,38759.4,371089,26.663,9474.74,3605.55,11.8112,21.8285,37.4181,215195
6.5,-0.000860503,1.49835e+06,29.3364,-0.00544078,995788,2713.74,535211,39246.9,371075,26.5555,9642.13,3705.51,11.9595,22.6288,37.3306,215072
6.6,-0.000955116,1.49835e+06,29.2193,-0.0054239,995727,2734.07,535212,39729.1,371062,26.4485,9807.5,3806.22,12.1058,23.4401,37.2434,214950
6.7,-0.00104294,1.49835e+06,29.1026,-0.00540791,995666,2753.85,535212,40206.2,371049,26.3419,9970.83,3907.66,12.2502,24.2621,37.1564,214829
6.8,-0.00111978,1.49835e+06,28.9865,-0.00539372,995606,2773.09,535213,40678.1,371036,26.2358,10132.1,4009.81,12.3927,25.0946,37.0696,214709
6.9,-0.00118107,1.49835e+06,28.8708,-0.00538229,995545,2791.8,535214,41144.9,371023,26.1301,10291.3,4112.65,12.5332,25.9372,36.9829,214590
7,-0.00123226,1.49835e+06,28.7555,-0.00537238,995485,2809.99,535214,41606.6,371011,26.0248,10448.3,4216.16,12.6719,26.7897,36.8965,214472
7.1,-0.00126504,1.49835e+06,28.6407,-0.00536581,995425,2827.66,535215,42063.3,371000,25.92,10603.2,4320.32,12.8086,27.6518,36.8103,214355
7.2,-0.00127576,1.49835e+06,28.5264,-0.00536336,995366,2844.84,535216,42514.9,370988,25.8157,10755.9,4425.11,12.9436,28.5233,36.7243,214239
7.3,-0.00126055,1.49835e+06,28.4125,-0.00536589,995306,2861.51,535216,42961.6,370977,25.7118,10906.5,4530.52,13.0766,29.4037,36.6386,214124
7.4,-0.00122154,1.49835e+06,28.2991,-0.00537297,995247,2877.7,535217,43403.4,370966,25.6083,11054.8,4636.52,13.2079,30.2929,36.553,214010
7.5,-0.00117167,1.49835e+06,28.1861,-0.0053819,995188,2893.4,535217,43840.3,370956,25.5052,11201,4743.11,13.3373,31.1905,36.4676,213896
7.6,-0.00110303,1.49835e+06,28.0736,-0.0053944,995129,2908.64,535218,44272.3,370946,25.4026,11345,4850.25,13.465,32.0964,36.3824,213784
7.7,-0.00101674,1.49835e+06,27.9615,-0.00541029,995071,2923.41,535219,44699.5,370936,25.3004,11486.7,4957.93,13.5908,33.0102,36.2974,213672
7.8,-0.000914419,1.49835e+06,27.8499,-0.00542928,995013,2937.73,535219,45121.9,370926,25.1987,11626.2,5066.14,13.7149,33.9316,36.2127,213562
7.9,-0.000805584,1.49835e+06,27.7387,-0.00544955,994955,2951.6,535220,45539.6,370917,25.0974,11763.5,5174.86,13.8373,34.8603,36.1281,213452
8,-0.000697271,1.49835e+06,27.6279,-0.00546975,994897,2965.03,535220,45952.5,370908,24.9965,11898.6,5284.08,13.9579,35.7962,36.0438,213343
8.1,-0.00059244,1.49835e+06,27.5176,-0.00548935,994840,2978.03,535221,46360.8,370899,24.896,12031.4,5393.77,14.0768,36.7388,35.9596,213235
8.2,-0.000497839,1.49835e+06,27.4077,-0.00550705,994782,2990.6,535222,46764.5,370891,24.796,12162,5503.92,14.194,37.6881,35.8757,213128
8.3,-0.000421037,1.49835e+06,27.2983,-0.00552141,994725,3002.76,535222,47163.5,370882,24.6963,12290.3,5614.51,14.3095,38.6435,35.792,213022
8.4,-0.000355305,1.49835e+06,27.1893,-0.00553379,994669,3014.5,535223,47558,370874,24.5971,12416.4,5725.54,14.4234,39.605,35.7084,212917
8.5,-0.000312198,1.49835e+06,27.0808,-0.00554196,994612,3025.84,535223,47948,370867,24.4984,12540.3,5836.97,14.5356,40.5723,35.6251,212812
8.6,-0.000298668,1.49835e+06,26.9727,-0.0055446,994556,3036.78,535224,48333.4,370859,24.4,12661.9,5948.81,14.6462,41.545,35.542,212709
8.7,-0.000321366,1.49835e+06,26.865,-0.00554045,994500,3047.34,535224,48714.4,370852,24.302,12781.3,6061.04,14.7551,42.523,35.4591,212606
8.8,-0.000380219,1.49835e+06,26.7578,-0.00552951,994444,3057.51,535225,49091,370845,24.2045,12898.5,6173.63,14.8625,43.5059,35.3765,212504
8.9,-0.00045305,1.49835e+06,26.651,-0.005516,994388,3067.3,535226,49463.2,370839,24.1074,13013.5,6286.58,14.9682,44.4935,35.294,212403
9,-0.000554143,1.49835e+06,26.5446,-0.00549721,994333,3076.73,535226,49831,370832,24.0107,13126.2,6399.88,15.0724,45.4856,35.2117,212303
9.1,-0.000682763,1.49835e+06,26.4386,-0.00547326,994278,3085.79,535227,50194.5,370826,23.9144,13236.8,6513.5,15.175,46.4819,35.1297,212203
9.2,-0.00083754,1.49835e+06,26.3331,-0.0054444,994223,3094.49,535227,50553.7,370820,23.8185,13345.2,6627.44,15.2761,47.4822,35.0478,212104
9.3,-0.00100534,1.49835e+06,26.228,-0.0054131,994168,3102.85,535228,50908.6,370814,23.723,13451.4,6741.68,15.3756,48.4861,34.9662,212007
9.4,-0.00117326,1.49835e+06,26.1233,-0.00538177,994113,3110.85,535228,51259.4,370809,23.6279,13555.5,6856.21,15.4736,49.4936,34.8847,211909
9.5,-0.00133896,1.49835e+06,26.0191,-0.00535085,994059,3118.52,535229,51605.9,370804,23.5331,13657.4,6971.02,15.5701,50.5043,34.8035,211813
9.6,-0.0014928,1.49835e+06,25.9152,-0.00532213,994005,3125.86,535230,51948.2,370799,23.4388,13757.2,7086.09,15.6651,51.5179,34.7225,211718
9.7,-0.00162387,1.49835e+06,25.8118,-0.00529767,993951,3132.87,535230,52286.5,370794,23.3449,13854.9,7201.42,15.7586,52.5344,34.6417,211623
9.8,-0.00173764,1.49835e+06,25.7088,-0.00527642,993898,3139.56,535231,52620.6,370789,23.2514,13950.4,7316.99,15.8507,53.5534,34.561,211529
9.9,-0.00182038,1.49835e+06,25.6062,-0.00526096,993844,3145.93,535231,52950.7,370785,23.1583,14043.9,7432.78,15.9413,54.5747,34.4806,211436
10,-0.00186028,1.49835e+06,25.5039,-0.0052535,993791,3152,535232,53276.7,370780,23.0655,14135.2,7548.8,16.0304,55.598,34.4004,211343
10.1,-0.0018468,1.49835e+06,25.4021,-0.005256,993738,3157.76,535232,53598.7,370776,22.9731,14224.6,7665.02,16.1182,56.6233,34.3204,211251
10.2,-0.00177587,1.49835e+06,25.3007,-0.00526923,993685,3163.22,535233,53916.8,370773,22.8811,14311.8,7781.43,16.2045,57.6502,34.2405,211160
10.3,-0.00168424,1.49835e+06,25.1997,-0.00528632,993633,3168.38,535233,54230.9,370769,22.7895,14397.1,7898.03,16.2895,58.6785,34.1609,211070
10.4,-0.00154796,1.49835e+06,25.0991,-0.00531173,993580,3173.26,535234,54541.2,370765,22.6983,14480.3,8014.8,16.373,59.708,34.0814,210980
10.5,-0.00136703,1.49835e+06,24.9989,-0.00534549,993528,3177.86,535234,54847.5,370762,22.6074,14561.6,8131.73,16.4552,60.7386,34.0022,210892
10.6,-0.00114225,1.49835e+06,24.899,-0.00538743,993476,3182.18,535235,55150,370759,22.5169,14640.8,8248.82,16.536,61.7699,33.9232,210804
10.7,-0.000904966,1.49835e+06,24.7996,-0.00543358,993425,3186.22,535236,55448.6,370756,22.4268,14718.1,8366.05,16.6155,62.8019,33.8443,210716
10.8,-0.000697488,1.49835e+06,24.7006,-0.00547855,993373,3189.99,535236,55743.5,370753,22.3371,14793.5,8483.41,16.6936,63.8343,33.7657,210630
