Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,69.8591,1.03393e+06,5.92649,0.0964755,999824,176.046,437547,2.47519,212703,0.364547,6.41022,1.29354,0.00110348,0.000164536,1.95252,136233
0.2,78.1342,1.08282e+06,11.978,0.206524,999290,709.878,347553,13.2802,186588,1.23235,46.104,9.38865,0.00775745,0.00239895,3.85374,158809
0.3,85.325,1.12799e+06,17.9783,0.284461,998395,1603.39,264428,33.8824,168267,2.3716,141.988,29.1838,0.0231937,0.0112188,5.75263,194797
0.4,91.0333,1.1587e+06,23.6648,0.329864,997152,2844.7,207901,62.9392,155375,3.63877,310.901,64.4995,0.0490385,0.0330503,7.56254,238690
0.5,95.0472,1.17492e+06,28.7875,0.351592,995588,4405.82,178052,99.6686,146265,4.93832,566.257,118.576,0.085887,0.0757725,9.20138,286036
0.6,97.3577,1.18182e+06,33.2009,0.356439,993744,6246.53,165341,144.765,139786,6.20472,918.933,194.233,0.133635,0.148426,10.6207,333830
0.7,98.1066,1.18427e+06,36.8758,0.35077,991663,8321.76,160841,199.068,135134,7.39453,1377.61,293.915,0.19172,0.260947,11.8093,380159
0.8,97.5199,1.18503e+06,39.865,0.338213,989389,10587.5,159442,262.602,131744,8.48177,1948.85,419.698,0.259286,0.423955,12.7824,423910
0.9,95.8524,1.18525e+06,42.2615,0.321743,986963,13004.4,159035,334.582,129230,9.45417,2637.22,573.297,0.335315,0.648559,13.5682,464501
1,93.3475,1.18531e+06,44.166,0.303251,984417,15539.3,158919,413.831,127321,10.309,3445.45,756.086,0.418734,0.946153,14.1978,501708
1.1,90.2194,1.18533e+06,45.6724,0.283853,981778,18165.1,158886,499.113,125828,11.0496,4374.72,969.139,0.508483,1.32824,14.7004,535559
1.2,86.6477,1.18533e+06,46.8617,0.264726,979068,20859.9,158875,589.288,124623,11.6834,5424.77,1213.26,0.603548,1.80641,15.1012,566077
1.3,82.7774,1.18533e+06,47.8008,0.246065,976304,23606.4,158872,683.371,123615,12.2198,6594.09,1489,0.702985,2.39225,15.4212,593501
1.4,78.7143,1.18533e+06,48.54,0.228195,973499,26391.6,158871,780.593,122746,12.6684,7880.48,1796.71,0.806004,3.09624,15.6763,618030
1.5,74.5454,1.18533e+06,49.121,0.211243,970664,29205.1,158870,880.288,121973,13.039,9281.01,2136.59,0.911873,3.92893,15.8796,639877
