Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,62.904,1.44547e+06,82.435,0.7875,997713,2286.19,562077,1993.92,256451,5.46521,92.7767,18.713,0.0154455,0.00225649,72.2714,186336
0.2,45.5635,1.4606e+06,159.591,0.695528,990439,9556.24,563227,17665.5,260287,21.4711,798.162,162.357,0.126212,0.0389471,143.066,300616
0.3,22.7856,1.4606e+06,202.855,0.331604,979717,20267.1,562718,51734.6,261695,42.3555,2663.38,546.692,0.400896,0.200072,184.386,369113
0.4,8.00274,1.4606e+06,220.113,0.106836,967442,32521,562515,97688.7,261101,62.6161,5959.29,1235.09,0.855034,0.61619,202.576,394442
0.5,2.0122,1.4606e+06,224.691,0.024717,954760,45173.5,562461,148476,259045,79.5746,10723.3,2245.24,1.46829,1.43143,209.32,399613
0.6,0.365749,1.4606e+06,225.004,0.00411144,942132,57761.1,562456,200654,256015,92.7361,16873.5,3570.76,2.20769,2.7858,212.165,398567
0.7,0.0480277,1.4606e+06,224.302,0.000659608,929689,70153.8,562464,253159,252387,102.537,24287.8,5196.46,3.04102,4.80771,214.076,396216
0.8,0.00448682,1.4606e+06,223.43,-0.00108396,917456,82328.1,562473,305763,248427,109.607,32838.4,7105.18,3.9412,7.61209,215.829,393678
0.9,0.000286972,1.4606e+06,222.54,-0.0444551,905431,94284.4,562483,358427,244321,114.515,42403.9,9280.09,4.88664,11.3006,217.57,391328
1,1.54633e-05,1.4606e+06,221.652,-0.0417841,893611,106027,562493,411149,240191,117.735,52871.7,11705.4,5.8604,15.9624,219.314,388788
1.1,-1.38161e-06,1.4606e+06,220.767,-0.0415738,881991,117559,562503,463925,236118,119.647,64139.2,14366.4,6.84938,21.6756,221.063,386284
1.2,-1.11147e-05,1.4606e+06,219.886,-0.0417021,870569,128885,562512,516754,232151,120.548,76113.9,17249.8,7.84368,28.5068,222.819,383806
1.3,-3.59042e-05,1.4606e+06,219.008,-0.0418314,859340,140010,562522,569636,228319,120.682,88711.4,20343.4,8.83556,36.5146,224.58,381351
1.4,-8.59979e-05,1.4606e+06,218.134,-0.0418832,848299,150937,562532,622568,224639,120.244,101855,23635.9,9.81908,45.7495,226.347,378920
1.5,-0.000147097,1.4606e+06,217.263,-0.0418862,837444,161671,562541,675550,221118,119.384,115475,27117,10.7899,56.2543,228.12,376513
1.6,-0.000192582,1.4606e+06,216.395,-0.041876,826771,172214,562551,728581,217755,118.218,129509,30777.3,11.7451,68.0644,229.898,374128
1.7,-0.000201204,1.4606e+06,215.532,-0.0418708,816276,182571,562560,781658,214544,116.834,143901,34608.1,12.6823,81.2091,231.682,371767
1.8,-0.000170808,1.4606e+06,214.671,-0.0418742,805955,192746,562570,834781,211481,115.301,158599,38601.4,13.6004,95.7121,233.471,369428
