Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.3351,899126,1.49441,0.00956814,999999,0.975365,497272,1.2718,248141,0.104376,0.0403914,0.00815055,0.000310724,1.03449e-06,1.62856,130615
0.2,69.3469,797657,2.82548,0.0200589,999996,3.74772,494526,5.78718,246848,0.370519,0.309917,0.0630876,0.00227383,1.57802e-05,2.27066,132817
0.3,73.0196,709228,3.97998,0.0297646,999992,8.06747,492130,14.2294,245950,0.738623,1.0013,0.205648,0.00701076,7.69024e-05,2.84077,136528
0.4,76.3572,639735,4.96984,0.0380384,999986,13.6894,490245,26.883,245327,1.16312,2.26941,0.47031,0.015178,0.000234156,3.343,141559
0.5,79.3722,589497,5.82011,0.044787,999979,20.3966,488880,43.7906,244896,1.61138,4.23633,0.885946,0.0270953,0.000550492,3.78739,147676
0.6,82.0786,555492,6.55941,0.0501398,999971,28.0114,487954,64.8732,244599,2.06204,6.99593,1.47655,0.0428414,0.00109939,4.18574,154649
0.7,84.4879,533643,7.21332,0.0543157,999962,36.3941,487356,90.0176,244394,2.50218,10.62,2.26228,0.0623436,0.00196213,4.54866,162279
0.8,86.6082,520190,7.80134,0.0575328,999952,45.4362,486987,119.12,244255,2.92456,15.1639,3.26042,0.0854507,0.00322551,4.88417,170401
0.9,88.445,512229,8.33719,0.0599731,999942,55.052,486767,152.091,244159,3.32557,20.6697,4.48598,0.111968,0.00498051,5.19778,178883
1,90.0031,507709,8.83003,0.0618032,999931,65.1714,486640,188.852,244094,3.70392,27.169,5.95206,0.141681,0.00732115,5.49307,187619
1.1,91.2871,505213,9.28572,0.0630656,999919,75.736,486569,229.321,244049,4.05964,34.6843,7.6702,0.174369,0.0103436,5.77216,196520
1.2,92.303,503847,9.70799,0.0638115,999907,86.694,486528,273.406,244019,4.39334,43.2308,9.6506,0.209814,0.0141453,6.03625,205506
1.3,93.058,503172,10.0992,0.0639401,999894,97.9979,486506,321.01,243999,4.70577,52.8176,11.9023,0.24781,0.0188241,6.28585,214494
1.4,93.5612,502869,10.4613,0.0643924,999881,109.604,486495,372.015,243984,4.99773,63.4477,14.4331,0.28816,0.0244776,6.52169,223462
1.5,93.8234,502738,10.7959,0.0641787,999867,121.47,486489,426.29,243973,5.27006,75.1192,17.2499,0.330674,0.0312029,6.74433,232376
1.6,93.8565,502675,11.1044,0.0637369,999853,133.558,486485,483.689,243964,5.52366,87.8252,20.3586,0.375171,0.0390961,6.9541,241193
1.7,93.6735,502644,11.3883,0.0629279,999839,145.832,486482,544.062,243956,5.75939,101.554,23.7641,0.421478,0.0482516,7.15127,249860
1.8,93.2881,502630,11.6488,0.0622242,999824,158.258,486479,607.25,243948,5.97811,116.292,27.4706,0.46943,0.0587618,7.33633,258359
1.9,92.7143,502626,11.8874,0.0610207,999808,170.804,486477,673.088,243940,6.18065,132.02,31.4812,0.518874,0.0707168,7.50972,266658
2,91.9664,502628,12.1054,0.0607137,999793,183.443,486476,741.415,243932,6.36783,148.715,35.7984,0.569662,0.0842042,7.67266,274838
2.1,91.0586,502630,12.3044,0.058939,999777,196.146,486474,812.069,243923,6.54049,166.356,40.4243,0.621654,0.0993087,7.8247,282737
2.2,90.005,502630,12.4856,0.0573795,999761,208.889,486473,884.886,243913,6.69945,184.914,45.3598,0.674721,0.116112,7.96645,290358
2.3,88.819,502631,12.6504,0.0558279,999745,221.649,486471,959.709,243903,6.84553,204.361,50.6058,0.728739,0.134691,8.09898,297763
2.4,87.5139,502631,12.8001,0.0550657,999729,234.407,486470,1036.39,243892,6.97952,224.669,56.1622,0.783594,0.155123,8.22286,304952
2.5,86.1022,502631,12.9357,0.0537132,999712,247.143,486469,1114.78,243880,7.10222,245.805,62.0287,0.839178,0.177477,8.33853,311905
2.6,84.5959,502631,13.0585,0.0522493,999695,259.841,486468,1194.74,243867,7.21438,267.737,68.2045,0.895392,0.201821,8.44635,318599
2.7,83.0064,502631,13.1696,0.0507129,999678,272.485,486467,1276.14,243854,7.31673,290.432,74.6884,0.952143,0.228219,8.54694,325053
2.8,81.3443,502631,13.2698,0.0488061,999661,285.062,486467,1358.85,243840,7.40998,313.857,81.4789,1.00935,0.256732,8.64065,331252
2.9,79.6198,502631,13.36,0.0479742,999644,297.56,486466,1442.77,243826,7.4948,337.976,88.5739,1.06692,0.287414,8.72818,337238
3,77.8422,502631,13.4412,0.0458554,999627,309.967,486465,1527.77,243811,7.57181,362.757,95.9715,1.1248,0.32032,8.80984,342994
3.1,76.0203,502631,13.5141,0.0448704,999609,322.275,486465,1613.75,243796,7.64163,388.164,103.669,1.1829,0.355497,8.8857,348487
3.2,74.1626,502631,13.5794,0.0430601,999592,334.473,486464,1700.61,243780,7.70482,414.162,111.664,1.24118,0.392991,8.95644,353759
3.3,72.2771,502631,13.6377,0.0417629,999574,346.555,486464,1788.25,243764,7.76193,440.715,119.954,1.29956,0.432847,9.02225,358797
3.4,70.3703,502631,13.6897,0.0403616,999557,358.514,486463,1876.59,243748,7.81343,467.791,128.535,1.35801,0.475098,9.08349,363612
3.5,68.4493,502631,13.7358,0.0389803,999539,370.343,486463,1965.55,243732,7.85979,495.354,137.404,1.41647,0.519781,9.14044,368211
3.6,66.5194,502631,13.7765,0.0376253,999521,382.039,486463,2055.05,243716,7.90138,523.375,146.558,1.47489,0.566922,9.19334,372597
3.7,64.5896,502631,13.8125,0.0362982,999503,393.594,486462,2144.98,243700,7.93882,551.797,155.991,1.53323,0.616563,9.24259,376782
3.8,62.6611,502631,13.8439,0.0349993,999486,405.007,486462,2235.32,243683,7.97219,580.616,165.702,1.59147,0.668709,9.28825,380764
3.9,60.7361,502631,13.8709,0.0337289,999468,416.277,486462,2326.05,243667,8.00165,609.815,175.69,1.6496,0.723369,9.33039,384549
4,58.8232,502632,13.894,0.0324877,999450,427.398,486462,2417.05,243650,8.0278,639.333,185.947,1.70755,0.780576,9.36942,388145
4.1,56.9229,502632,13.9134,0.0312759,999432,438.37,486462,2508.3,243634,8.05067,669.169,196.473,1.76532,0.840335,9.40534,391555
4.2,55.0391,502632,13.9294,0.0300939,999414,449.19,486461,2599.75,243618,8.07052,699.291,207.264,1.82288,0.902656,9.43834,394783
4.3,53.1761,502632,13.9422,0.0289418,999396,459.856,486461,2691.34,243602,8.08767,729.66,218.314,1.88021,0.96755,9.46861,397837
4.4,51.3371,502632,13.952,0.0278199,999378,470.366,486461,2783.01,243586,8.10234,760.256,229.622,1.93728,1.03503,9.4963,400721
4.5,49.5245,502632,13.9592,0.0267286,999360,480.719,486461,2874.74,243570,8.11469,791.049,241.182,1.99407,1.10509,9.52152,403441
4.6,47.7406,502632,13.9638,0.0256684,999342,490.914,486461,2966.46,243554,8.1249,822.012,252.99,2.05057,1.17774,9.5444,406002
4.7,45.9889,502632,13.9661,0.0246396,999324,500.95,486461,3058.15,243539,8.13321,853.118,265.044,2.10675,1.25298,9.56511,408410
4.8,44.2699,502632,13.9661,0.0236405,999306,510.827,486461,3149.76,243523,8.13968,884.346,277.338,2.16261,1.33079,9.5837,410670
4.9,42.5858,502632,13.9641,0.0226712,999288,520.544,486461,3241.25,243509,8.14447,915.67,289.868,2.21813,1.41118,9.60029,412787
5,40.9392,502632,13.9602,0.0217315,999270,530.102,486461,3332.59,243494,8.14776,947.064,302.632,2.27328,1.49414,9.615,414765
5.1,39.3291,502632,13.9544,0.0208222,999252,539.501,486461,3423.77,243479,8.14953,978.514,315.624,2.32808,1.57964,9.62785,416611
5.2,37.7581,502632,13.9469,0.019943,999234,548.74,486461,3514.73,243465,8.14996,1009.99,328.841,2.38251,1.66769,9.63897,418328
5.3,36.2272,502632,13.9378,0.0190933,999216,557.82,486461,3605.45,243451,8.14914,1041.48,342.279,2.43655,1.75826,9.64844,419921
5.4,34.7357,502632,13.927,0.0182697,999198,566.743,486461,3695.92,243438,8.14709,1072.96,355.934,2.4902,1.85134,9.65629,421395
5.5,33.2852,502632,13.9148,0.0174725,999180,575.507,486461,3786.1,243425,8.14393,1104.41,369.802,2.54345,1.94691,9.66262,422754
5.6,31.8759,502632,13.9012,0.0167026,999162,584.115,486461,3875.96,243412,8.13971,1135.82,383.88,2.5963,2.04494,9.66748,424002
5.7,30.5075,502632,13.8862,0.0159623,999144,592.566,486462,3965.49,243399,8.13447,1167.16,398.163,2.64874,2.14541,9.67092,425144
5.8,29.1808,502632,13.8699,0.0152506,999126,600.862,486462,4054.67,243387,8.12828,1198.43,412.648,2.70077,2.24831,9.67302,426185
5.9,27.8953,502632,13.8524,0.0145627,999108,609.004,486462,4143.47,243375,8.12118,1229.6,427.331,2.75237,2.3536,9.67382,427126
6,26.6508,502632,13.8336,0.0138952,999091,616.992,486462,4231.87,243363,8.11322,1260.66,442.208,2.80355,2.46125,9.67336,427973
6.1,25.4476,502632,13.8138,0.0132475,999073,624.826,486462,4319.86,243351,8.10445,1291.59,457.275,2.85429,2.57125,9.6717,428729
6.2,24.2848,502632,13.7928,0.0126305,999055,632.51,486462,4407.42,243340,8.09489,1322.39,472.529,2.90461,2.68355,9.66889,429398
6.3,23.1623,502632,13.7707,0.012044,999037,640.043,486462,4494.53,243330,8.08458,1353.04,487.966,2.95448,2.79813,9.66498,429985
