Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,130000
0.1,65.8603,908320,0.868482,0.00405429,999999,1.17523,488792,1.07495,252120,0.0610194,0.0491365,0.00991422,0.000180847,1.24421e-06,1.77036,130260
0.2,70.6357,825138,1.67671,0.00887568,999995,4.58503,478621,4.62241,253612,0.221428,0.384578,0.0782717,0.00134414,1.93837e-05,2.22236,131215
0.3,75.2902,755934,2.4221,0.0138459,999990,10.0464,470158,11.0022,254664,0.451853,1.26669,0.260074,0.00421203,9.61484e-05,2.64738,132899
0.4,79.7935,702048,3.10844,0.0187676,999982,17.38,463566,20.4582,255408,0.728941,2.92598,0.606044,0.00927615,0.000297142,3.04744,135311
0.5,84.1189,662436,3.74312,0.0235054,999973,26.4232,458718,33.169,255937,1.03504,5.56352,1.16253,0.0168456,0.000709196,3.42633,138428
0.6,88.2409,634735,4.33463,0.027993,999962,37.0364,455326,49.2852,256313,1.35738,9.354,1.97193,0.0270942,0.00143738,3.78831,142210
0.7,92.1343,616192,4.89066,0.0321647,999950,49.1029,453053,68.9511,256582,1.68706,14.4497,3.07328,0.0401021,0.00260219,4.13712,146609
0.8,95.7742,604298,5.41715,0.0359845,999936,62.5252,451594,92.3109,256777,2.01796,20.9839,4.50282,0.0558867,0.00433733,4.47547,151571
0.9,99.1365,596979,5.91822,0.0394349,999921,77.2198,450694,119.503,256918,2.346,29.0737,6.29441,0.0744215,0.00678804,4.80506,157037
1,102.199,592634,6.39637,0.0424939,999904,93.1131,450158,150.654,257021,2.66853,38.8219,8.47981,0.095649,0.0101097,5.12664,162944
1.1,104.943,590129,6.85282,0.0451682,999887,110.137,449847,185.87,257096,2.98374,50.3185,11.0889,0.119493,0.0144661,5.44028,169230
1.2,107.354,588718,7.28794,0.0474291,999868,128.226,449670,225.233,257151,3.29028,63.6422,14.15,0.145865,0.0200284,5.74555,175832
