Time,V,Ap,ApM,I,ThN,ThE,TkN,TkE,B,Ps,Pl,Bm,IgM,IgG,C,NK
0,61,1e+06,0,0,1e+06,0,500000,0,250000,0,0,0,0,0,0,200000
0.1,71.1966,967300,1.09736,0.00830528,999999,0.904447,508230,2.03269,251962,0.075952,0.037584,0.00758259,0.000223505,9.416e-07,3.98903,200057
0.2,82.4939,944643,2.21669,0.0203132,999996,3.61273,513928,8.92655,253354,0.284523,0.299237,0.0609036,0.00169813,1.50947e-05,4.57089,200274
0.3,94.8774,930188,3.34208,0.0357482,999992,8.09898,517560,21.8412,254350,0.599491,1.00287,0.205872,0.00544914,7.56112e-05,5.15981,200703
0.4,108.312,921573,4.45473,0.0547231,999985,14.3099,519719,41.8406,255072,0.997519,2.35559,0.487695,0.0122839,0.000236279,5.747,201395
0.5,122.744,916777,5.53354,0.077136,999977,22.1597,520918,69.8095,255603,1.45745,4.54883,0.949874,0.0228062,0.00057091,6.32248,202400
0.6,138.117,914274,6.55671,0.102661,999967,31.5299,521538,106.386,256003,1.95967,7.75482,1.63334,0.0374399,0.00117089,6.87577,203764
0.7,154.373,913041,7.5037,0.130733,999955,42.2699,521840,151.903,256311,2.48591,12.1231,2.5756,0.0564419,0.00214304,7.39689,205522
0.8,171.471,912464,8.35767,0.160622,999942,54.2023,521977,206.353,256558,3.01929,17.7771,3.80989,0.0799163,0.00360692,7.8775,207699
0.9,189.391,912202,9.1071,0.191539,999927,67.1312,522035,269.396,256763,3.54471,24.8122,5.3646,0.107828,0.00569206,8.31175,210302
1,208.145,912077,9.74668,0.222731,999911,80.8524,522060,340.403,256941,4.04923,33.2954,7.26297,0.140021,0.00853513,8.69675,213328
1.1,227.769,912042,10.2768,0.253598,999895,95.1623,522063,418.538,257101,4.52247,43.2657,9.52308,0.176236,0.0122774,9.03234,216758
1.2,248.33,911989,10.7042,0.283696,999877,109.868,522072,502.822,257250,4.95679,54.7355,12.1578,0.216139,0.0170619,9.32144,220566
1.3,269.916,912030,11.0376,0.312901,999859,124.796,522058,592.284,257393,5.34735,67.694,15.1755,0.259341,0.0230306,9.56802,224719
1.4,292.639,912011,11.2917,0.340867,999840,139.797,522060,685.935,257535,5.69206,82.1102,18.5803,0.305429,0.0303222,9.77894,229182
1.5,316.622,911914,11.4811,0.367851,999821,154.75,522082,782.91,257677,5.99124,97.9371,22.3726,0.353984,0.0390705,9.96108,233919
1.6,341.985,911886,11.6171,0.394495,999802,169.559,522088,882.539,257824,6.24704,115.116,26.5504,0.404603,0.0494031,10.1199,238900
1.7,368.85,911909,11.7112,0.420751,999782,184.15,522081,984.272,257975,6.46271,133.579,31.1094,0.456907,0.0614402,10.2608,244100
1.8,397.35,911994,11.7753,0.446802,999763,198.472,522059,1087.64,258133,6.64231,153.255,36.0439,0.510556,0.0752945,10.3895,249497
1.9,427.595,912019,11.8172,0.473367,999743,212.488,522052,1192.35,258300,6.79033,174.067,41.3468,0.565245,0.0910702,10.5099,255075
2,459.714,912016,11.8457,0.499607,999723,226.178,522052,1298.13,258476,6.91142,195.94,47.0107,0.620716,0.108863,10.626,260813
2.1,493.818,912022,11.8655,0.526093,999703,239.532,522050,1404.87,258663,7.0101,218.798,53.0276,0.676748,0.128762,10.74,266686
2.2,530.008,912009,11.8793,0.554512,999684,252.548,522053,1512.47,258861,7.09043,242.569,59.3896,0.733162,0.150846,10.8531,272692
2.3,568.389,912016,11.8886,0.583102,999664,265.228,522051,1620.9,259072,7.15588,267.183,66.0886,0.789811,0.175187,10.9659,278813
2.4,609.062,912052,11.8948,0.612495,999644,277.574,522042,1730.12,259296,7.20931,292.571,73.1169,0.84658,0.20185,11.079,285038
2.5,652.131,912062,11.9001,0.643326,999624,289.592,522039,1840.1,259534,7.25316,318.67,80.4668,0.903373,0.230894,11.1932,291361
2.6,697.694,912058,11.9048,0.674986,999604,301.289,522040,1950.84,259787,7.28954,345.419,88.1307,0.960116,0.262368,11.3087,297770
2.7,745.848,912054,11.9088,0.707782,999584,312.673,522041,2062.34,260056,7.32012,372.76,96.1016,1.01675,0.296318,11.425,304249
2.8,796.69,912054,11.9123,0.741869,999564,323.752,522041,2174.58,260342,7.34623,400.64,104.372,1.07324,0.332784,11.542,310784
2.9,850.316,912056,11.9155,0.777137,999545,334.534,522040,2287.57,260644,7.36889,429.005,112.936,1.12954,0.371798,11.6597,317362
3,906.82,912057,11.9183,0.813972,999525,345.026,522039,2401.3,260965,7.38893,457.81,121.787,1.18563,0.413389,11.7776,323971
3.1,966.296,912057,11.9209,0.851533,999505,355.235,522039,2515.76,261304,7.40699,487.007,130.919,1.2415,0.45758,11.8958,330595
3.2,1028.83,912056,11.9233,0.891088,999485,365.169,522039,2630.94,261663,7.4236,516.556,140.325,1.29713,0.50439,12.0139,337220
3.3,1094.52,912055,11.9255,0.931505,999465,374.835,522039,2746.82,262043,7.4392,546.414,150,1.35251,0.553834,12.1316,343829
3.4,1163.43,912055,11.9274,0.974987,999445,384.24,522039,2863.39,262443,7.45409,576.547,159.939,1.40763,0.605922,12.249,350425
3.5,1235.66,912054,11.9291,1.01893,999425,393.391,522039,2980.62,262866,7.46856,606.917,170.136,1.4625,0.660662,12.3658,356987
3.6,1311.27,912053,11.9308,1.06314,999405,402.294,522039,3098.51,263311,7.48281,637.494,180.586,1.51711,0.718057,12.4814,363484
3.7,1390.34,912053,11.9323,1.10987,999385,410.956,522039,3217.02,263779,7.49702,668.246,191.285,1.57146,0.778108,12.5955,369895
3.8,1472.92,912052,11.9336,1.15995,999365,419.383,522039,3336.12,264271,7.51133,699.146,202.228,1.62556,0.840812,12.708,376225
3.9,1559.08,912051,11.9348,1.21069,999346,427.582,522039,3455.79,264789,7.52585,730.168,213.411,1.6794,0.906164,12.8191,382465
4,1648.87,912050,11.9361,1.26181,999326,435.558,522039,3575.99,265331,7.54069,761.287,224.829,1.733,0.974156,12.9281,388582
4.1,1742.32,912049,11.9371,1.31729,999306,443.318,522039,3696.69,265900,7.55593,792.482,236.48,1.78635,1.04478,13.0348,394574
4.2,1839.48,912048,11.9381,1.37305,999286,450.867,522039,3817.86,266496,7.57164,823.731,248.358,1.83947,1.11802,13.1391,400428
4.3,1940.36,912047,11.939,1.43123,999266,458.211,522039,3939.44,267120,7.58788,855.018,260.461,1.89235,1.19387,13.2406,406116
4.4,2044.97,912046,11.9398,1.49091,999246,465.356,522039,4061.4,267771,7.60469,886.323,272.786,1.945,1.27231,13.3394,411647
4.5,2153.34,912045,11.9405,1.55451,999226,472.306,522039,4183.7,268452,7.62211,917.632,285.329,1.99744,1.35331,13.435,417001
4.6,2265.44,912044,11.9412,1.61943,999206,479.067,522039,4306.28,269161,7.64019,948.931,298.088,2.04967,1.43688,13.5273,422156
4.7,2381.27,912043,11.9418,1.68422,999186,485.645,522039,4429.1,269901,7.65896,980.208,311.06,2.10169,1.52298,13.6165,427136
4.8,2500.8,912042,11.9423,1.75293,999166,492.042,522039,4552.11,270670,7.67843,1011.45,324.243,2.15351,1.61159,13.7016,431880
4.9,2623.97,912041,11.9429,1.82544,999146,498.266,522039,4675.25,271470,7.69866,1042.65,337.633,2.20515,1.7027,13.7835,436429
5,2750.75,912039,11.9439,1.89846,999126,504.321,522039,4798.49,272301,7.7197,1073.79,351.23,2.2566,1.79628,13.8621,440779
5.1,2881.07,912038,11.9436,1.97473,999106,510.21,522039,4921.75,273163,7.74152,1104.88,365.03,2.30788,1.8923,13.9363,444908
5.2,3014.84,912037,11.9438,2.05231,999087,515.938,522039,5044.99,274056,7.76407,1135.89,379.033,2.35899,1.99075,14.007,448818
5.3,3151.99,912036,11.9442,2.13281,999067,521.51,522039,5168.15,274981,7.78745,1166.83,393.235,2.40995,2.0916,14.074,452507
5.4,3292.37,912034,11.9445,2.21558,999047,526.93,522039,5291.17,275938,7.81166,1197.69,407.637,2.46076,2.19482,14.1372,455977
5.5,3435.83,912033,11.9447,2.3006,999027,532.204,522039,5413.98,276926,7.83673,1228.47,422.235,2.51143,2.30038,14.1966,459231
5.6,3582.24,912031,11.9449,2.38787,999007,537.336,522039,5536.53,277944,7.86265,1259.16,437.029,2.56198,2.40826,14.2523,462272
5.7,3731.53,912030,11.945,2.47736,998987,542.327,522039,5658.8,278994,7.88942,1289.75,452.017,2.6124,2.51843,14.3044,465104
5.8,3883.46,912029,11.9451,2.56905,998967,547.182,522039,5780.71,280075,7.91705,1320.26,467.199,2.6627,2.63088,14.3531,467733
5.9,4037.96,912027,11.9452,2.66288,998947,551.904,522039,5902.25,281186,7.94553,1350.67,482.574,2.7129,2.74558,14.3983,470164
6,4194.73,912026,11.9452,2.75872,998927,556.498,522039,6023.33,282326,7.97486,1380.99,498.14,2.763,2.8625,14.4402,472406
6.1,4353.73,912024,11.9453,2.85657,998907,560.964,522039,6143.94,283496,8.00504,1411.21,513.898,2.813,2.98163,14.4789,474464
6.2,4514.59,912023,11.9454,2.95625,998887,565.31,522039,6264,284695,8.03607,1441.33,529.844,2.86293,3.10293,14.5148,476351
6.3,4677.26,912021,11.9454,3.05773,998867,569.534,522039,6383.52,285921,8.06792,1471.36,545.981,2.91277,3.22638,14.5477,478071
6.4,4841.34,912019,11.9452,3.1608,998848,573.644,522039,6502.39,287174,8.10056,1501.28,562.305,2.96255,3.35195,14.5778,479640
6.5,5006.78,912018,11.9451,3.26541,998828,577.64,522039,6620.63,288452,8.13401,1531.11,578.817,3.01227,3.47964,14.6055,481061
6.6,5173.15,912016,11.9455,3.37128,998808,581.529,522039,6738.18,289756,8.16829,1560.84,595.515,3.06194,3.60939,14.6312,482351
6.7,5340.39,912014,11.9459,3.47837,998788,585.309,522039,6855.02,291082,8.20335,1590.47,612.399,3.11155,3.7412,14.6546,483511
6.8,5508.03,912013,11.9455,3.58639,998768,588.986,522039,6971.09,292430,8.23908,1620,629.469,3.16113,3.87503,14.6757,484560
6.9,5676.03,912011,11.945,3.69533,998748,592.561,522039,7086.39,293800,8.27551,1649.43,646.723,3.21068,4.01088,14.6948,485499
7,5843.87,912010,11.9449,3.80486,998728,596.039,522039,7200.86,295187,8.31259,1678.76,664.16,3.2602,4.14869,14.7125,486347
7.1,6011.51,912008,11.9448,3.91493,998708,599.419,522039,7314.51,296592,8.3503,1707.99,681.78,3.30969,4.28847,14.7286,487104
7.2,6178.41,912006,11.9446,4.02512,998688,602.708,522039,7427.29,298011,8.38859,1737.11,699.582,3.35917,4.43018,14.7434,487788
7.3,6344.55,912005,11.9444,4.13543,998668,605.905,522039,7539.21,299445,8.42744,1766.14,717.565,3.40864,4.5738,14.7569,488397
7.4,6509.35,912003,11.9443,4.24541,998648,609.015,522039,7650.22,300888,8.46678,1795.05,735.727,3.4581,4.7193,14.7695,488948
7.5,6672.8,912001,11.9442,4.35507,998629,612.038,522039,7760.34,302342,8.5066,1823.87,754.068,3.50756,4.86667,14.781,489439
7.6,6834.32,912000,11.944,4.46398,998609,614.979,522039,7869.53,303800,8.54678,1852.57,772.586,3.55703,5.01587,14.7915,489885
7.7,6993.91,911998,11.9437,4.57213,998589,617.838,522039,7977.79,305263,8.58733,1881.16,791.281,3.60649,5.16689,14.8013,490283
7.8,7150.96,911996,11.9437,4.67906,998569,620.619,522039,8085.12,306727,8.62815,1909.64,810.15,3.65596,5.31969,14.8105,490644
7.9,7305.49,911995,11.9436,4.78479,998549,623.323,522039,8191.5,308189,8.66922,1937.99,829.192,3.70544,5.47427,14.819,490969
8,7456.9,911993,11.9433,4.88889,998529,625.952,522039,8296.93,309647,8.71038,1966.23,848.404,3.75494,5.63058,14.8269,491265
8.1,7605.21,911992,11.943,4.99135,998509,628.508,522039,8401.41,311098,8.75166,1994.34,867.787,3.80444,5.78862,14.8343,491531
8.2,7749.83,911990,11.9431,5.09171,998489,630.995,522039,8504.94,312537,8.79294,2022.31,887.336,3.85396,5.94833,14.8414,491776
8.3,7890.78,911989,11.9432,5.19002,998469,633.413,522039,8607.53,313964,8.83418,2050.14,907.051,3.90348,6.10972,14.8481,491998
8.4,8027.49,911988,11.9425,5.28588,998449,635.763,522039,8709.16,315374,8.87516,2077.82,926.927,3.95302,6.27275,14.8541,492202
8.5,8160,911986,11.9417,5.37928,998430,638.047,522039,8809.85,316764,8.91593,2105.36,946.965,4.00256,6.43739,14.8597,492387
8.6,8287.77,911985,11.9414,5.46975,998410,640.269,522039,8909.61,318130,8.95633,2132.72,967.158,4.05211,6.60361,14.8653,492558
8.7,8410.83,911984,11.9415,5.55738,998390,642.429,522039,9008.44,319471,8.99639,2159.92,987.507,4.10167,6.7714,14.8708,492715
8.8,8528.64,911983,11.9416,5.64185,998370,644.53,522039,9106.37,320781,9.03595,2186.93,1008.01,4.15122,6.94071,14.8761,492860
8.9,8641.25,911981,11.9417,5.72314,998350,646.573,522039,9203.39,322060,9.07499,2213.75,1028.65,4.20076,7.11153,14.8812,492994
