2,8959999999999972; 52,3801342281879; 0; mean
3; 104,05906040268462; 0; up
3; 2,045637583892642; 0; down
8,096; 63,84322147651011; 1; mean
7,68; 113,50335570469804; 1; up
8,096; 2,0982550335570522; 1; down
13,088000000000005; 78,65986577181212; 2; mean
12,879999999999999; 141,74496644295309; 2; up
12,983999999999998; 3,4910067114094545; 2; down
17,768000000000004; 107,56724832214769; 3; mean
17,976000000000003; 183,4083221476511; 3; up
18,080000000000002; 54,55033557046988; 3; down
23,072; 152,58845637583897; 4; mean
22,76; 194,1959731543625; 4; up
22,968; 88,82899328859065; 4; down
27,752; 168,74416107382558; 5; mean
27,752; 217,06630872483228; 5; up
28,064000000000004; 100,96214765100672; 5; down
33,056; 162,08751677852356; 6; mean
33,056; 205,04053691275172; 6; up
32,952; 107,72402684563764; 6; down
38,256; 173,55060402684572; 7; mean
38,048; 213,81691275167796; 7; up
37,944; 101,06416107382552; 7; down
42,93600000000001; 144,73986577181213; 8; mean
43,040000000000006; 209,1704697986578; 8; up
42,93600000000001; 85,67946308724834; 8; down
48,032; 101,8394630872483; 9; mean
47,928; 168,28134228187923; 9; up
47,824; 82,37422818791953; 9; down
52,816; 94,50630872483225; 10; mean
53,024; 108,60241610738257; 10; up
53,024; 73,70308724832216; 10; down
57,80799999999999; 91,87328859060409; 11; mean
57,70399999999999; 107,308456375839; 11; up
57,91199999999999; 78,4515436241611; 11; down
62,8; 91,92483221476516; 12; mean
62,696; 102,66201342281886; 12; up
63,11200000000001; 72,46496644295308; 12; down
68; 98,6899328859061; 13; mean
68; 110,0993288590605; 13; up
68; 70,50201342281883; 13; down
