3,0852196987043; 47578750,59202129; 0; mean
2,978389263008001; 86076600,49620008; 0; up
3,092559194286487; 17452944,11005485; 0; down
8,148452276027761; 64956417,824310064; 1; mean
8,148452276027761; 64956417,824310064; 1; up
8,148452276027761; 64956417,824310064; 1; down
13,013926222386715; 94057204,15402901; 2; mean
12,800469225871403; 170216076,00455427; 2; up
13,029420713060226; 30458279,358766437; 2; down
17,874303296813586; 144078689,4295581; 3; mean
17,874303296813586; 144078689,4295581; 3; up
18,090410666733582; 57041054,12721163; 3; down
23,057414301979463; 69401517,45639431; 4; mean
23,047832182747165; 108732431,47451723; 4; up
23,16037111500738; 46803398,75103116; 4; down
28,017282316520443; 111050959,30971104; 5; mean
28,10025939157463; 170461980,47192323; 5; up
28,222992067698996; 66691549,856817126; 5; down
33,07684514605282; 143491529,782983; 6; mean
32,944122600941576; 288266530,33187693; 6; up
32,98591695078459; 116716798,9762345; 6; down
37,95679420869886; 113177531,10660148; 7; mean
38,036305410839226; 186814627,55196458; 7; up
38,163523334263836; 64633981,86454558; 7; down
43,013910539703836; 155660037,0738623; 8; mean
42,983533182988666; 280347402,7908902; 8; up
43,0143182894584; 153986381,15819752; 8; down
47,99681641537781; 102747919,69211757; 9; mean
48,081016739695684; 157137973,10733545; 9; up
47,910985092041656; 55052489,93955898; 9; down
52,96137355209629; 125150318,51528907; 10; mean
52,943432562895396; 198791178,80454046; 10; up
53,066369113897025; 94183920,23160183; 10; down
57,82807074771894; 149230137,09801364; 11; mean
57,690659080430194; 313252180,6770528; 11; up
57,94244455387472; 79769652,75403595; 11; down
62,91474893592995; 70372589,1795761; 12; mean
62,8841677043375; 195896782,85443646; 12; up
63,214852755290536; 38561835,25027996; 12; down
67,88725719286248; 60138697,64728391; 13; mean
67,66951882392424; 153870956,6122896; 13; up
67,99102950539954; 34193267,11059117; 13; down
