3; 404932033,1586311; 0; mean
3; 718185045,206824; 0; up
3; 310956129,54417324; 0; down
7,956672443674176; 248489277,73485613; 1; mean
8,069324090121317; 448493453,8848636; 1; up
7,956672443674176; 243670000,62642264; 1; down
12,913344887348352; 337829654,8412019; 2; mean
12,913344887348352; 518552546,407467; 2; up
13,0259965337955; 171568770,75024533; 2; down
17,98266897746967; 412716376,77225363; 3; mean
17,98266897746967; 805487461,1096032; 3; up
18,095320623916813; 299467540,87406826; 3; down
22,93934142114385; 434586874,36052704; 4; mean
22,93934142114385; 733382055,0834186; 4; up
22,93934142114385; 330972416,5292016; 4; down
28,233968804159446; 509481948,5915934; 5; mean
28,233968804159446; 661289177,507256; 5; up
28,00866551126517; 350437451,71326554; 5; down
33,07798960138649; 615685619,4274498; 6; mean
32,85268630849221; 849412206,8864715; 6; up
33,07798960138649; 473516944,72865474; 6; down
38,259965337954945; 620696999,4362198; 7; mean
38,1473136915078; 796596437,744044; 7; up
38,03466204506066; 425507924,2446388; 7; down
43,10398613518198; 531719947,38050985; 8; mean
43,329289428076265; 743776492,4516089; 8; up
43,216637781629125; 358230147,6269028; 8; down
48,173310225303304; 580100645,2151761; 9; mean
48,173310225303304; 849980163,2874653; 9; up
48,060658578856156; 411421770,26998806; 9; down
53,017331022530335; 717629617,255852; 10; mean
53,017331022530335; 867027207,6172976; 10; up
53,017331022530335; 507991063,03898454; 10; down
57,974003466204515; 606969994,3621976; 11; mean
58,08665511265166; 831070556,0543736; 11; up
57,974003466204515; 484078428,09713733; 11; down
63,04332755632583; 419206113,8836107; 12; mean
63,155979202772976; 852945229,7926543; 12; up
63,04332755632583; 279447077,7390324; 12; down
67,88734835355288; 638662796,7676599; 13; mean
68; 696498298,2188721; 13; up
68,11265164644715; 467586811,71827686; 13; down
