2,8959999999999972; -1,3111409395972942; 0; mean
3,103999999999999; 4,060134228187962; 0; up
3; -3,3234899328858205; 0; down
7,992000000000001; -1,258523489932827; 1; mean
8,096; -2,5997315436241024; 1; up
8,096; -2,5997315436241024; 1; down
12,879999999999999; 2,147651006711385; 2; mean
12,879999999999999; 45,100671140939596; 2; up
12,983999999999998; 2,148724832214782; 2; down
18,080000000000002; 45,1543624161074; 3; mean
17,768000000000004; 67,96993288590608; 3; up
18,080000000000002; 5,557046979865788; 3; down
23,072; 142,52134228187924; 4; mean
22,968; 192,85583892617458; 4; up
22,76; 13,659060402684588; 4; down
27,959999999999997; 160,02147651006717; 5; mean
27,959999999999997; 227,13557046979875; 5; up
27,959999999999997; 129,82013422818795; 5; down
32,848; 156,7162416107383; 6; mean
33,056; 209,06738255033562; 6; up
32,848; 156,045100671141; 6; down
37,84; 176,9020134228189; 7; mean
37,84; 242,0026845637585; 7; up
37,944; 98,37959731543629; 7; down
42,72800000000001; 156,1471140939598; 8; mean
42,83200000000001; 203,79919463087256; 8; up
43,040000000000006; 81,65369127516783; 8; down
48,032; 88,41664429530204; 9; mean
47,616; 181,0297986577182; 9; up
47,928; 56,87194630872489; 9; down
52,816; 70,34523489932889; 10; mean
52,816; 71,0163758389262; 10; up
52,92; 50,212080536912765; 10; down
57,80799999999999; 69,05449664429534; 11; mean
57,80799999999999; 93,88671140939601; 11; up
57,599999999999994; 42,877852348993315; 11; down
62,903999999999996; 50,315167785234905; 12; mean
63,007999999999996; 75,81959731543628; 12; up
63,007999999999996; 21,457181208053726; 12; down
67,896; 95,33315436241617; 13; mean
67,896; 119,49422818791948; 13; up
67,896; 42,313020134228225; 13; down
